Kod stacji,DsWrocWybCon,KpBydWarszaw,LdLodzCzerni,LdZgieMielcz,LuZielKrotka,MpKrakAlKras,MpKrakBulwar,MpKrakowWIOSPrad6115,MzWarWokalna,OpKKozBSmial,PdBialWaszyn,PkJasloWIOSFabr,PkPrzemyslWIOSMick,PkRzeszWIOSSzop,SlGliwicMewy,SlKatoKossut,SlZabSkloCur,WmOlsPuszkin,WpPoznPolank,WpKaliSawick,ZpSzczAndr01,ZpSzczPils02
2009-01-13 15:00:00,,,,,,,119,112,,,,38.6,82.4,,,,72,,58.5,,,56
2009-01-13 16:00:00,,,,,,,123,140,,,,38.3,220.9,,,,85,,61.1,,,61
2009-01-13 17:00:00,,,,,,,136,139,,,,36,334.6,,,,102,,67.2,,,56
2009-01-13 18:00:00,,,,,,,146,133,,,,37.3,220.2,,,,111,,69.8,,,53
2009-01-13 19:00:00,,,,,,,156,132,,,,45.5,275.3,,,,118,,75.8,,,61
2009-01-13 20:00:00,,,,80,,,163,207,,,,52.5,,,,,123,,78.2,,,60
2009-01-13 21:00:00,,,,,,,216,322,,,,70.3,,,,,148,,83.6,,,55
2009-01-13 22:00:00,,,,,,,302,348,,,,60.9,293.8,,,,130,,83.3,,,52
2009-01-13 23:00:00,,,,,,,390,385,,,,74.1,353.1,,,,117,,82.6,,,53
2009-01-14 00:00:00,,,,,,,355,350,,,,72.1,233.4,,,,107,,86.6,,,43
2009-01-14 01:00:00,,,,,,,340,378,,,,43.1,407.6,,,,88,,95.8,,,40
2009-01-14 02:00:00,,,,,,,311,328,,,,39.4,197.4,,,,77,,98.6,,,33
2009-01-14 03:00:00,,,,,,,312,274,,,,30.7,148.1,,,,72,,104.9,,,36
2009-01-14 04:00:00,,,,,,,285,252,,,,24.5,111.4,,,,74,,105.2,,,41
2009-01-14 05:00:00,,,,,,,274,234,,,,23.2,94.6,,,,69,,105.8,,,46
2009-01-14 06:00:00,,,,,,,229,210,,,,24.6,110.6,,,,72,,108,,,57
2009-01-14 07:00:00,,,,,,,223,227,,,,24.8,79.8,,,,93,,113,,,62
2009-01-14 08:00:00,,,,,,,173,236,,,,28.5,95.6,,,,124,,114.5,,,56
2009-01-14 09:00:00,,,,,,,182,213,,,,28,173.1,,,,154,,117.8,,,65
2009-01-14 10:00:00,,,,103,,,208,185,,,,26.5,164.1,,,,151,,116.9,,,75
2009-01-14 11:00:00,,,,86,,,191,170,,,,25.5,232.4,,,,173,,114.9,,,83
2009-01-14 12:00:00,,,,111,,,168,174,,,,30.9,211.7,,,,170,,117.4,,,87
2009-01-14 13:00:00,,,,110,,,161,208,,,,31.4,230.4,,,,135,,123.2,,,94
2009-01-14 14:00:00,,,,150,,,148,144,,,,37.4,311.6,,,,89,,133,,,88
2009-01-14 15:00:00,,,,123,,,134,135,,,,46.8,321.1,,,,114,,155.5,,,79
2009-01-14 16:00:00,,,,128,,,155,152,,,,37.8,307.9,,,,134,,161.5,,,89
2009-01-14 17:00:00,,,,141,,,150,165,,,,178.7,354.4,,,,115,,175.2,,,95
2009-01-14 18:00:00,,,,131,,,146,164,,,,165.2,367,,,,185,,178,,,94
2009-01-14 19:00:00,,,,112,,,134,162,,,,142,338.5,,,,211,,184.4,,,105
2009-01-14 20:00:00,,,,126,,,137,146,,,,178.2,366.7,,,,208,,185.1,,,92
2009-01-14 21:00:00,,,,114,,,133,137,,,,195.9,340.4,,,,166,,186.7,,,83
2009-01-14 22:00:00,,,,99,,,118,136,,,,172.1,256.1,,,,138,,182.7,,,84
2009-01-14 23:00:00,,,,123,,,114,114,,,,149.9,229.3,,,,118,,173.3,,,84
2009-01-15 00:00:00,,,,109,,,99,113,,,,152.9,183,,,,140,,164.5,,,80
2009-01-15 01:00:00,,,,92,,,96,94,,,,162.4,171.8,,,,88,,144.1,,,73
2009-01-15 02:00:00,,,,79,,,85,78,,,,177,155.1,,,,75,,138.3,,,74
2009-01-15 03:00:00,,,,69,,,80,85,,,,166.7,167.9,,,,48,,125,,,80
2009-01-15 04:00:00,,,,66,,,91,101,,,,160.3,167.6,,,,42,,121.6,,,75
2009-01-15 05:00:00,,,,58,,,91,99,,,,168,175.9,,,,44,,113.8,,,76
2009-01-15 06:00:00,,,,52,,,76,78,,,,160.7,167.8,,,,79,,110.7,,,70
2009-01-15 07:00:00,,,,62,,,80,83,,,,163,163.7,,,,72,,103.6,,,66
2009-01-15 08:00:00,,,,74,,,83,87,,,,145.1,155.4,,,,88,,101.2,,,63
2009-01-15 09:00:00,,,,95,,,87,93,,,,126.5,160,,,,93,,95.5,,,55
2009-01-15 10:00:00,,,,96,,,87,90,,,,96,144,,,,85,,99.7,,,65
2009-01-15 11:00:00,,,,103,,,83,89,,,,88.9,152.6,,,,72,,109.2,,,66
2009-01-15 12:00:00,,,,89,,,75,83,,,,86.6,145,,,,96,,111.9,,,53
2009-01-15 13:00:00,,,,52,,,81,88,,,,83.9,142.5,,,,81,,118,,,52
2009-01-15 14:00:00,,,,75,,,85,96,,,,81.8,112.7,,,,46,,118.7,,,48
2009-01-15 15:00:00,,,,115,,,91,105,,,,80.5,115.3,,,,41,,120.3,,,38
2009-01-15 16:00:00,,,,114,,,84,97,,,,81.1,122.3,,,,60,,116.2,,,40
2009-01-15 17:00:00,,,,128,,,84,92,,,,80.6,132.4,,,,92,,106.5,,,36
2009-01-15 18:00:00,,,,102,,,98,112,,,,106.8,134.8,,,,97,,103.3,,,27
2009-01-15 19:00:00,,,,98,,,106,121,,,,99,137.8,,,,112,,95.7,,,32
2009-01-15 20:00:00,,,,91,,,109,124,,,,107.2,124.2,,,,121,,88.5,,,30
2009-01-15 21:00:00,,,,69,,,114,127,,,,109.7,116.7,,,,103,,71.7,,,33
2009-01-15 22:00:00,,,,66,,,116,128,,,,124.9,116.5,,,,95,,67.4,,,33
2009-01-15 23:00:00,,,,61,,,113,130,,,,122.4,112.1,,,,63,,57.2,,,33
2009-01-16 00:00:00,,,,51,,,110,124,,,,122.5,122.8,,,,23,,54,,,31
2009-01-16 01:00:00,,,,36,,,97,108,,,,123.2,117.5,,,,6,,46.6,,,34
2009-01-16 02:00:00,,,,28,,,98,106,,,,109.4,115.5,,,,5,,43.6,,,33
2009-01-16 03:00:00,,,,20,,,98,104,,,,104.7,114.2,,,,6,,36.9,,,23
2009-01-16 04:00:00,,,,18,,,91,85,,,,93.4,111.8,,,,5,,34.6,,,22
2009-01-16 05:00:00,,,,15,,,63,52,,,,89,116,,,,3,,29.5,,,16
2009-01-16 06:00:00,,,,29,,,45,43,,,,79.2,96.2,,,,5,,26.7,,,10
2009-01-16 07:00:00,,,,22,,,47,39,,,,53.7,93.8,,,,6,,20,,,12
2009-01-16 08:00:00,,,,28,,,41,41,,,,44.8,72,,,,8,,20.8,,,20
2009-01-16 09:00:00,,,,28,,,43,55,,,,48.4,67.5,,,,8,,22.4,,,14
2009-01-16 10:00:00,,,,29,,,36,70,,,,47.2,68.2,,,,11,,23.4,,,22
2009-01-16 11:00:00,,,,19,,,36,36,,,,33,71.3,,,,14,,25.6,,,26
2009-01-16 12:00:00,,,,23,,,29,28,,,,29.1,55.2,,,,24,,22.1,,,19
2009-01-16 13:00:00,,,,28,,,25,22,,,,19.8,55.1,,,,11,,13.9,,,23
2009-01-16 14:00:00,,,,23,,,15,15,,,,17.4,45.9,,,,23,,12.6,,,23
2009-01-16 15:00:00,,,,24,,,17,18,,,,17.2,47.8,,,,26,,9.6,,,25
2009-01-16 16:00:00,,,,43,,,18,24,,,,32.7,43,,,,26,,10.7,,,31
2009-01-16 17:00:00,,,,122,,,20,34,,,,39.8,55.1,,,,69,,13,,,29
2009-01-16 18:00:00,,,,104,,,31,55,,,,23.2,53,,,,62,,18.4,,,27
2009-01-16 19:00:00,,,,86,,,31,40,,,,25.6,76.3,,,,76,,30.8,,,38
2009-01-16 20:00:00,,,,105,,,26,42,,,,30.3,60.3,,,,88,,38.9,,,49
2009-01-16 21:00:00,,,,87,,,28,61,,,,30.4,49.3,,,,160,,57.4,,,46
2009-01-16 22:00:00,,,,58,,,31,58,,,,41,45.8,,,,162,,67.8,,,44
2009-01-16 23:00:00,,,,73,,,40,59,,,,40.3,40,,,,126,,91.6,,,38
2009-01-17 00:00:00,,,,56,,,39,69,,,,35.2,31.4,,,,70,,111.3,,,29
2009-01-17 01:00:00,,,,57,,,45,80,,,,24.5,42.4,,,,70,,157.3,,,29
2009-01-17 02:00:00,,,,59,,,47,103,,,,27.3,32,,,,78,,169.5,,,25
2009-01-17 03:00:00,,,,42,,,70,96,,,,24.7,31.6,,,,97,,197.7,,,18
2009-01-17 04:00:00,,,,37,,,98,94,,,,20.2,50,,,,124,,190.9,,,13
2009-01-17 05:00:00,,,,49,,,102,99,,,,26.2,64.9,,,,155,,175.3,,,12
2009-01-17 06:00:00,,,,54,,,102,98,,,,32.7,56.5,,,,222,,164.2,,,18
2009-01-17 07:00:00,,,,50,,,104,73,,,,44,48.5,,,,219,,138.6,,,17
2009-01-17 08:00:00,,,,56,,,95,73,,,,51.3,68.6,,,,217,,127.8,,,13
2009-01-17 09:00:00,,,,85,,,116,104,,,,79.2,63.9,,,,244,,102.8,,,21
2009-01-17 10:00:00,,,,122,,,136,126,,,,73.3,68,,,,304,,97.2,,,29
2009-01-17 11:00:00,,,,117,,,122,130,,,,62.2,70.7,,,,347,,84.1,,,36
2009-01-17 12:00:00,,,,75,,,82,56,,,,55,38.4,,,,144,,77.4,,,41
2009-01-17 13:00:00,,,,56,,,29,29,,,,27.6,58.2,,,,60,,61.5,,,31
2009-01-17 14:00:00,,,,48,,,26,25,,,,16,61.8,,,,48,,61.4,,,30
2009-01-17 15:00:00,,,,47,,,28,28,,,,15.6,50.5,,,,86,,61,,,43
2009-01-17 16:00:00,,,,82,,,40,33,,,,20,82.3,,,,114,,61.2,,,44
2009-01-17 17:00:00,,,,120,,,64,52,,,,49.5,81.8,,,,135,,61.7,,,43
2009-01-17 18:00:00,,,,100,,,85,61,,,,73.8,79.7,,,,117,,67,,,49
2009-01-17 19:00:00,,,,91,,,79,66,,,,94.8,230.3,,,,124,,79.3,,,49
2009-01-17 20:00:00,,,,74,,,94,75,,,,118.8,250.8,,,,139,,82.1,,,69
2009-01-17 21:00:00,,,,53,,,109,144,,,,115.2,184.6,,,,133,,88.5,,,68
2009-01-17 22:00:00,,,,52,,,130,140,,,,114.1,150.5,,,,133,,89.1,,,64
2009-01-17 23:00:00,,,,47,,,112,154,,,,102.9,184.1,,,,57,,90.5,,,74
2009-01-18 00:00:00,,,,33,,,126,149,,,,56,162.5,,,,28,,92.4,,,80
2009-01-18 01:00:00,,,,29,,,125,133,,,,41.8,138.8,,,,24,,97.1,,,70
2009-01-18 02:00:00,,,,31,,,103,134,,,,42.8,110.8,,,,25,,97.9,,,65
2009-01-18 03:00:00,,,,32,,,108,128,,,,44.5,89.9,,,,29,,99.5,,,69
2009-01-18 04:00:00,,,,36,,,109,120,,,,46.3,87.7,,,,26,,100.8,,,77
2009-01-18 05:00:00,,,,39,,,103,119,,,,42.7,93.6,,,,32,,103.6,,,77
2009-01-18 06:00:00,,,,38,,,101,122,,,,47.1,112,,,,29,,102.5,,,74
2009-01-18 07:00:00,,,,39,,,107,123,,,,48.5,164.2,,,,31,,99.9,,,76
2009-01-18 08:00:00,,,,47,,,111,129,,,,47.9,101,,,,36,,101.5,,,76
2009-01-18 09:00:00,,,,46,,,106,140,,,,45.3,64.3,,,,50,,105,,,76
2009-01-18 10:00:00,,,,53,,,110,138,,,,48.4,80,,,,60,,104.2,,,57
2009-01-18 11:00:00,,,,55,,,113,123,,,,48,71.3,,,,77,,102.1,,,42
2009-01-18 12:00:00,,,,70,,,128,105,,,,48.3,62.9,,,,76,,99.5,,,43
2009-01-18 13:00:00,,,,79,,,134,118,,,,50.2,62.7,,,,69,,93.3,,,40
2009-01-18 14:00:00,,,,84,,,140,110,,,,50.1,59.3,,,,49,,89.4,,,26
2009-01-18 15:00:00,,,,94,,,112,114,,,,49.5,70.5,,,,52,,80.3,,,27
2009-01-18 16:00:00,,,,68,,,116,121,,,,46.7,72.8,,,,85,,77,,,43
2009-01-18 17:00:00,,,,71,,,108,147,,,,43.1,85.1,,,,123,,69.4,,,38
2009-01-18 18:00:00,,,,74,,,114,106,,,,38.1,111.6,,,,135,,71.1,,,36
2009-01-18 19:00:00,,,,66,,,81,91,,,,33.2,113.2,,,,141,,74.9,,,45
2009-01-18 20:00:00,,,,58,,,71,82,,,,32.4,107.5,,,,164,,74.2,,,36
2009-01-18 21:00:00,,,,62,,,58,84,,,,32.6,81.7,,,,116,,72.4,,,43
2009-01-18 22:00:00,,,,62,,,83,88,,,,34.9,100.4,,,,90,,75.1,,,37
2009-01-18 23:00:00,,,,52,,,87,105,,,,32,109.7,,,,49,,81.5,,,28
2009-01-19 00:00:00,,,,43,,,97,100,,,,30.3,134.8,,,,30,,77.8,,,23
2009-01-19 01:00:00,,,,44,,,128,126,,,,30.9,72.5,,,,30,,68.9,,,17
2009-01-19 02:00:00,,,,47,,,143,139,,,,33.1,43,,,,7,,61,,,15
2009-01-19 03:00:00,,,,40,,,134,137,,,,30.8,28.6,,,,12,,42.7,,,16
2009-01-19 04:00:00,,,,23,,,122,113,,,,33.7,30.1,,,,18,,37.9,,,10
2009-01-19 05:00:00,,,,11,,,114,106,,,,30.1,35.4,,,,10,,26.9,,,8
2009-01-19 06:00:00,,,,9,,,85,63,,,,34.3,33.8,,,,11,,23.6,,,12
2009-01-19 07:00:00,,,,9,,,52,18,,,,30.1,44.1,,,,14,,15.8,,,14
2009-01-19 08:00:00,,,,14,,,23,20,,,,41.7,49.7,,,,,,16.7,,,13
2009-01-19 09:00:00,,,,18,,,22,24,,,,49.7,70.7,,,,,,18.8,,,21
2009-01-19 10:00:00,,,,26,,,24,28,,,,67.9,57.3,,,,,,19.6,,,22
2009-01-19 11:00:00,,,,38,,,30,31,,,,82,60.8,,,,67,,21.5,,,22
2009-01-19 12:00:00,,,,37,,,28,31,,,,28.2,52.7,,,,68,,22.3,,,16
2009-01-19 13:00:00,,,,33,,,20,25,,,,24.5,50.3,,,,48,,24.1,,,18
2009-01-19 14:00:00,,,,36,,,15,19,,,,26.1,62.7,,,,,,22.9,,,12
2009-01-19 15:00:00,,,,26,,,16,24,,,,39.1,66.9,,,,33,,20.2,,,11
2009-01-19 16:00:00,,,,46,,,13,18,,,,38.2,104.5,,,,44,,18.9,,,7
2009-01-19 17:00:00,,,,47,,,43,32,,,,41.2,190.2,,,,85,,15.9,,,11
2009-01-19 18:00:00,,,,47,,,92,53,,,,36.9,252.1,,,,76,,18.4,,,19
2009-01-19 19:00:00,,,,40,,,105,134,,,,35.8,228.6,,,,90,,24.4,,,11
2009-01-19 20:00:00,,,,39,,,86,125,,,,38.3,279.3,,,,88,,25.5,,,10
2009-01-19 21:00:00,,,,41,,,64,121,,,,36.8,225,,,,110,,27.9,,,16
2009-01-19 22:00:00,,,,33,,,67,78,,,,35.3,165.1,,,,90,,29.8,,,15
2009-01-19 23:00:00,,,,26,,,56,56,,,,32.1,195.2,,,,98,,34.1,,,12
2009-01-20 00:00:00,,,,22,,,57,64,,,,31.1,269.3,,,,74,,35.4,,,14
2009-01-20 01:00:00,,,,22,,,46,48,,,,33,180,,,,70,,38.3,,,10
2009-01-20 02:00:00,,,,19,,,35,69,,,,27,95,,,,75,,35.9,,,8
2009-01-20 03:00:00,,,,22,,,33,71,,,,22.1,121.7,,,,75,,30.4,,,5
2009-01-20 04:00:00,,,,23,,,52,66,,,,25.8,66,,,,78,,26.7,,,7
2009-01-20 05:00:00,,,,23,,,45,70,,,,28,57.7,,,,69,,18.2,,,11
2009-01-20 06:00:00,,,,24,,,67,71,,,,23.1,64.8,,,,98,,21.4,,,12
2009-01-20 07:00:00,,,,27,,,81,59,,,,24.9,94.3,,,,117,,28.9,,,26
2009-01-20 08:00:00,,,,25,,,85,98,,,,24.7,154.9,,,,208,,29.8,,,29
2009-01-20 09:00:00,,,,31,,,89,122,,,,21,244.8,,,,184,,31.8,,,22
2009-01-20 10:00:00,,,,31,,,53,93,,,,17.4,225.5,,,,110,,30,,,34
2009-01-20 11:00:00,,,,36,,,21,53,,,,16.8,148.6,,,,134,,25.8,,,44
2009-01-20 12:00:00,,,,38,,,20,33,,,,21.8,79.1,,,,105,,27.5,,,39
2009-01-20 13:00:00,,,,40,,,16,31,,,,22.2,65.6,,,,87,,31.4,,,40
2009-01-20 14:00:00,,,,33,,,17,25,,,,28,101.7,,,,88,,36.2,,,36
2009-01-20 15:00:00,,,,30,,,21,33,,,,24.5,199.2,,,,123,,47.1,,,31
2009-01-20 16:00:00,,,,38,,,29,34,,,,24.5,127.8,,,,196,,49,,,42
2009-01-20 17:00:00,,,,40,,,43,43,,,,24.7,95,,,,262,,53.3,,,43
2009-01-20 18:00:00,,,,37,,,67,55,,,,24.5,86.2,,,,320,,53.6,,,54
2009-01-20 19:00:00,,,,55,,,70,68,,,,22.9,96.6,,,,278,,54.3,,,61
2009-01-20 20:00:00,,,,61,,,77,94,,,,21,99.3,,,,400,,53.3,,,60
2009-01-20 21:00:00,,,,85,,,76,99,,,,22.6,171.6,,,,457,,51,,,58
2009-01-20 22:00:00,,,,56,,,78,112,,,,21,208.8,,,,385,,53.3,,,53
2009-01-20 23:00:00,,,,93,,,97,106,,,,20.8,213.1,,,,272,,58.5,,,42
2009-01-21 00:00:00,,,,85,,,103,95,,,,20.4,249.5,,,,261,,57.2,,,54
2009-01-21 01:00:00,,,,60,,,105,111,,,,19.3,272.8,,,,302,,54.2,,,44
2009-01-21 02:00:00,,,,76,,,78,96,,,,19,123.5,,,,208,,56.5,,,37
2009-01-21 03:00:00,,,,66,,,76,65,,,,18.4,46.8,,,,160,,61.7,,,46
2009-01-21 04:00:00,,,,55,,,57,53,,,,15.6,36.4,,,,159,,62.2,,,34
2009-01-21 05:00:00,,,,43,,,47,49,,,,14.1,33.9,,,,133,,63.4,,,25
2009-01-21 06:00:00,,,,46,,,37,37,,,,14,60.3,,,,101,,64,,,32
2009-01-21 07:00:00,,,,43,,,45,51,,,,15.5,57.1,,,,40,,65.3,,,34
2009-01-21 08:00:00,,,,48,,,63,78,,,,17.5,67.5,,,,65,,68,,,27
2009-01-21 09:00:00,,,,48,,,70,76,,,,19,89.2,,,,102,,74.4,,,19
2009-01-21 10:00:00,,,,88,,,76,45,,,,20.3,83.3,,,,198,,75.9,,,25
2009-01-21 11:00:00,,,,86,,,45,41,,,,18.6,76,,,,110,,79.3,,,24
2009-01-21 12:00:00,,,,42,,,52,45,,,,17.1,73.6,,,,87,,73.1,,,21
2009-01-21 13:00:00,,,,42,,,58,55,,,,19.6,74.1,,,,111,,58.7,,,24
2009-01-21 14:00:00,,,,49,,,73,64,,,,19.3,70.9,,,,108,,59.2,,,26
2009-01-21 15:00:00,,,,42,,,85,64,,,,36.7,94.1,,,,119,,60.4,,,34
2009-01-21 16:00:00,,,,34,,,115,125,,,,36.6,100.3,,,,104,,58.1,,,40
2009-01-21 17:00:00,,,,47,,,132,154,,,,64.8,100.2,,,,101,,52.8,,,42
2009-01-21 18:00:00,,,,43,,,133,140,,,,60.2,86,,,,104,,53,,,48
2009-01-21 19:00:00,,,,52,,,130,145,,,,81.9,90.7,,,,97,,53.3,,,54
2009-01-21 20:00:00,,,,56,,,89,134,,,,111.9,96.5,,,,91,,53.3,,,57
2009-01-21 21:00:00,,,,52,,,79,119,,,,97.9,100.4,,,,180,,53.3,,,67
2009-01-21 22:00:00,,,,63,,,78,128,,,,94,106,,,,249,,54.7,,,65
2009-01-21 23:00:00,,,,58,,,176,110,,,,69.7,91.7,,,,222,,57.9,,,68
2009-01-22 00:00:00,,,,69,,,145,110,,,,24.7,84.3,,,,159,,56.4,,,62
2009-01-22 01:00:00,,,,66,,,87,93,,,,10,70.5,,,,117,,53,,,56
2009-01-22 02:00:00,,,,54,,,104,136,,,,16.3,51,,,,81,,48.8,,,44
2009-01-22 03:00:00,,,,39,,,101,90,,,,26.1,52,,,,21,,38.9,,,31
2009-01-22 04:00:00,,,,36,,,96,87,,,,31.1,49,,,,10,,38.1,,,34
2009-01-22 05:00:00,,,,26,,,113,109,,,,29.6,52.5,,,,8,,36.1,,,26
2009-01-22 06:00:00,,,,24,,,113,125,,,,30.8,74.5,,,,8,,32.4,,,20
2009-01-22 07:00:00,,,,34,,,79,71,,,,32.7,86.5,,,,22,,23.6,,,28
2009-01-22 08:00:00,,,,42,,,40,36,,,,53,110.7,,,,12,,26.5,,,27
2009-01-22 09:00:00,,,,41,,,47,36,,,,47.7,126.5,,,,16,,33.1,,,20
2009-01-22 10:00:00,,,,42,,,50,44,,,,70.6,99.4,,,,18,,33.8,,,20
2009-01-22 11:00:00,,,,49,,,53,47,,,,86.7,175.5,,,,19,,35.4,,,34
2009-01-22 12:00:00,,,,50,,,55,50,,,,99.3,166.4,,,,17,,37,,,35
2009-01-22 13:00:00,,,,45,,,62,59,,,,110.5,145.8,,,,12,,41,,,31
2009-01-22 14:00:00,,,,50,,,67,60,,,,83.4,138.1,,,,25,,41.4,,,30
2009-01-22 15:00:00,,,,57,,,69,69,,,,75.9,147.1,,,,24,,42.1,,,27
2009-01-22 16:00:00,,,,51,,,73,75,,,,71.1,231.1,,,,31,,42.6,,,34
2009-01-22 17:00:00,,,,61,,,80,82,,,,75.9,169.3,,,,22,,43.7,,,31
2009-01-22 18:00:00,,,,65,,,80,96,,,,93.7,160,,,,23,,42.7,,,33
2009-01-22 19:00:00,,,,37,,,104,100,,,,118.3,158.1,,,,33,,40.2,,,31
2009-01-22 20:00:00,,,,26,,,119,112,,,,83.8,176,,,,106,,39.1,,,31
2009-01-22 21:00:00,,,,28,,,118,107,,,,80.5,127.8,,,,135,,36.5,,,30
2009-01-22 22:00:00,,,,15,,,148,129,,,,93.4,130.7,,,,154,,34.9,,,31
2009-01-22 23:00:00,,,,16,,,144,125,,,,101.9,132.1,,,,130,,30.9,,,25
2009-01-23 00:00:00,,,,17,,,126,96,,,,110.4,97.8,,,,74,,29.8,,,22
2009-01-23 01:00:00,,,,17,,,93,83,,,,120.4,77.3,,,,52,,27,,,32
2009-01-23 02:00:00,,,,13,,,98,109,,,,93.2,110,,,,54,,27.5,,,21
2009-01-23 03:00:00,,,,17,,,108,82,,,,82,97.7,,,,53,,28.6,,,21
2009-01-23 04:00:00,,,,14,,,87,74,,,,79.3,87.7,,,,48,,28.3,,,22
2009-01-23 05:00:00,,,,8,,,66,74,,,,69.6,81.5,,,,41,,27.4,,,23
2009-01-23 06:00:00,,,,8,,,70,77,,,,70.7,86.5,,,,46,,28.1,,,31
2009-01-23 07:00:00,,,,10,,,92,85,,,,73.6,112.6,,,,50,,29.6,,,26
2009-01-23 08:00:00,,,,11,,,75,90,,,,71.7,85.1,,,,44,,27.8,,,26
2009-01-23 09:00:00,,,,14,,,86,101,,,,70.2,82.1,,,,45,,23.7,,,26
2009-01-23 10:00:00,,,,20,,,51,95,,,,45.7,89.4,,,,46,,24.2,,,23
2009-01-23 11:00:00,,,,22,,,48,78,,,,23.4,77.7,,,,57,,25.4,,,32
2009-01-23 12:00:00,,,,30,,,56,71,,,,25.7,72.4,,,,54,,25.5,,,29
2009-01-23 13:00:00,,,,30,,,42,77,,,,24.5,74.6,,,,54,,25.8,,,21
2009-01-23 14:00:00,,,,28,,,57,47,,,,25.9,87.9,,,,54,,26.6,,,25
2009-01-23 15:00:00,,,,29,,,55,45,,,,23.8,83,,,,57,,28.5,,,25
2009-01-23 16:00:00,,,,28,,,76,58,,,,35.7,57.2,,,,60,,28.6,,,32
2009-01-23 17:00:00,,,,34,,,80,87,,,,31.5,54.3,,,,90,,28.6,,,38
2009-01-23 18:00:00,,,,34,,,80,76,,,,32.2,60.9,,,,82,,29,,,39
2009-01-23 19:00:00,,,,35,,,114,96,,,,35.6,66.4,,,,75,,30,,,47
2009-01-23 20:00:00,,,,27,,,111,97,,,,32.3,53.8,,,,85,,30.7,,,46
2009-01-23 21:00:00,,,,28,,,146,73,,,,33.9,50.4,,,,97,,32.4,,,49
2009-01-23 22:00:00,,,,21,,,129,89,,,,33.5,42.9,,,,59,,35.7,,,40
2009-01-23 23:00:00,,,,19,,,125,104,,,,33.1,41.6,,,,73,,43.2,,,33
2009-01-24 00:00:00,,,,21,,,112,144,,,,30.4,43.6,,,,24,,39.3,,,30
2009-01-24 01:00:00,,,,16,,,113,110,,,,30.1,37.3,,,,26,,29.9,,,30
2009-01-24 02:00:00,,,,14,,,92,105,,,,26.4,38.8,,,,13,,26.9,,,23
2009-01-24 03:00:00,,,,11,,,92,98,,,,22.2,34.4,,,,9,,19.8,,,27
2009-01-24 04:00:00,,,,13,,,89,89,,,,18.2,32.6,,,,13,,18.5,,,19
2009-01-24 05:00:00,,,,16,,,92,84,,,,19.5,32.3,,,,10,,15.5,,,16
2009-01-24 06:00:00,,,,14,,,75,69,,,,17.1,34.3,,,,11,,15.6,,,14
2009-01-24 07:00:00,,,,10,,,74,23,,,,19,36.7,,,,15,,15.8,,,15
2009-01-24 08:00:00,,,,14,,,40,25,,,,20.6,42.3,,,,25,,14.7,,,14
2009-01-24 09:00:00,,,,20,,,36,28,,,,26.9,63.1,,,,39,,12.1,,,11
2009-01-24 10:00:00,,,,31,,,50,47,,,,24.8,72.3,,,,37,,14.6,,,10
2009-01-24 11:00:00,,,,39,,,52,31,,,,24.3,77.1,,,,29,,20.3,,,15
2009-01-24 12:00:00,,,,52,,,25,22,,,,29.7,84.5,,,,37,,19.6,,,18
2009-01-24 13:00:00,,,,58,,,26,27,,,,35.6,154.1,,,,30,,17.8,,,18
2009-01-24 14:00:00,,,,48,,,32,37,,,,27.3,189.3,,,,40,,17.6,,,20
2009-01-24 15:00:00,,,,40,,,32,35,,,,34.6,187.8,,,,61,,17.2,,,23
2009-01-24 16:00:00,,,,44,,,34,44,,,,70.9,139.4,,,,22,,20.4,,,28
2009-01-24 17:00:00,,,,56,,,40,62,,,,82.3,133.7,,,,18,,27.9,,,45
2009-01-24 18:00:00,,,,77,,,48,62,,,,85.2,141.9,,,,28,,32.8,,,39
2009-01-24 19:00:00,,,,73,,,60,76,,,,106.9,108.8,,,,209,,44,,,32
2009-01-24 20:00:00,,,,51,,,71,115,,,,107.4,121.4,,,,312,,44.5,,,31
2009-01-24 21:00:00,,,,44,,,82,125,,,,85.2,119.2,,,,219,,45.7,,,28
2009-01-24 22:00:00,,,,39,,,99,124,,,,34.2,113.5,,,,181,,46.4,,,32
2009-01-24 23:00:00,,,,34,,,115,141,,,,68.3,122.7,,,,330,,47.9,,,24
2009-01-25 00:00:00,,,,30,,,126,138,,,,54.3,100.9,,,,451,,45.6,,,29
2009-01-25 01:00:00,,,,26,,,134,142,,,,54.9,96.5,,,,416,,40.1,,,21
2009-01-25 02:00:00,,,,19,,,137,151,,,,92.4,85.3,,,,368,,41.1,,,21
2009-01-25 03:00:00,,,,15,,,140,140,,,,91.7,72.3,,,,386,,43.4,,,15
2009-01-25 04:00:00,,,,16,,,139,147,,,,93.4,58.3,,,,292,,42.2,,,16
2009-01-25 05:00:00,,,,22,,,137,147,,,,92.9,58,,,,287,,39.5,,,19
2009-01-25 06:00:00,,,,24,,,141,142,,,,94,56.1,,,,297,,38.1,,,24
2009-01-25 07:00:00,,,,31,,,131,143,,,,95.7,84.3,,,,293,,34.8,,,30
2009-01-25 08:00:00,,,,49,,,122,131,,,,100.5,88.2,,,,216,,35.1,,,25
2009-01-25 09:00:00,,,,68,,,128,130,,,,99.6,91.5,,,,75,,35.8,,,31
2009-01-25 10:00:00,,,,74,,,128,108,,,,102.4,91.4,,,,87,,40.2,,,40
2009-01-25 11:00:00,,,,63,,,127,111,,,,82.5,70,,,,43,,50.2,,,37
