Kod stacji,KpBydWarszaw,MpKrakBulwar,MpKrakowWIOSPrad6115,PkJasloWIOSFabr,PkPrzemyslWIOSMick,Pm.a09a,WpPoznPolank,ZpSzczPils02
2008-06-01 11:00:00,,5,3,8.99,,16.3,14.5,8
2008-06-01 12:00:00,,5,3,7.58,,12.8,13.9,5
2008-06-01 13:00:00,,5,3,7.61,,11.5,10.7,3
2008-06-01 14:00:00,,4,3,7.85,,10.9,11.3,6
2008-06-01 15:00:00,,3,3,7.59,,10.5,14.1,5
2008-06-01 16:00:00,,6,3,11.83,,10.7,13.2,5
2008-06-01 17:00:00,,4,3,9.4,,11.5,8.6,4
2008-06-01 18:00:00,,4,3,10.76,,12.2,8.2,17
2008-06-01 19:00:00,,4,3,15.87,,11.9,6.3,12
2008-06-01 20:00:00,,16,3,14.72,,15.9,8.6,7
2008-06-01 21:00:00,,48,5,25.55,,9.9,20.7,6
2008-06-01 22:00:00,,39,4,13.49,,9.6,21.6,15
2008-06-01 23:00:00,,34,3,22.94,,7.9,28.1,14
2008-06-02 00:00:00,,13,4,18.07,,6.8,27.7,18
2008-06-02 01:00:00,,52,7,14,,8.4,25.7,20
2008-06-02 02:00:00,,36,7,14.8,,15.4,25.8,18
2008-06-02 03:00:00,,30,7,19.66,,40.4,26,17
2008-06-02 04:00:00,,22,8,20.98,,22.6,25.1,
2008-06-02 05:00:00,,23,9,20.15,,13.3,20.6,
2008-06-02 06:00:00,,76,11,20.32,,18.7,21.6,33
2008-06-02 07:00:00,,104,18,21.35,,10.1,26.1,22
2008-06-02 08:00:00,,57,14,19.79,,10.7,25,32
2008-06-02 09:00:00,,10,10,11.17,,11.4,19.3,20
2008-06-02 10:00:00,,6,6,10.97,,13.4,17.8,30
2008-06-02 11:00:00,,10,6,8,,21.6,9.6,18
2008-06-02 12:00:00,,13,5,5.86,,18.6,10,12
2008-06-02 13:00:00,,7,3,6.63,,14.5,11.2,8
2008-06-02 14:00:00,,5,3,7.39,,16.8,11.2,6
2008-06-02 15:00:00,,5,3,7.01,,16.7,10.9,6
2008-06-02 16:00:00,,6,3,7.45,,20,10.3,4
2008-06-02 17:00:00,,11,3,7.5,,12.9,7.1,11
2008-06-02 18:00:00,,20,3,9.45,,13.9,8.4,9
2008-06-02 19:00:00,,36,3,,,12.5,15,6
2008-06-02 20:00:00,,45,5,,,20.9,16.1,8
2008-06-02 21:00:00,,63,8,16.61,,15.6,21.2,6
2008-06-02 22:00:00,,73,8,15.55,,17.6,20.9,24
2008-06-02 23:00:00,,69,8,13.09,,14.8,19.1,17
2008-06-03 00:00:00,,71,7,11.59,,11.7,19.4,16
2008-06-03 01:00:00,,75,9,12.37,,12,20.8,28
2008-06-03 02:00:00,,58,9,13.34,,28.7,20.7,34
2008-06-03 03:00:00,,54,10,15.82,,42.5,20.1,29
2008-06-03 04:00:00,,34,9,17.43,,27.3,20.5,18
2008-06-03 05:00:00,,27,10,17.4,,12.9,22.2,12
2008-06-03 06:00:00,,40,18,15.89,,14,21.6,15
2008-06-03 07:00:00,,42,35,13.48,,24.6,18.6,13
2008-06-03 08:00:00,,29,26,10.67,,10.1,18.5,22
2008-06-03 09:00:00,,16,10,9.33,,16.7,17.7,16
2008-06-03 10:00:00,,12,4,10.24,,9.3,16.2,27
2008-06-03 11:00:00,,7,6,10.05,,12.7,8.8,21
2008-06-03 12:00:00,,8,7,9.59,,8.9,9.4,13
2008-06-03 13:00:00,,8,6,11.56,,5.3,12.5,7
2008-06-03 14:00:00,,8,4,10.62,,8.5,12.6,4
2008-06-03 15:00:00,,7,4,11.03,,13.8,12.8,6
2008-06-03 16:00:00,,5,4,12.03,,16.1,12,7
2008-06-03 17:00:00,,6,5,13.99,,12.8,7.8,6
2008-06-03 18:00:00,,10,8,14.12,,6.3,9.1,6
2008-06-03 19:00:00,,14,13,23.08,,7.1,15.8,12
2008-06-03 20:00:00,,40,22,26.37,,12.2,16.6,18
2008-06-03 21:00:00,,33,27,28.12,,6.4,20.6,18
2008-06-03 22:00:00,,36,28,26.35,,9.4,20.2,18
2008-06-03 23:00:00,,41,27,24.07,,9.9,17.8,28
2008-06-04 00:00:00,,34,29,24.45,,12.3,17.4,26
2008-06-04 01:00:00,,34,25,25.03,,8.5,15.2,18
2008-06-04 02:00:00,,33,30,25.04,,24.5,15.4,11
2008-06-04 03:00:00,,35,29,28.96,,66.6,16,22
2008-06-04 04:00:00,,30,27,46.61,,31.7,14.8,14
2008-06-04 05:00:00,,32,26,33.36,,19.1,9,15
2008-06-04 06:00:00,,32,28,42.63,,19.2,10,13
2008-06-04 07:00:00,,36,30,46.96,,12.3,14.9,13
2008-06-04 08:00:00,,38,29,48.17,,12.7,14.7,16
2008-06-04 09:00:00,,32,32,45.69,,12.1,13.6,10
2008-06-04 10:00:00,,22,32,40.9,,18.6,13.5,20
2008-06-04 11:00:00,,12,23,34.43,,14.9,12.6,13
2008-06-04 12:00:00,,9,19,34.48,,11.1,12.8,8
2008-06-04 13:00:00,,16,22,27.88,,18,13.9,10
2008-06-04 14:00:00,,6,10,23.3,,16.3,13.2,8
2008-06-04 15:00:00,,4,4,18.35,,12.8,9.2,6
2008-06-04 16:00:00,,6,4,16.18,,29.8,,5
2008-06-04 17:00:00,,7,5,19.22,,21.2,,11
2008-06-04 18:00:00,,24,9,23.24,,8.9,,8
2008-06-04 19:00:00,,12,7,20.66,,6.6,,6
2008-06-04 20:00:00,,9,6,20.69,,9.2,7.4,11
2008-06-04 21:00:00,,6,4,23.02,,7.8,10.6,13
2008-06-04 22:00:00,,7,3,25.08,,7.3,12.2,14
2008-06-04 23:00:00,,5,3,27.32,,8.5,19.8,27
2008-06-05 00:00:00,,6,3,20.22,,7.9,19.1,22
2008-06-05 01:00:00,,15,3,13.66,,10.3,15.3,17
2008-06-05 02:00:00,,46,3,13.12,,12.7,14.4,11
2008-06-05 03:00:00,,19,3,12.32,,25.2,9.8,16
2008-06-05 04:00:00,,9,3,12.41,,18.4,9.9,17
2008-06-05 05:00:00,,11,4,14.04,,12.7,10.3,12
2008-06-05 06:00:00,,18,6,14.01,,12.5,11.5,7
2008-06-05 07:00:00,,31,8,15.89,,11.6,17.4,17
2008-06-05 08:00:00,,22,7,18.39,,17.6,17.4,16
2008-06-05 09:00:00,,17,7,18.29,,19.2,17.4,15
2008-06-05 10:00:00,,16,6,17.61,,14.7,16.1,14
2008-06-05 11:00:00,,13,4,15.88,,16.2,9.4,12
2008-06-05 12:00:00,,14,5,16.02,,16.7,8.8,8
2008-06-05 13:00:00,,10,4,11.73,,16.1,5.9,5
2008-06-05 14:00:00,,8,4,9.79,,21.1,7.3,9
2008-06-05 15:00:00,,6,3,8.73,,14.3,14.4,7
2008-06-05 16:00:00,,5,3,9.53,,16.7,13.4,6
2008-06-05 17:00:00,,14,3,9.66,,14.4,8.2,5
2008-06-05 18:00:00,,16,3,9.71,,11.6,8.5,3
2008-06-05 19:00:00,,29,3,11.16,,11.1,10.1,14
2008-06-05 20:00:00,,8,5,32.07,,14.5,11.4,11
2008-06-05 21:00:00,,16,6,31.69,,10.5,17.9,9
2008-06-05 22:00:00,,34,7,18.38,,8.1,18.3,17
2008-06-05 23:00:00,,15,5,14.46,,11.7,20.2,11
2008-06-06 00:00:00,,18,3,13.7,,8.3,20.1,13
2008-06-06 01:00:00,,11,3,15.52,,9.6,19.7,22
2008-06-06 02:00:00,,20,4,17.62,,7.5,18.4,26
2008-06-06 03:00:00,,20,4,13.11,,18.2,11.8,33
2008-06-06 04:00:00,,36,4,12.32,,11,12.6,22
2008-06-06 05:00:00,,29,4,12.31,,12.6,17,13
2008-06-06 06:00:00,,38,5,12.88,,9.2,17.4,16
2008-06-06 07:00:00,,57,8,12.18,,11.7,19,10
2008-06-06 08:00:00,,57,7,15.44,,7.7,17.9,10
2008-06-06 09:00:00,,26,7,12.44,,20.2,11.8,11
2008-06-06 10:00:00,,22,5,12.41,,14.8,12.2,23
2008-06-06 11:00:00,,11,5,14.14,,12.5,14.1,17
2008-06-06 12:00:00,,20,4,12.41,,17.1,14.6,10
2008-06-06 13:00:00,,22,4,10.75,,16.5,17,7
2008-06-06 14:00:00,,27,4,11.94,,16.7,16.1,5
2008-06-06 15:00:00,,21,5,13.67,,14.1,11,5
2008-06-06 16:00:00,,8,5,22.58,,13.5,10.7,9
2008-06-06 17:00:00,,7,3,20.46,,18.9,8.9,7
2008-06-06 18:00:00,,11,5,13.15,,13.7,9,6
2008-06-06 19:00:00,,32,14,13.34,,9.3,9.1,14
2008-06-06 20:00:00,,21,15,14.94,,12.2,10.2,13
2008-06-06 21:00:00,,39,20,14.94,,18.2,15.7,13
2008-06-06 22:00:00,,42,15,14.3,,7.5,16.9,11
2008-06-06 23:00:00,,67,15,12.5,,8.1,22.9,9
2008-06-07 00:00:00,,40,8,12.65,,11.2,22.4,20
2008-06-07 01:00:00,,60,7,14.83,,10.6,19.5,22
2008-06-07 02:00:00,,20,7,13.56,,17.1,18.6,23
2008-06-07 03:00:00,,15,7,14.64,,19.3,14.2,24
2008-06-07 04:00:00,,25,7,14.34,,20.8,13.5,25
2008-06-07 05:00:00,,35,7,14.98,,14.1,9.8,16
2008-06-07 06:00:00,,47,8,17.85,,17.4,11.3,11
2008-06-07 07:00:00,,77,10,19.52,,17.6,18.9,22
2008-06-07 08:00:00,,48,11,20.83,,16.5,18.5,15
2008-06-07 09:00:00,,52,10,14.22,,16,16.6,10
2008-06-07 10:00:00,,54,9,11.42,,17.4,16.2,6
2008-06-07 11:00:00,,15,8,12.24,,17.8,13.8,21
2008-06-07 12:00:00,,10,12,12.19,,16,13,19
2008-06-07 13:00:00,,5,4,12.62,,15.3,8.5,15
2008-06-07 14:00:00,,15,3,13.46,,17.1,8.4,15
2008-06-07 15:00:00,,10,5,13.04,,16.5,8,10
2008-06-07 16:00:00,,27,5,12.98,,15.8,9.6,11
2008-06-07 17:00:00,,29,4,14.65,,17.4,17.4,16
2008-06-07 18:00:00,,25,5,16,,30,16.2,10
2008-06-07 19:00:00,,15,6,16.51,,13.5,10.1,6
2008-06-07 20:00:00,,29,5,17.58,,9.3,12.1,12
2008-06-07 21:00:00,,18,5,19.71,,16.3,23.1,11
2008-06-07 22:00:00,,19,6,20.93,,9.7,23.6,12
2008-06-07 23:00:00,,23,8,21.63,,11.5,26.3,19
2008-06-08 00:00:00,,16,8,24.08,,6.9,25,18
2008-06-08 01:00:00,,20,8,21.65,,14,18.2,21
2008-06-08 02:00:00,,51,9,25.43,,17.8,18.1,20
2008-06-08 03:00:00,,26,10,24.77,,17.1,17.4,13
2008-06-08 04:00:00,,21,11,25.11,,14.3,16.8,17
2008-06-08 05:00:00,,26,12,24.45,,11.1,13.6,13
2008-06-08 06:00:00,,21,15,27.21,,10.5,14.7,17
2008-06-08 07:00:00,,32,13,26.99,,16.4,20.1,20
2008-06-08 08:00:00,,37,11,22.86,,15.9,20.1,17
2008-06-08 09:00:00,,23,12,23.79,,19.1,19.7,10
2008-06-08 10:00:00,,31,10,17.1,,12.9,19.1,12
2008-06-08 11:00:00,,12,8,13.27,,20.7,15.4,22
2008-06-08 12:00:00,,13,5,12.79,,12,15,15
2008-06-08 13:00:00,,6,5,8.37,,15.5,12.4,10
2008-06-08 14:00:00,,6,5,7.37,,14.7,11.7,7
2008-06-08 15:00:00,,8,6,8.09,,13.9,7.8,6
2008-06-08 16:00:00,,7,6,7.69,,20.7,8.6,10
2008-06-08 17:00:00,,7,6,7.94,,18,13,9
2008-06-08 18:00:00,,7,13,9.35,,15.6,12.6,11
2008-06-08 19:00:00,,11,14,10.56,,9.9,10.4,8
2008-06-08 20:00:00,,30,15,14.9,,13.4,12.6,5
2008-06-08 21:00:00,,28,19,16.69,,16.6,23.8,30
2008-06-08 22:00:00,,22,18,19.76,,11.7,22.9,20
2008-06-08 23:00:00,,24,21,20.85,,12.6,17.9,33
2008-06-09 00:00:00,,27,22,19.36,,15.7,18.6,39
2008-06-09 01:00:00,,28,20,18.92,,19.1,22.3,26
2008-06-09 02:00:00,,29,19,19.49,,17.7,23.1,26
2008-06-09 03:00:00,,32,19,21.07,,25.4,27,19
2008-06-09 04:00:00,,34,19,23.72,,19.5,26,32
2008-06-09 05:00:00,,35,21,23.49,,16,20.9,37
2008-06-09 06:00:00,,36,30,25.4,,12,22.4,35
2008-06-09 07:00:00,,39,40,28.05,,7.6,29.6,32
2008-06-09 08:00:00,,33,29,31.99,,12.3,29,28
2008-06-09 09:00:00,,33,21,28.7,,14,25.7,16
2008-06-09 10:00:00,,21,16,22.38,20.79,7.7,24.8,
2008-06-09 11:00:00,,16,8,16.51,15.95,11.6,20.1,
2008-06-09 12:00:00,,13,3,14.04,11.56,15.1,19.2,5
2008-06-09 13:00:00,,6,3,15.81,11.73,9.3,14.5,6
2008-06-09 14:00:00,,6,6,15.49,13.77,15.4,13.6,5
2008-06-09 15:00:00,,7,7,12.72,12.72,11.8,8.9,3
2008-06-09 16:00:00,,5,6,13.48,13.14,11.6,8.7,8
2008-06-09 17:00:00,,4,5,13.42,18.21,14,7.6,8
2008-06-09 18:00:00,,6,3,17.76,24.92,11.5,8,20
2008-06-09 19:00:00,,7,7,28.66,26.36,8.4,10.2,15
2008-06-09 20:00:00,,18,15,65.12,28.51,5.9,10.8,23
2008-06-09 21:00:00,,29,27,37.04,31.42,8.5,13.6,31
2008-06-09 22:00:00,,29,34,34.18,38.59,10.9,15.2,21
2008-06-09 23:00:00,,31,33,37.43,40.2,,23.5,22
2008-06-10 00:00:00,,36,37,55.71,37.55,11.6,22.9,33
2008-06-10 01:00:00,,33,36,57.49,34.13,3,20.1,24
2008-06-10 02:00:00,,32,36,60.49,32.21,18.2,21.7,29
2008-06-10 03:00:00,,32,36,55.51,32.32,18.8,29.8,17
2008-06-10 04:00:00,,33,36,63.4,32.49,13.3,30.4,21
2008-06-10 05:00:00,,36,43,49.84,32.89,15.1,33.1,13
2008-06-10 06:00:00,,39,40,52.76,34.6,15.6,31.8,14
2008-06-10 07:00:00,,35,32,47.47,33.87,15.4,24.9,9
2008-06-10 08:00:00,,29,28,37.51,30.9,8.8,24.3,13
2008-06-10 09:00:00,,22,19,27.64,27.84,16.9,21.4,15
2008-06-10 10:00:00,,14,10,25.25,,14.5,20.6,10
2008-06-10 11:00:00,,9,7,19.92,21.9,22.3,16.3,6
2008-06-10 12:00:00,,9,5,14.79,19.9,15.8,16.4,6
2008-06-10 13:00:00,,,3,15.03,21.43,12.7,17,6
2008-06-10 14:00:00,,3,3,15.19,19.14,15.4,17.1,6
2008-06-10 15:00:00,,3,4,15.18,17.88,12,17.4,12
2008-06-10 16:00:00,,6,5,15.52,19,12.2,17.8,7
2008-06-10 17:00:00,,7,6,17.83,18.71,6.5,19.6,5
2008-06-10 18:00:00,,8,7,25.71,19.64,8.8,18.9,2
2008-06-10 19:00:00,,11,8,29.87,31.1,11.2,15.1,3
2008-06-10 20:00:00,,16,13,41.35,30.02,13.2,16,6
2008-06-10 21:00:00,,18,21,54.71,29.17,12.3,20.7,10
2008-06-10 22:00:00,,30,27,39.89,26.44,10.8,20,8
2008-06-10 23:00:00,,43,34,34.58,23.88,12.3,16.1,21
2008-06-11 00:00:00,,34,35,28.9,24.71,6.4,17.4,19
2008-06-11 01:00:00,,33,34,38.64,25.08,10.4,24.1,15
2008-06-11 02:00:00,,34,32,46.11,26,11.1,22.8,13
2008-06-11 03:00:00,,33,33,41.84,27.29,11.7,16.2,11
2008-06-11 04:00:00,,33,31,52.97,28.93,15.4,15.5,10
2008-06-11 05:00:00,,31,29,37.78,30.75,8.5,12,9
2008-06-11 06:00:00,,23,29,42.26,29.45,12.7,12.8,16
2008-06-11 07:00:00,,20,19,30.97,32.74,11.4,16.6,8
2008-06-11 08:00:00,,20,18,24.8,26.9,11.7,15.4,7
2008-06-11 09:00:00,,19,13,21.34,20.79,12.4,8.8,17
2008-06-11 10:00:00,,14,10,19.14,17.77,10.4,8.7,11
2008-06-11 11:00:00,,11,10,17.34,17.98,8.6,8.2,8
2008-06-11 12:00:00,,14,11,18.22,17.28,10.7,8.6,10
2008-06-11 13:00:00,,16,16,24.65,16.18,11.8,10.6,6
2008-06-11 14:00:00,,16,13,25.16,14.02,14.2,10.1,5
2008-06-11 15:00:00,,13,16,25.36,14.58,7.3,7.1,9
2008-06-11 16:00:00,,18,15,24.93,16.88,10.6,7,17
2008-06-11 17:00:00,,17,14,22.18,20.25,11.5,6.6,12
2008-06-11 18:00:00,,20,13,25.16,35.24,9,7.4,8
2008-06-11 19:00:00,,25,14,17.78,32.9,8.1,11.3,4
2008-06-11 20:00:00,,22,17,14.43,33.16,7.6,11.6,3
2008-06-11 21:00:00,,27,21,19.04,29.46,8.2,12.7,16
2008-06-11 22:00:00,,30,25,24.8,25.39,7.1,12.4,9
2008-06-11 23:00:00,,33,23,42.99,25.1,4.2,10.9,6
2008-06-12 00:00:00,,31,22,50.83,25.04,7.6,11.7,15
2008-06-12 01:00:00,,30,22,23.93,24.81,5,15.8,7
2008-06-12 02:00:00,,31,23,19.64,22.28,2.7,14.7,5
2008-06-12 03:00:00,,32,23,19.32,19.69,1.1,8.9,4
2008-06-12 04:00:00,,28,14,18.67,20.99,5.5,8.4,4
2008-06-12 05:00:00,,26,12,24.12,29.39,7.6,5.9,3
2008-06-12 06:00:00,,23,12,27.59,28.24,2.7,6.5,9
2008-06-12 07:00:00,,20,12,35.27,30.09,3.6,9.2,8
2008-06-12 08:00:00,,17,11,38.3,30.36,6.8,8.6,4
2008-06-12 09:00:00,,13,8,37.91,29.69,6,5.6,5
2008-06-12 10:00:00,,8,3,31.76,34.44,7.5,6,7
2008-06-12 11:00:00,,6,3,28.02,29.68,7,7.7,8
2008-06-12 12:00:00,,7,4,26.32,30.33,1.9,7.5,5
2008-06-12 13:00:00,,6,5,22.09,35.35,3,6.3,4
2008-06-12 14:00:00,,6,,20.14,35.51,3.1,6.2,3
2008-06-12 15:00:00,,7,4,17.26,29.97,5.7,5.2,3
2008-06-12 16:00:00,,8,4,21.11,,6.1,5.1,3
2008-06-12 17:00:00,,7,5,21.01,,9.2,4.9,2
2008-06-12 18:00:00,,7,10,20.26,,5.5,4.8,2
2008-06-12 19:00:00,,7,8,24.34,31.3,2.9,4.2,5
2008-06-12 20:00:00,,9,9,27.41,35.23,6.9,5,4
2008-06-12 21:00:00,,21,13,28.02,34.42,4.5,8.8,3
2008-06-12 22:00:00,,41,13,26.55,32.88,10.4,9.9,3
2008-06-12 23:00:00,,32,13,25.18,27.38,11.3,15,8
2008-06-13 00:00:00,,29,12,28.51,26.83,10.1,14.3,7
2008-06-13 01:00:00,,28,10,27.23,26.31,7.8,10.4,12
2008-06-13 02:00:00,,22,12,29.65,26.03,4.3,10.3,14
2008-06-13 03:00:00,,20,9,42.18,25.14,3.2,9.9,10
2008-06-13 04:00:00,,24,9,34.31,27.68,10.2,9.8,17
2008-06-13 05:00:00,,26,9,29.18,34.46,5.5,9.2,14
2008-06-13 06:00:00,,29,10,30.06,41.84,5.7,9.6,16
2008-06-13 07:00:00,,72,12,36.09,55.06,6.4,11.6,11
2008-06-13 08:00:00,,54,17,31.33,,5.7,12.8,21
2008-06-13 09:00:00,,33,17,27.79,,13.3,18.8,22
2008-06-13 10:00:00,,23,22,28.45,,15.7,18.8,17
2008-06-13 11:00:00,,16,15,27.28,,8.2,18.7,17
2008-06-13 12:00:00,,17,14,25.42,,14.1,19.2,21
2008-06-13 13:00:00,,17,14,25.6,,2.2,21.7,22
2008-06-13 14:00:00,,13,16,28.43,,5.1,21.4,14
2008-06-13 15:00:00,,23,19,32.03,21.4,12.2,19.9,21
2008-06-13 16:00:00,,22,18,27.73,16.25,8.3,18.9,15
2008-06-13 17:00:00,,22,14,20.29,,3.8,13.3,9
2008-06-13 18:00:00,,17,12,19.94,,6.8,12.6,6
2008-06-13 19:00:00,,18,9,22.12,,11.5,9,6
2008-06-13 20:00:00,,15,9,24.69,28.28,10.4,9.6,4
2008-06-13 21:00:00,,12,10,23.95,23.11,10,12.3,3
2008-06-13 22:00:00,,10,5,24.32,20.96,6.9,11.5,14
2008-06-13 23:00:00,,5,3,20.83,11.52,7.8,7.5,9
2008-06-14 00:00:00,,7,5,20.45,20.36,14.5,7.4,8
2008-06-14 01:00:00,,10,6,22.65,25.22,13.1,7,5
2008-06-14 02:00:00,,7,4,22.39,24.21,10.2,7.7,5
2008-06-14 03:00:00,,6,3,16.58,19.47,6.4,10.9,25
2008-06-14 04:00:00,,6,4,17.31,20.84,3.1,10.3,5
2008-06-14 05:00:00,,9,6,17.35,23.02,2.5,7.1,3
2008-06-14 06:00:00,,11,8,13.76,23.1,4.4,8,4
2008-06-14 07:00:00,,11,7,10.81,21.15,2.3,12.8,4
2008-06-14 08:00:00,,9,6,9.83,17.37,7.9,12.1,4
2008-06-14 09:00:00,,7,5,13.03,14.18,4.3,8.2,4
2008-06-14 10:00:00,,9,5,12.37,12.4,5.1,9.1,4
2008-06-14 11:00:00,,7,4,8.55,14.36,6.5,13.5,4
2008-06-14 12:00:00,,7,6,8.1,11.2,9.1,12.8,5
2008-06-14 13:00:00,,6,3,8.58,,3.7,8.8,4
2008-06-14 14:00:00,,4,7,8.02,,4.7,8.4,3
2008-06-14 15:00:00,,4,5,8.4,,4.7,6.4,4
2008-06-14 16:00:00,,4,3,7.89,,1.7,6.2,4
2008-06-14 17:00:00,,4,3,7.75,,4.2,5.1,4
2008-06-14 18:00:00,,3,4,6.75,11.11,4.4,5.6,5
2008-06-14 19:00:00,,3,3,9.57,13.82,3.4,8.2,4
2008-06-14 20:00:00,,23,8,40.43,18.98,6.9,8.8,3
2008-06-14 21:00:00,,15,17,17.53,27.88,8.6,11.8,3
2008-06-14 22:00:00,,24,18,19.54,24.2,7,11.5,3
2008-06-14 23:00:00,,30,14,17.85,21.86,10.9,9.9,3
2008-06-15 00:00:00,,27,9,15.96,22.33,7.6,10.9,3
2008-06-15 01:00:00,,27,7,24.89,20.7,11.2,16.3,4
2008-06-15 02:00:00,,21,7,29.42,18.85,6.8,18.3,3
2008-06-15 03:00:00,,16,10,33.61,18.03,5.9,28.3,9
2008-06-15 04:00:00,,14,15,29.71,15.81,9.9,27.2,15
2008-06-15 05:00:00,,13,15,24.97,15.53,6.6,21.5,25
2008-06-15 06:00:00,,11,8,22.99,15.98,5.9,21.2,20
2008-06-15 07:00:00,,9,6,23.63,18.75,4.2,19.6,13
2008-06-15 08:00:00,,10,6,25.02,22.02,2.6,18.7,18
2008-06-15 09:00:00,,11,8,25.26,25.02,5.8,13.8,11
2008-06-15 10:00:00,,14,10,23.61,26.43,1.6,12.8,15
2008-06-15 11:00:00,,16,15,21.4,26.9,11.4,7.5,11
2008-06-15 12:00:00,,15,9,17.31,14.81,5.1,8.4,7
2008-06-15 13:00:00,,9,7,13.37,21.01,10.5,12.9,5
2008-06-15 14:00:00,,7,6,13.2,11.95,11.5,12,14
2008-06-15 15:00:00,,9,6,11.29,13.09,6.6,7.3,9
2008-06-15 16:00:00,,13,7,9.03,11.83,15.9,7.5,7
2008-06-15 17:00:00,,19,9,7.78,12.85,8.3,8.3,9
2008-06-15 18:00:00,,18,12,7.85,16.21,5.4,8.6,6
2008-06-15 19:00:00,,20,13,8.5,17.51,6.3,9.9,4
2008-06-15 20:00:00,,24,15,15.07,16.33,5.4,9.7,4
2008-06-15 21:00:00,,27,15,11.55,19.3,7.5,8.3,10
2008-06-15 22:00:00,,28,17,12.7,19.84,11.5,9.8,7
2008-06-15 23:00:00,,30,16,12.08,17.92,10.3,17.5,21
2008-06-16 00:00:00,,34,14,14.33,19.43,9.4,18.5,34
2008-06-16 01:00:00,,31,13,17.17,15.01,4.6,23.6,
2008-06-16 02:00:00,,29,12,15.19,13.83,12.4,23.1,41
2008-06-16 03:00:00,,25,12,18.8,15.18,5.2,20.4,24
2008-06-16 04:00:00,,25,11,17.27,17.23,6.9,20,31
2008-06-16 05:00:00,,21,12,14.83,20.1,8.2,17.9,17
2008-06-16 06:00:00,,27,16,14.7,22.18,8.7,18.2,17
2008-06-16 07:00:00,,23,23,17.53,19.09,10.6,19.3,11
2008-06-16 08:00:00,,20,23,17.98,19.62,13.1,18.2,17
2008-06-16 09:00:00,,11,14,16.31,19.36,10.7,12.5,12
2008-06-16 10:00:00,,10,10,12.49,22.68,10.1,12.8,13
2008-06-16 11:00:00,,9,9,11.29,,9.4,14.2,24
2008-06-16 12:00:00,,6,7,10.39,20.26,7.7,14,25
2008-06-16 13:00:00,,4,8,10.92,21.14,14.9,12.8,15
2008-06-16 14:00:00,,3,6,9.77,15.7,6,12.1,14
2008-06-16 15:00:00,,3,4,9.84,15.77,6.4,8.1,9
2008-06-16 16:00:00,,6,4,14.04,14.85,8.1,8.1,15
2008-06-16 17:00:00,,17,3,18.49,27.91,9.3,8.3,9
2008-06-16 18:00:00,,21,6,30.58,19.69,8.6,7.8,9
2008-06-16 19:00:00,,29,12,,20.97,6.9,4.8,7
2008-06-16 20:00:00,,70,12,19.5,28.24,9.8,5.6,5
2008-06-16 21:00:00,,29,15,17.25,19.05,11.3,9.3,15
2008-06-16 22:00:00,,16,10,15.12,19.27,11.1,10,14
2008-06-16 23:00:00,,16,10,14.49,23.08,12.5,13.2,28
2008-06-17 00:00:00,,18,10,14.38,26.39,15.3,15.2,18
2008-06-17 01:00:00,,18,10,15.31,27.47,12.2,25.8,20
2008-06-17 02:00:00,,21,10,15.43,27.51,8.2,23.9,11
2008-06-17 03:00:00,,23,10,14.73,24.1,6.3,14.4,7
2008-06-17 04:00:00,,22,10,14.29,22.07,5.9,14.6,7
2008-06-17 05:00:00,,26,10,16.71,21.52,7.6,15.3,8
2008-06-17 06:00:00,,22,11,20.23,20.11,6.8,16.7,6
2008-06-17 07:00:00,,11,7,22.39,22.97,5.9,24.1,8
2008-06-17 08:00:00,,11,6,24.63,18.38,7.6,22.7,6
2008-06-17 09:00:00,,13,6,,18.9,8.6,15,9
2008-06-17 10:00:00,,11,7,24.52,23.03,3.7,14,19
2008-06-17 11:00:00,,14,10,26.51,18.86,7.9,8.5,11
2008-06-17 12:00:00,,19,11,15.06,21.55,10,8,7
2008-06-17 13:00:00,,19,10,9.39,21.22,4.5,4.9,6
2008-06-17 14:00:00,,16,9,7.18,16.25,2.9,4.7,4
2008-06-17 15:00:00,,16,8,6.76,13.8,1.4,3.3,5
2008-06-17 16:00:00,,17,8,7.43,13.25,8.9,3.3,5
2008-06-17 17:00:00,,18,9,8.26,13.69,9.3,3.1,4
2008-06-17 18:00:00,,19,9,8.71,16.08,3.9,3.2,5
2008-06-17 19:00:00,,20,10,12.84,15.15,4.6,3.5,4
2008-06-17 20:00:00,,27,11,17.16,18.44,3.4,3.5,5
2008-06-17 21:00:00,,35,17,17.24,18.79,9,3.6,9
2008-06-17 22:00:00,,28,15,24.47,15.15,5.5,6,12
2008-06-17 23:00:00,,28,15,23.83,13.01,5.7,18.6,8
2008-06-18 00:00:00,,24,14,24.49,11.98,7.2,18.1,9
2008-06-18 01:00:00,,27,14,18.05,13.49,6.3,15.1,7
2008-06-18 02:00:00,,20,15,19.76,13.99,2.1,16.1,12
2008-06-18 03:00:00,,28,12,18.14,18.05,9.8,20.9,7
2008-06-18 04:00:00,,26,17,18.28,22.66,9.7,20,11
2008-06-18 05:00:00,,25,22,16.03,24.03,13.5,15.2,6
2008-06-18 06:00:00,,24,15,,22.95,6.3,14.1,11
2008-06-18 07:00:00,,21,16,14.3,30.23,6,8.7,24
2008-06-18 08:00:00,,39,21,,29.11,3.3,9.2,15
2008-06-18 09:00:00,,34,13,14.05,30.09,5.3,11.6,16
2008-06-18 10:00:00,,15,8,14.29,23.76,10,11.4,11
2008-06-18 11:00:00,,12,9,18.37,29.91,15.1,10.2,23
