Kod stacji,KpBydPlPozna,KpCiechTezni,KpToruKaszow,KpZielBoryTu,LbLubObywate,LdLodzWIOSARubinst,LdLodzZachod,LuZielKrotka,MpKrakBulwar,MzPlocKroJad,MzPlocMiReja,MzRadTochter,MzWarAlNiepo,MzWarWokalna,OpKKozBSmial,OpZdziePiast,PkRzeszWIOSSzop,PmSlupKniazi,PmGdaKacze02,PmGdyWendy10,PmStaGdaLubi,SlDabro1000L,SlRybniBorki,WmElbBazynsk,WmOlsPuszkin,WpPoznDabrow,ZpSzczPils02
2011-07-18 13:00:00,0,,1.22,0.075,,0.58,0.91,0,0.4,0.47,0.08,0.27,0.93,0.24,0,,0.11,0.18,0.14,,,0,0.8,0.08,0.92,0,
2011-07-18 14:00:00,0,,1.36,0.08,,0.57,1.02,0,0.4,0.22,0.08,,0.86,0.19,0,,0.1,,0.17,,,0,1.2,0.37,0.75,0,
2011-07-18 15:00:00,0,,0.46,0.11,,0.71,1.22,0,0.7,0.83,0.08,,,0.16,0,,0.09,,0.1,,,0,0.3,0.32,0.64,0,
2011-07-18 16:00:00,0,,0.15,0.03,,0.85,2,0,0.4,0.3,0.12,0.17,,0.15,0,,0.1,,0.1,,,0,0.3,0.39,0.55,0,
2011-07-18 17:00:00,0,,0.28,0,,1.02,2.41,0,0.4,0.21,0.12,0.19,2.18,0.26,0,,0.08,,0.1,,,0,0.5,0.18,0.49,0,
2011-07-18 18:00:00,0,,0.3,0,,0.87,1.24,0,0.4,0.23,0.1,0.11,2.37,0.51,0,,0.15,,0.09,,,0,1.7,0.25,0.58,0,
2011-07-18 19:00:00,0.03,,0.2,0.11,,0.87,1.24,0,0.4,0.4,0.14,0.23,1.85,0.38,1,,0.15,,0.09,,,0,0.9,0.25,0.55,0,
2011-07-18 20:00:00,0.4,,0.12,0.15,,0.9,1.19,0,0.4,0.66,0.2,0.09,1.71,0.6,6,,0.13,,0.18,,,0,1.2,0.32,0.49,0,
2011-07-18 21:00:00,0.6,,0.77,0.105,,0.83,0.99,0,0.7,0.71,0.24,0.17,1.73,0.57,14,,0.17,,0.17,,,0.2,1.4,0.34,0.5,0,
2011-07-18 22:00:00,0.14,,0.24,0.07,,0.84,1.04,0,1.3,0.49,0.2,0.56,1.9,0.7,11,,0.17,,0.41,,,1.4,1.2,0.39,0.6,0.5,
2011-07-18 23:00:00,0,,0.31,0.115,,0.93,0.55,0,0.7,1.13,0.17,0.96,1.48,0.56,7,,0.14,,0.46,,,1,1.7,0.35,0.68,0.3,
2011-07-19 00:00:00,0.03,,0.37,0.165,,0.86,0.99,0,0.7,0.93,0.14,0.89,1.34,0.49,7,,0.16,,0.38,,,1.4,2,0.66,0.85,,
2011-07-19 01:00:00,0,,0.26,0.25,,1.07,0.97,0,0.4,1.08,0.14,1.02,1.03,0.68,18,,0.17,,0.35,,,0.4,1.6,0.3,0.82,0,
2011-07-19 02:00:00,0,,0.17,0.28,,0.84,0.92,0,0.4,0.54,0.14,0.55,0.94,0.5,22,,0.15,,0.25,,,0.7,1.6,0.36,0.83,0,
2011-07-19 03:00:00,0,,0.14,0.325,,0.94,0.93,0,0.4,0.46,0.14,0.54,0.6,0.5,5,,0.14,,0.38,,,0.3,2.3,0.4,0.88,0,
2011-07-19 04:00:00,0,,0.19,0.26,,0.89,1.04,0,1.7,1.15,0.14,0.43,0.59,0.54,5,,0.12,,0.35,,,0,1.8,0.47,0.79,0,
2011-07-19 05:00:00,0.28,,0.3,0.3,,0.82,0.94,0,2.9,0.9,0.16,0.37,0.58,0.46,5,,0.13,,0.4,,,0,1.3,0.43,0.95,0,
2011-07-19 06:00:00,0.62,,0.25,,,0.88,1.38,0,0.7,0.95,0.23,0.54,0.92,0.43,7,,0.21,,0.55,,,0,1.1,6.05,1.06,0.1,
2011-07-19 07:00:00,0.23,,0.31,0.34,,1,1.53,0,3.8,1.44,0.3,0.4,2.04,0.54,10,,0.25,,0.28,,,0,3,0.56,1.06,0.2,
2011-07-19 08:00:00,0.17,,0.34,0.26,,0.76,1.19,0,2.1,1.43,0.14,0.14,1.93,0.53,13,,0.12,,0.22,,,0,7.6,0.68,1.07,0.3,
2011-07-19 09:00:00,,,0.12,0.135,,0.66,1.2,0,1.8,0.74,0.1,0.12,0.94,0.27,7,,0.1,,0.53,,,0,3.6,0.65,1.21,0.4,
2011-07-19 10:00:00,,,0.31,,,0.64,1.67,0,1.5,0.38,0.12,0.14,0.98,,7,,0.09,,0.24,,,0,1.1,0.32,1.23,0.3,
2011-07-19 11:00:00,,,0.06,,,0.86,1.27,0,0.9,0.48,0.1,0.25,0.79,0.22,7,,0.08,,0.18,,,0,0.7,0.33,1.08,0,
2011-07-19 12:00:00,,,0.11,,,0.77,1.33,0,0.4,0.67,0.08,0.09,0.43,0.14,12,,0.08,,0.11,,,0,0.5,0.37,1,0,
2011-07-19 13:00:00,,,0.08,0.11,,0.68,1.2,0,0.7,0.54,0.08,,0.78,0.13,12,,0.12,,0.06,,,0,0.4,0.23,0.94,0,
2011-07-19 14:00:00,,,0.19,0.075,,0.62,1.36,0,0.7,0.18,0.08,,0.83,0.14,8,,0.08,,0.09,,,0,0.4,0.16,0.87,0,
2011-07-19 15:00:00,,,0.1,,,0.67,1.71,0,2.1,0.56,0.12,0.13,1.15,0.13,6,,0.08,,0.18,,,0,0.4,0.08,0.86,0,
2011-07-19 16:00:00,,,0.08,0.085,,0.65,1.33,0,1,0.56,0.13,0.19,0.85,0.14,6,,0.08,,0.12,,,0,0.4,0.05,0.81,0,
2011-07-19 17:00:00,,,0.08,0.1,,0.59,1.6,0,0.4,0.81,0.13,0.13,0.57,0.17,5,,0.14,,0.09,,,0,0.6,0.11,0.84,0,
2011-07-19 18:00:00,,,0.21,0.055,,0.61,1.53,0,0.9,0.43,0.2,0.13,0.66,0.25,5,,0.17,,0.09,,,0.4,0.7,0.17,0.91,0,
2011-07-19 19:00:00,,,0.4,0.12,,0.7,1.49,0,0.9,0.47,0.17,0.2,0.79,0.29,4,,0.17,,0.08,,,0,0.6,0.05,0.9,0,
2011-07-19 20:00:00,,,0.42,0.14,,0.72,1.39,0,3.1,1.11,0.2,0.27,0.73,0.51,5,,0.18,,0.1,,,0,0.8,0.19,0.93,0,
2011-07-19 21:00:00,,,0.76,0.155,,0.86,1.16,0,1.4,0.93,0.65,0.39,0.96,0.62,7,,0.28,,0.13,,,0,1.1,0.08,0.95,0.4,
2011-07-19 22:00:00,,,0.85,0.12,,1,1.16,0,1.8,1.56,0.56,0.33,0.85,0.68,19,,0.26,,0.18,,,0,1.6,0.17,1.77,0.4,
2011-07-19 23:00:00,,,0.77,0.21,,0.87,0.92,0,1.2,1.51,0.35,0.24,0.66,0.59,22,,0.25,,0.23,,,0,0.9,0.13,2.08,0.6,
2011-07-20 00:00:00,,,0.56,0.45,,0.8,1.03,0,0.4,1.1,0.36,0.14,0.52,0.37,24,,0.24,,0.53,,,0,0.8,0.45,1.91,0.4,
2011-07-20 01:00:00,,,0.45,0.63,,0.73,0.89,0,0.4,1.35,0.3,0.26,0.5,0.34,7,,0.23,,1.35,,,0,0.7,0.18,1.48,0,
2011-07-20 02:00:00,,,0.31,0.67,,0.78,0.93,0,0.4,1.09,0.16,0.2,0.42,0.47,44,,0.2,,0.74,,,0.7,0.7,0.11,1.39,0,
2011-07-20 03:00:00,,,0.24,0.54,,0.71,0.85,0,0.4,1.21,0.16,0.13,0.34,0.55,43,,0.12,,0.84,,,0.2,0.5,0.13,1.18,0,
2011-07-20 04:00:00,,,0.29,0.435,,0.71,0.86,0,0.4,0.39,0.14,0.12,0.25,0.32,27,,0.09,,0.88,,,0,0.4,0.18,1.03,0,
2011-07-20 05:00:00,,,0.15,0.465,,0.74,0.95,0,2.3,1.04,0.14,0.05,0.31,0.28,14,,0.08,,1.13,,,0,0.3,4.62,0.74,0,
2011-07-20 06:00:00,,,0.35,0.46,,0.77,1,0,0.4,0.56,0.12,0.15,0.37,0.19,11,,0.08,,0.84,,,0,0.3,0.2,0.63,0,
2011-07-20 07:00:00,,,0.42,0.36,,0.76,1.2,0,0.4,0.8,0.22,0.23,0.83,0.25,8,,0.12,,0.11,,,0,0.3,0.29,0.69,0,
2011-07-20 08:00:00,0.15,,0.32,0.29,,0.72,1.4,0,0.4,1.55,0.22,0.15,0.54,0.27,34,,0.13,,0.11,,,0.2,0.3,0.28,0.74,0,
2011-07-20 09:00:00,0.03,,0.32,0.27,,0.63,1.09,0,0.4,1.63,0.13,0.12,0.48,,6,,0.11,,0.12,,,0.2,0.5,0.15,0.77,0,
2011-07-20 10:00:00,0,,0.37,,,0.69,1.01,0,1,0.81,0.12,0.33,0.45,,4,,0.09,,0.15,,,0,0.7,0.3,0.74,0,
2011-07-20 11:00:00,0,,0.5,0.44,,0.75,1.46,0,2,0.9,0.08,0.28,0.48,0.16,4,,0.06,,0.14,,,0,1.6,0.15,0.73,0,
2011-07-20 12:00:00,0.03,,0.48,0.325,,0.72,1.32,0,1,0.35,0.12,0.21,0.44,0.16,3,,0.08,,0.13,,,0,1.1,0.2,0.7,0,
2011-07-20 13:00:00,0,,0.29,0.3,,0.77,1.33,0,1.5,0.78,0.13,,0.44,0.18,3,,0.19,,0.12,,,0,0.6,0.14,0.6,0,
2011-07-20 14:00:00,0,,0.35,0.29,,0.63,1.18,0,0.4,0.61,0.13,,0.45,0.24,3,,0.1,,0.11,,,0,0.9,0.11,0.67,0,
2011-07-20 15:00:00,0,,0.2,0.26,,0.7,1.37,0,0.4,0.94,0.19,0.32,0.43,0.22,2,,0.1,,0.12,,,0,1.1,0.13,0.53,0,
2011-07-20 16:00:00,0,,0.21,0.21,,0.86,1.44,0,0.7,0.94,0.26,0.56,0.63,0.28,2,,0.12,,0.12,,,0,1.5,0.23,0.4,0,
2011-07-20 17:00:00,0,,0.46,0.16,,1.25,1.99,,0.4,0.74,0.31,0.48,0.81,0.4,2,,0.19,,0.13,,,0,0.7,0.15,0.46,0,
2011-07-20 18:00:00,0.03,,0.64,0.21,,0.95,2.38,,0.4,1.51,0.88,0.36,1.37,0.34,2,,0.26,,0.12,,,0,0.3,0.26,0.42,0,
2011-07-20 19:00:00,0.15,,0.72,0.21,,0.96,1.72,,0.4,2.24,0.29,0.28,0.97,0.31,2,,0.18,,0.1,,,0,0.4,0.2,0.37,0,
2011-07-20 20:00:00,0.11,,0.6,0.29,,1.05,1.64,,0.4,2.06,0.31,0.17,0.5,0.31,2,,0.27,,0.11,,,1,1.2,0.33,0.39,0,
2011-07-20 21:00:00,0.07,,0.55,0.35,,1.34,2.21,,0.4,1.37,0.24,0.19,0.69,0.34,2,,0.23,,0.11,,,0.5,2,0.15,0.39,0,
2011-07-20 22:00:00,0,,0.53,0.42,,1.23,1.57,,0.4,0.87,0.17,0.4,0.67,0.32,2,,0.24,,0.13,,,0,2.3,0.41,0.37,0,
2011-07-20 23:00:00,0,,0.43,0.4,,0.93,1.13,,0.7,0.8,0.14,0.54,0.48,0.3,1,,0.2,,0.1,,,0,1.6,0.25,0.39,0,
2011-07-21 00:00:00,0,,0.42,0.39,,0.72,0.88,,0.4,1.06,0.14,0.57,0.4,0.25,1,,0.18,,0.12,,,0,2.2,0.24,0.41,0,
2011-07-21 01:00:00,0,,0.19,0.375,,0.73,0.82,,0.4,1,0.16,0.43,0.28,0.22,1,,0.16,,0.09,,,0,1.5,0.15,0.39,0,
2011-07-21 02:00:00,0,,0.1,0.31,,0.82,0.89,,0.4,0.95,0.19,0.24,0.29,0.26,1,,0.18,,0.08,,,0,0.7,0.17,0.36,0,
2011-07-21 03:00:00,0,,0.06,0.26,,0.79,0.86,,0.4,1.03,0.19,0.24,0.34,0.29,1,,0.15,,0.11,,,0,2.4,0.17,0.34,0,
2011-07-21 04:00:00,0.03,,0.18,0.23,,0.78,1.04,,0.4,1.03,0.19,0.29,0.44,0.34,1,,0.12,,0.17,,,0,1.2,0.37,0.38,0,
2011-07-21 05:00:00,0.03,,0.21,0.365,,0.98,1.33,,0.4,1.06,0.22,0.44,0.42,0.39,1,,0.09,,0.11,,,0,0.8,0.36,0.4,0,
2011-07-21 06:00:00,0.11,,0.22,0.53,,1.35,1.71,,0.4,1.18,0.28,0.61,1.33,0.5,1,,0.08,,0.14,,,0,0.7,0.08,0.42,0,
2011-07-21 07:00:00,0.19,,0.49,,,1.31,1.99,,0.4,1.35,0.44,0.63,2.42,0.49,1,,0.14,,0.12,,,0,1.3,0.4,0.44,0,
2011-07-21 08:00:00,0.07,,0.48,,,1.33,1.87,,0.7,1.37,0.3,0.75,3.16,0.57,1,,0.18,,0.09,,,0,0.8,0.19,0.45,0,
2011-07-21 09:00:00,0,,0.54,,,1.23,1.4,,0.4,1.34,0.23,0.38,2.4,,1,,0.13,,0.09,,,0,0.4,0.13,0.45,0,
2011-07-21 10:00:00,0.19,,0.55,,,0.94,1.27,,0.4,1.2,0.23,0.62,1.57,0.82,1,,0.1,,0.1,,,0,0.8,0.29,0.6,0.9,
2011-07-21 11:00:00,0.16,,0.57,,,0.97,1.34,,0.4,1.28,0.22,0.64,1.2,0.68,1,,0.08,,0.11,,,0,0.7,0.36,0.6,0,
2011-07-21 12:00:00,0.1,,0.7,,,1,1.36,,0.4,1.28,0.2,,0.88,0.54,1,,0.06,,0.1,,,0,0.3,0.19,0.57,0,
2011-07-21 13:00:00,0.39,,0.59,,,1.08,1.9,,0.4,1.03,0.22,,0.8,0.46,1,,0.05,,0.09,,,0,0.3,0.16,0.66,0,
2011-07-21 14:00:00,0.41,,0.73,0.19,,1.17,1.83,,0.4,0.78,0.17,0.31,0.88,0.48,1,,0.04,,0.11,,,0,0.4,0.21,0.64,0,
2011-07-21 15:00:00,0.55,,0.68,0.19,,1.34,2.01,,0.4,0.94,0.17,0.35,1,0.36,0,,0.05,,0.1,,,0,0.5,0.1,0.54,0,
2011-07-21 16:00:00,0.71,,0.68,0.21,,1.37,1.65,,0.4,0.72,0.19,0.34,0.85,0.41,0,,0.05,,0.12,,,0,0.3,0.28,0.55,0,
2011-07-21 17:00:00,0.33,,0.67,0.15,,1.27,1.5,,0.4,0.57,0.26,0.26,0.95,0.5,0,,0.05,,0.14,,,0,0.2,0.17,0.6,0,
2011-07-21 18:00:00,0.48,,0.44,0.19,,1.51,2.8,,0.4,0.85,0.29,0.34,1.29,0.46,1,,0.05,,0.13,,,0,0.4,0.26,0.53,0,
2011-07-21 19:00:00,0.25,,0.49,0.2,,1.81,2.42,,0.4,1.26,0.31,0.32,0.9,0.47,1,,0.09,,0.12,,,0.2,0.5,0.33,0.41,0,
2011-07-21 20:00:00,0.33,,0.74,0.21,,0.92,1.25,,0.4,1.27,0.34,0.56,1.22,0.72,1,,0.11,,0.15,,,1.6,1.1,0.22,0.39,0,
2011-07-21 21:00:00,0.27,,0.83,0.22,,1,1.34,,0.4,1.18,0.42,0.51,1.28,0.76,1,,0.17,,0.15,,,0.2,0.7,0.3,0.4,0.1,
2011-07-21 22:00:00,0.26,,0.57,0.215,,1.04,1.41,,0.4,1.65,0.5,0.39,1.19,0.59,0,,0.19,,0.1,,,0,0.5,0.36,0.39,0,
2011-07-21 23:00:00,0.03,,0.51,0.205,,1.11,1.28,,0.4,1.53,0.36,0.29,0.93,0.47,0,,0.17,,0.1,,,0,0.2,0.25,0.32,0,
2011-07-22 00:00:00,0.23,,0.5,0.24,,1.06,1.09,,0.4,1.52,0.24,0.22,0.67,0.5,0,,0.17,,0.11,,,0,0.1,0.15,0.41,0,
2011-07-22 01:00:00,0.12,,0.36,0.39,,0.75,0.79,,0.4,1.18,0.17,0.4,0.59,0.55,0,,0.14,,0.14,,,0,0.2,0.38,0.28,0,
2011-07-22 02:00:00,0,,0.29,0.285,,0.69,0.9,,0.4,0.7,0.14,0.23,0.63,0.58,0,,0.14,,0.12,,,0,0.2,0.27,0.27,0,
2011-07-22 03:00:00,0,,0.34,0.26,,0.78,0.78,,0.4,0.7,0.14,0.22,0.62,0.61,0,,0.23,,0.12,,,0,0.1,0.21,0.27,0,
2011-07-22 04:00:00,0,,0.31,0.345,,0.73,0.89,,0.4,0.81,0.14,0.22,0.57,0.53,0,,0.26,,0.19,,,0,0.2,0.19,0.27,0,
2011-07-22 05:00:00,0,,0.13,0.33,,0.68,0.64,,0.4,0.9,0.19,0.2,0.53,0.48,0,,0.16,,0.3,,,0,0.2,0.33,0.22,0,
2011-07-22 06:00:00,0,,0.14,0.35,,0.6,0.76,,0.4,0.52,0.26,0.24,0.53,0.47,0,,0.1,,0.4,,,0,0.2,0.21,0.17,0,
2011-07-22 07:00:00,0.13,,0,0.325,,0.73,1.02,,0.4,1.05,0.24,0.33,0.71,0.5,0,,0.11,,0.2,,,0,0.2,0.21,0.25,0,
2011-07-22 08:00:00,0.03,,0.26,0.195,,0.81,1.53,,0.4,1.04,0.29,0.22,0.95,,0,,0.1,,0.2,,,0,0.2,0.31,0.31,0,
2011-07-22 09:00:00,0.03,,0.04,0.215,,0.75,1.04,,0.4,1.15,0.29,0.23,0.89,,0,,0.07,,0.47,,,0,0.5,0.4,0.41,0,
2011-07-22 10:00:00,0,,0.45,0.21,,0.83,1.07,,0.4,0.94,0.23,0.18,0.88,0.46,0,,0.06,,0.33,,,0,0.4,0.36,0.37,0,
2011-07-22 11:00:00,0,,0.44,,,1.03,1.01,,0.4,0.92,0.24,0.18,0.7,0.38,1,,0.05,,0.28,,,0,0.5,0.37,0.49,0,
2011-07-22 12:00:00,0,,0.34,0.46,,0.76,0.83,,0.4,0.88,0.24,,0.56,0.33,1,,0.05,,0.23,,,0,0.5,0.38,0.45,0,
2011-07-22 13:00:00,0,,0.19,0.345,,0.73,0.95,,0.4,0.71,1.28,,0.6,0.33,1,,0.05,,0.15,,,0,0.5,,0.4,0,
2011-07-22 14:00:00,0,,0,0.36,,0.61,0.68,,0.4,0.99,0.29,0.22,0.93,0.25,1,,0.06,,1.18,,,0,0.3,,0.44,0,
2011-07-22 15:00:00,0,,0.12,0.365,,0.77,0.91,,0.4,0.48,0.26,0.32,1.18,0.23,1,,0.05,,0.72,,,0,0.5,,0.41,0,
2011-07-22 16:00:00,0,,0.12,0.33,,1.01,1.02,,0.4,0.45,0.36,0.18,1.6,0.28,1,,0.07,,0.22,,,0,0.5,,0.33,0,
2011-07-22 17:00:00,0,,0.1,0.295,,0.8,1,,0.4,0.28,0.22,0.16,1.05,0.24,1,,0.06,,0.17,,,0,0.7,,0.39,0,
2011-07-22 18:00:00,0,,0.17,0.225,,0.68,0.88,,0.4,0.17,0.27,0.18,1.05,0.25,1,,0.06,,0.17,,,0,0.6,,,0,
2011-07-22 19:00:00,0.04,,0.13,0.17,,0.51,0.64,,0.4,0.18,0.26,0.16,1.23,0.3,1,,0.06,,0.26,,,0,0.9,,0.31,0,
2011-07-22 20:00:00,0.11,,0.07,0.165,,0.52,0.62,,0.4,0.19,0.24,0.14,1,0.24,1,,0.05,,0.25,,,0,0.8,,0.37,0,
2011-07-22 21:00:00,0,,0.21,0.175,,0.59,0.6,,0.4,0.26,0.24,0.17,0.6,0.21,1,,0.05,,0.34,,,0,1,,0.29,0,
2011-07-22 22:00:00,0.04,,0.15,0.225,,0.53,0.55,,0.4,0.33,0.26,0.16,0.67,0.2,1,,0.05,,0.38,,,0,0.8,,0.33,0,
2011-07-22 23:00:00,0,,0.11,0.175,,1.32,0.42,,0.4,0.39,0.2,0.16,0.56,0.21,0,,0.04,,0.32,,,0,0.6,,0.47,0,
2011-07-23 00:00:00,0,,0.08,0.16,,0.56,0.37,,0.4,0.52,0.2,0.14,0.38,0.17,0,,0.03,,0.25,,,0,0.3,,0.52,0,
2011-07-23 01:00:00,0,,0.03,0.13,,0.43,0.27,,0.4,0.38,0.2,0.1,0.26,0.16,0,,0.04,,0.19,,,0,0.4,,0.46,0,
2011-07-23 02:00:00,0,,0.06,0.15,,0.35,0.27,,0.4,0.2,0.12,0.1,0.25,0.11,0,,0.03,,0.18,,,0.4,0.4,,0.33,0,
2011-07-23 03:00:00,0.03,,0.05,0.1,,0.41,0.3,,0.4,0.1,0.22,0.1,0.2,0.09,0,,0.03,,0.15,,,1.4,0.7,,0.32,0,
2011-07-23 04:00:00,0,,0,0.05,,0.4,0.26,,0.4,0.8,0.18,0.14,0.14,0.08,0,,0.03,,0.13,,,0.2,0.6,,0.3,0,
2011-07-23 05:00:00,0,,0.03,0.02,,0.42,0.27,,0.4,0.4,0.22,0.1,0.14,0.08,0,,0.05,,0.1,,,0,0.3,,0.27,0,
2011-07-23 06:00:00,0,,0.03,0.035,,0.5,0.3,,0.4,0.2,0.22,0.13,0.27,0.14,0,,0.04,,0.11,,,0,0.2,,0.29,0,
2011-07-23 07:00:00,0,,0.07,0.065,,0.58,0.37,,0.4,0.1,0.26,0.17,0.3,0.13,0,,0.05,,0.11,,,0,0.2,,0.33,0,
2011-07-23 08:00:00,0,,0.03,0.025,,0.6,0.43,,0.4,0.2,0.11,0.27,0.35,,0,,0.04,,0.1,,,0.3,0.2,,0.3,0,
2011-07-23 09:00:00,0,,0.12,0.025,,0.6,0.53,,0.4,0.24,0.18,0.22,0.39,0.22,0,,0.03,,0.14,,,0,0.2,,0.44,0,
2011-07-23 10:00:00,0.03,,0.04,0.04,,0.53,0.51,,0.4,1,0.22,0.14,0.47,0.24,0,,0.03,,0.1,,,0,0.2,,0.38,0,
2011-07-23 11:00:00,0.08,,0.14,,,0.56,0.66,,0.4,0.17,0.24,,0.59,0.21,0,,0.03,,0.1,,,0,0.2,,0.36,0,
2011-07-23 12:00:00,0.16,,0.12,0.155,,0.62,0.75,,0.4,0.16,0.24,,0.67,0.19,1,,0.03,,0.13,,,0,0.2,,0.38,0,
2011-07-23 13:00:00,0.14,,0.06,0.075,,0.56,0.68,,0.4,0.33,0.26,0.1,0.65,0.17,1,,0.03,,0.11,,,0,0.2,,0.29,0,
2011-07-23 14:00:00,0,,0.06,0.075,,0.68,0.65,,0.4,0.27,0.24,0.13,0.68,0.14,1,,0.04,,0.1,,,0,0.2,,0.33,0,
2011-07-23 15:00:00,0.06,,0.07,0.075,,0.47,0.66,,0.4,0.1,0.26,0.14,0.83,0.18,1,,0.04,,0.11,,,0,0.2,,0.35,0,
2011-07-23 16:00:00,0.03,,0.13,0.04,,0.45,0.52,,0.4,0.23,0.2,0.16,0.96,0.16,2,,0.04,,0.1,,,0,0.2,,0.44,0,
2011-07-23 17:00:00,0.2,,0.11,0.085,,0.4,0.58,,0.4,0.37,0.22,0.1,0.85,0.21,2,,0.05,,0.11,,,0,0.2,,0.42,0,
2011-07-23 18:00:00,0.12,,0.03,0.085,,0.44,0.65,,0.4,0.53,0.24,0.2,0.78,0.17,2,,0.07,,0.09,,,0,0.2,,0.32,0,
2011-07-23 19:00:00,0.08,,0.17,0.11,,0.5,0.7,,0.4,0.52,0.22,0.28,0.9,0.17,1,,0.11,,0.08,,,0,0.4,,0.37,0,
2011-07-23 20:00:00,0.04,,0.12,0.135,,0.63,0.89,,0.4,0.77,0.22,0.45,1.04,0.39,1,,0.18,,0.09,,,0,0.6,,0.51,0,
2011-07-23 21:00:00,0.36,,0.34,0.16,,1.21,2.76,,1.8,1.19,0.29,0.74,1.77,0.74,1,,0.47,,0.13,,,0,1.2,,0.53,0.2,
2011-07-23 22:00:00,0.64,,0.37,0.17,,2.78,4.22,,2.8,1.12,0.23,1.18,2.37,0.97,2,,0.63,,0.2,,,0.1,1.4,,0.53,0.7,
2011-07-23 23:00:00,0.06,,0.29,0.15,,3.05,4.16,,2.5,1.2,0.34,0.99,2.72,0.96,7,,0.61,,0.15,,,0.5,1,,0.39,0.5,
2011-07-24 00:00:00,0.03,,0.18,0.19,,2.31,2.07,,2.3,1.12,0.19,0.88,3.17,1.06,19,,0.6,,0.13,,,0.2,1.9,,0.46,1,
2011-07-24 01:00:00,0,,0.29,0.185,,2.03,1.63,,1.5,0.96,0.2,0.51,2.25,1.58,6,,0.6,,0.14,,,4.3,2.1,,0.41,1.1,
2011-07-24 02:00:00,0,,0.3,0.2,,1.67,1.2,,1,0.9,0.17,0.49,1.76,0.62,7,,0.52,,0.13,,,5.3,2.2,,0.42,0.7,
2011-07-24 03:00:00,0,,1.01,0.23,,1.51,1.3,,1,0.64,0.2,0.4,1.09,0.84,3,,0.46,,0.13,,,2.1,2.3,,0.45,0.3,
2011-07-24 04:00:00,0,,0.62,0.26,,1.03,1.26,,0.7,0.7,0.17,0.37,0.78,1.16,2,,0.35,,0.12,,,1.6,1.6,,0.57,0.1,
2011-07-24 05:00:00,0,,0.58,0.26,,0.75,0.78,,1.2,0.87,0.48,0.4,0.65,1.22,10,,0.27,,0.12,,,0,1.7,,0.83,0.3,
2011-07-24 06:00:00,0.05,,0.57,0.28,,0.68,0.78,,0.4,1.09,0.5,0.47,0.51,0.78,25,,0.24,,0.24,,,0,2.1,,1.04,0,
2011-07-24 07:00:00,0,,0.48,0.24,,0.52,0.56,,0.4,0.89,0.24,0.45,0.59,,3,,0.17,,0.23,,,0,3.7,,0.97,0,
2011-07-24 08:00:00,0,,0.27,0.22,,0.85,0.9,,0.4,0.85,0.29,0.44,0.4,,3,,0.16,,0.12,,,1,3.2,,0.69,0,
2011-07-24 09:00:00,0,,0.21,0.155,,0.93,0.91,,1.2,0.83,0.27,0.37,0.29,0.18,3,,0.15,,0.09,,,0.3,2.5,,0.6,0,
2011-07-24 10:00:00,0,,0.23,,,0.79,1.01,,1.3,0.5,0.2,0.26,0.26,0.17,4,,0.18,,0.08,,,1.5,2.3,,0.61,0,
2011-07-24 11:00:00,0,,0.16,0.17,,0.56,1.03,,1.5,0.64,0.2,,0.27,0.19,5,,0.14,,0.08,,,1.6,2.1,,0.62,0,
2011-07-24 12:00:00,0,,0.17,0.11,,0.52,0.99,,0.4,0.53,0.2,,0.29,0.21,2,,0.14,,0.08,,,0,1.9,,0.56,0,
2011-07-24 13:00:00,0,,0.12,0.07,,0.49,1.22,,0.4,0.24,0.22,0.14,0.22,0.2,2,,0.16,,0.08,,,0,1.6,,0.57,0,
2011-07-24 14:00:00,0,,0.1,0.07,,0.61,1.14,,0.4,0.49,0.22,0.16,0.27,0.22,2,,0.15,,0.07,,,0,1,,0.36,0,
2011-07-24 15:00:00,0,,0.19,0.095,,0.75,1.25,,1,0.59,0.27,0.18,0.32,0.19,1,,0.16,,0.08,,,0,0.7,,0.41,0,
2011-07-24 16:00:00,0,,0.24,0.08,,0.71,1.16,,0.4,0.83,0.29,0.12,0.29,0.2,1,,0.16,,0.07,,,0,0.6,,0.45,0,
2011-07-24 17:00:00,0,,0.26,0.1,,0.64,1,,0.9,0.56,0.27,0.12,0.32,0.19,1,,0.15,,0.05,,,0,0.6,,0.36,0,
2011-07-24 18:00:00,0,,0.37,0.12,,0.71,0.91,,0.7,1.03,0.27,0.3,0.31,0.19,1,,0.18,,0.33,,,0,0.6,,0.35,0,
2011-07-24 19:00:00,0.07,,0.22,0.14,,1.07,1.04,,0.4,1.13,0.34,0.32,0.38,0.29,1,,0.17,,0.18,,,0,0.7,,0.36,0,
2011-07-24 20:00:00,0.45,,0.33,0.21,,0.8,1.11,,0.4,1.35,0.44,0.37,0.4,0.3,1,,0.15,,0.11,,,0,0.7,,0.44,0,
2011-07-24 21:00:00,0.29,,0.49,0.325,,0.66,0.95,,0.4,0.79,0.26,0.47,0.48,0.39,1,,0.14,,0.18,,,0,0.6,,0.45,0.5,
2011-07-24 22:00:00,0.29,,0.14,0.27,,0.69,1.05,,0.4,0.47,0.2,0.32,0.4,0.46,1,,0.15,,0.13,,,0,0.6,,0.37,0.8,
2011-07-24 23:00:00,0.21,,0.41,0.25,,0.79,1.14,,0.4,0.61,0.2,0.17,0.37,0.33,1,,0.12,,0.12,,,0.1,0.6,,0.39,0.6,
