Kod stacji,DsWalbrzWyso,DsWrocWybCon,KpBydPlPozna,LbLublin_Krasn,LdLodzWIOSARubinst,LdLodzZachod,MzPlocKroJad,MzPlockPKN1,MzPlockPKN2,MzPlocMiReja,MzRadTochter,MzWarAlNiepo,MzWarTolstoj,MzWarWokalna,OpKKozBSmial,OpZdziePiast,SlDabro1000L,SlZabSkloCur,WmOlsPuszkin,WpPoznDabrow,ZpSzczPils02
2006-10-03 07:00:00,0,,1.89,,0.99,1.22,,,,,0.25,2.68,0.53,0.12,0,23,0,2.41,0.58,1,0
2006-10-03 08:00:00,0.5,,2.71,,1.05,1.71,,,,,0.32,4.3,0.31,0.17,1,31,0,1.37,1.09,1,0
2006-10-03 09:00:00,0,,2.61,,0.97,1.85,,,,,0.33,4.03,0.24,0.15,0,33,0,1.04,1.2,1,1
2006-10-03 10:00:00,0.5,,1.84,,1.11,1.6,,,,,0.5,4.21,0.18,0.15,0,12,0,1.16,0.86,0,1
2006-10-03 11:00:00,4.3,,2,,1.13,1.56,,,,,0.33,3.85,0.11,0.11,0,5,1,1.31,0.7,0,1
2006-10-03 12:00:00,1.1,,1.87,,0.92,1.48,,,,,0.31,3.6,0.11,0.08,0,2,0,1.03,0.73,0,0
2006-10-03 13:00:00,1,,1.84,,1.03,1.4,,,,,0.26,3.48,0.11,0.08,0,1,0,1.16,0.8,0,0
2006-10-03 14:00:00,0.5,,1.65,,0.69,1.92,,,,,0.23,3.85,0.18,0.08,0,0,0,1.22,0.8,1,0
2006-10-03 15:00:00,0,,1.8,,0.98,2.1,,,,,0.35,4.15,0.24,0.1,0,0,0,1.4,0.74,1,2
2006-10-03 16:00:00,1.1,,2.16,,0.96,2.62,,,,,0.42,3.86,0.44,0.11,0,1,0,2.02,0.86,1,1
2006-10-03 17:00:00,1.9,,2.08,,1.21,1.56,,,,,0.37,3.76,0.67,0.15,0,1,1,1.12,1.11,1,1
2006-10-03 18:00:00,2.8,,2,,0.98,1.95,,,,,0.52,2.08,0.56,0.15,0,0,0,0.9,1.28,1,1
2006-10-03 19:00:00,3.4,,2.63,,1.32,1.92,,,,,0.63,1.83,0.55,0.18,0,0,1,0.97,1.44,1,1
2006-10-03 20:00:00,4.5,,2.37,,1.49,1.82,,,,,0.65,1.69,0.49,0.22,0,16,1,0.79,1.43,1,1
2006-10-03 21:00:00,5.2,,2.45,,1.38,1.94,,,,,0.58,1.37,0.49,0.22,2,123,0,0.62,1.14,1,3
2006-10-03 22:00:00,6.3,,2.62,,1.4,1.67,,,,,0.57,0.93,0.36,0.16,15,43,0,0.72,1.1,1,2
2006-10-03 23:00:00,5.3,,2.3,,1.04,,,,,,0.58,0.71,0.25,0.13,7,35,0,0.82,0.96,1,2
2006-10-04 00:00:00,2.1,,1.65,,0.9,,,,,,0.49,0.65,0.23,0.12,7,29,0,0.88,0.86,1,2
2006-10-04 01:00:00,7.4,,1.43,,0.8,1.21,,,,,0.38,,0.24,0.12,16,26,0,1.11,0.74,1,2
2006-10-04 02:00:00,11.3,,1.47,,,1.11,,,,,0.39,,0.29,0.13,5,4,0,1.13,0.65,0,1
2006-10-04 03:00:00,2.9,,1.04,,,1.61,,,,,0.39,0.78,0.29,0.15,10,1,0,2.07,0.64,0,1
2006-10-04 04:00:00,3.5,,0.86,,1.19,1.46,,,,,0.29,0.87,0.32,0.16,0,0,1,1.38,0.56,0,0
2006-10-04 05:00:00,8.7,,0.97,,1.19,1.37,,,,,0.47,1.02,0.33,0.17,0,0,1,2.66,0.52,0,0
2006-10-04 06:00:00,7.5,,1.66,,1.23,1.5,,,,,0.38,1.23,0.44,0.18,0,0,1,0.55,0.5,1,0
2006-10-04 07:00:00,4.8,,2.58,,1.14,1.46,,,,,0.55,2.08,0.51,0.21,0,0,1,0.18,0.57,1,0
2006-10-04 08:00:00,6.2,,3.11,,0.77,1.52,,,,,0.58,3.17,0.34,0.24,0,0,0,0,0.74,1,0
2006-10-04 09:00:00,5.9,,3.06,,0.7,1.82,,,,,0.57,2.08,0.26,0.19,0,0,0,0,0.82,1,3
2006-10-04 10:00:00,5.7,,2.57,,0.68,1.93,,,,,0.62,2.48,0.21,0.14,0,0,0,0.08,0.74,1,2
2006-10-04 11:00:00,2.1,,2.47,1.92,0.95,1.48,,,,,0.61,2.71,0.16,0.1,0,0,0,0.21,0.68,0,1
2006-10-04 12:00:00,0.6,,2.19,1.92,1.24,2.12,,,,,0.55,2.83,0.15,0.09,0,0,0,0.2,0.6,1,0
2006-10-04 13:00:00,0.8,,1.97,1.85,1.21,1.8,,,,,0.4,2.43,0.12,0.09,0,0,0,0.46,0.59,0,1
2006-10-04 14:00:00,0.2,,2.29,1.83,1.18,1.64,,,,,0.32,2.22,0.12,0.1,0,0,0,0.56,0.61,0,0
2006-10-04 15:00:00,2.1,,2.01,1.68,0.83,1.78,,,,,0.27,2.66,0.21,0.11,0,0,0,0.55,0.55,0,1
2006-10-04 16:00:00,3.9,,2.56,1.75,1.06,2.32,,,,,0.32,5.87,0.24,0.13,0,0,0,0.41,0.56,0,0
2006-10-04 17:00:00,3,,2.46,1.87,0.97,2.23,,,,,0.35,8.44,0.41,0.19,0,0,0,0.2,0.57,1,1
2006-10-04 18:00:00,4.6,,2.78,2.29,1.28,2.26,,,,,0.36,7.77,0.51,0.2,0,0,0,0.77,0.64,1,1
2006-10-04 19:00:00,2.5,,2.7,2.57,1.13,2.17,,,,,0.36,7.61,0.42,0.23,0,0,0,1.34,0.86,1,1
2006-10-04 20:00:00,3.3,,2.55,2.25,1.18,1.7,,,,,0.43,4.17,0.36,0.2,0,3,0,2.01,0.94,1,1
2006-10-04 21:00:00,2.4,,2.35,1.61,1.12,1.83,,,,,0.31,2.36,0.33,0.22,0,1,1,1.85,0.93,2,1
2006-10-04 22:00:00,5.4,,1.65,1.55,1.09,1.73,,,,,0.4,2.01,0.25,0.2,0,1,1,2.77,0.91,1,1
2006-10-04 23:00:00,1.3,,1.51,1,1.17,1.55,,,,,0.44,1.22,0.19,0.14,0,1,2,4.51,0.78,1,1
2006-10-05 00:00:00,1.6,,1.26,0.98,1.08,1.2,,,,,0.31,1.01,0.19,0.1,0,3,2,5.86,0.73,0,0
2006-10-05 01:00:00,3.7,,1.08,1.11,0.94,1.11,,,,,0.33,0.78,0.19,0.1,0,13,1,5.54,0.7,0,0
2006-10-05 02:00:00,6.2,,1.05,1.18,0.93,1.15,,,,,0.31,0.59,0.19,0.1,0,19,1,6.18,0.65,0,0
2006-10-05 03:00:00,4,,0.94,1.15,0.84,0.95,,,,,0.31,0.7,0.22,0.11,0,10,1,6.66,0.7,0,0
2006-10-05 04:00:00,2.2,,0.81,1.15,0.78,1.04,,,,,0.34,0.59,0.22,0.12,0,7,1,6.67,0.65,0,0
2006-10-05 05:00:00,1.4,,0.83,1.19,0.84,1.08,,,,,0.31,0.54,0.2,0.13,3,6,1,4.17,0.63,0,0
2006-10-05 06:00:00,2.1,,1.05,1.24,0.99,1.23,,,,,0.38,0.78,0.27,0.13,3,4,2,3.92,0.65,0,0
2006-10-05 07:00:00,2,,2.11,1.61,1.1,1.8,,,,,0.48,2.38,0.34,0.18,1,5,4,3.62,0.86,1,0
2006-10-05 08:00:00,1.8,,2.9,1.78,1.93,2.58,,,,,0.58,4.79,0.32,0.21,0,5,3,2.37,0.86,1,0
2006-10-05 09:00:00,1.5,,3.08,1.22,1.31,2.21,,,,,0.57,4.23,0.29,0.17,1,4,2,1.41,0.89,0,0
2006-10-05 10:00:00,1.6,,2.52,1.53,0.79,1.66,,,,,0.39,3.51,0.25,0.15,0,1,0,1.17,0.77,2,1
2006-10-05 11:00:00,1.3,,1.94,1.45,1,1.47,,,,,0.37,3.19,0.24,0.15,0,0,0,1.45,0.69,1,1
2006-10-05 12:00:00,3.6,,1.95,1.44,0.88,1.34,,,,,0.33,2.74,0.21,0.15,0,0,0,1.43,0.56,0,0
2006-10-05 13:00:00,2.7,,1.69,1.3,0.66,1.38,,,,,0.25,3.74,0.2,0.17,0,0,1,0.77,0.54,0,1
2006-10-05 14:00:00,1.9,,1.64,1.34,0.71,1.44,,,,,0.27,3.61,0.19,0.14,0,0,0,0.7,0.51,0,1
2006-10-05 15:00:00,1.1,,1.81,1.5,0.93,1.64,,,,,0.31,3.35,0.19,0.14,0,0,0,0.87,0.49,0,0
2006-10-05 16:00:00,1.2,,2.03,1.52,0.96,1.92,,,,,0.37,3.05,0.18,0.13,0,0,0,1.2,0.49,0,0
2006-10-05 17:00:00,1.9,,2.37,1.29,0.98,2.14,,,,,0.33,3.97,0.3,0.15,0,0,0,2.93,0.54,1,2
2006-10-05 18:00:00,1.3,,2.64,1.93,1.32,2.92,,,,,0.46,4.48,0.45,0.18,0,0,1,1.8,0.69,1,1
2006-10-05 19:00:00,3.8,,2.75,2.18,2.3,3.56,,,,,1.29,4.88,0.56,0.29,0,3,0,1.58,0.9,1,1
2006-10-05 20:00:00,4.9,,2.67,2.44,1.73,3.67,,,,,1.12,6.79,0.8,0.43,0,2,1,2.46,1.24,1,1
2006-10-05 21:00:00,5.3,,2.44,2.59,2.91,3.57,,,,,1.25,4.38,1.1,0.34,0,2,2,1.58,1.61,2,1
2006-10-05 22:00:00,1.8,,2.56,2.35,3.86,,,,,,1.02,3.06,0.92,0.33,0,3,2,0.62,1.49,1,2
2006-10-05 23:00:00,3.1,,1.92,1.97,2.6,,,,,,0.98,3.36,0.78,0.31,0,4,2,1.67,1.18,1,1
2006-10-06 00:00:00,1,,1.54,1.52,2.03,2.94,,,,,1.14,,0.78,0.28,0,11,3,10.34,1.09,1,1
2006-10-06 01:00:00,0.7,,1.33,1.45,,2.16,,,,,0.55,,0.68,0.28,0,8,3,7.27,1.04,1,0
2006-10-06 02:00:00,0.7,,1.42,1.52,,2.02,,,,,0.45,1.41,0.55,0.24,0,6,2,6,0.9,0,0
2006-10-06 03:00:00,0.7,,1.41,1.62,1.39,1.88,,,,,0.39,1.03,0.5,0.23,0,5,2,7.12,0.87,0,0
2006-10-06 04:00:00,0.6,,1.48,1.42,1.28,1.68,,,,,0.38,1.14,0.5,0.19,0,18,3,8.41,0.88,0,0
2006-10-06 05:00:00,0.7,,1.56,1.56,1.3,1.61,,,,,0.41,1.16,0.51,0.2,0,62,2,4.47,0.83,0,0
2006-10-06 06:00:00,0.6,,2.04,1.84,1.69,2.06,,,,,0.47,1.72,0.67,0.22,1,90,2,3.93,0.8,1,0
2006-10-06 07:00:00,0.7,,2.78,1.75,1.87,2.63,,,,,0.61,4.78,1.28,0.28,3,14,2,3.01,0.83,1,0
2006-10-06 08:00:00,0.6,,2.87,2.72,2.33,3.26,,,,,0.78,5.77,0.73,0.34,4,29,2,2.38,0.99,1,0
2006-10-06 09:00:00,0.6,,2.91,2.51,1.6,2.58,,,,,0.62,4.77,0.49,0.29,1,27,0,2.02,1.15,1,1
2006-10-06 10:00:00,0.6,,2.3,2.18,,2.02,,,,,0.48,4.23,0.33,0.2,0,12,0,2.52,1.01,1,1
2006-10-06 11:00:00,0.3,,2.21,1.87,,1.66,,,,,0.33,2.79,0.16,0.17,0,0,0,0.98,1.01,0,1
2006-10-06 12:00:00,1.2,,2.24,1.51,1.47,1.53,,,,,0.28,3.04,0.18,0.12,0,0,0,0.79,0.92,0,1
2006-10-06 13:00:00,0.5,,2.04,1.36,2.33,,,,,,0.35,2.4,0.18,0.1,0,0,0,0.09,0.94,0,1
2006-10-06 14:00:00,2.4,,1.8,1.49,2.83,6.49,,,,,0.34,2.51,0.2,0.11,0,0,0,0.17,0.96,1,1
2006-10-06 15:00:00,1.7,,2.16,1.62,1.7,2.98,,,,,0.41,2.63,0.25,0.12,0,0,0,0.48,1.26,1,1
2006-10-06 16:00:00,0.9,,2.02,1.75,1.61,4.61,,,,,0.33,3.82,0.28,0.13,0,0,0,1.09,1.43,1,1
2006-10-06 17:00:00,1.5,,2.29,2.08,2.03,1.8,,,,,0.31,3.85,0.59,0.16,0,1,0,2.44,1.42,1,3
2006-10-06 18:00:00,1.5,,2.44,2.57,3,7.4,,,,,0.43,3.46,0.77,0.21,0,0,1,4.18,1.3,1,1
2006-10-06 19:00:00,0.6,,2.4,2.82,2.52,9.8,,,,,0.67,3.79,0.7,0.22,0,3,0,4.15,1.42,1,1
2006-10-06 20:00:00,1,,2.49,2.62,1.88,7,,,,,0.67,2.88,0.6,0.24,0,1,0,3.52,1.28,1,2
2006-10-06 21:00:00,0.8,,2.39,2.57,2,6.1,,,,,0.7,2.72,0.52,0.22,0,1,1,3.85,1.1,1,2
2006-10-06 22:00:00,0.6,,2.39,2.4,1.83,5.9,,,,,0.59,2.43,0.61,0.21,0,0,1,1.98,0.99,1,1
2006-10-06 23:00:00,0.6,,2.12,2.4,1.4,4.9,,,,,0.62,2.19,0.43,0.22,0,0,1,0.95,0.85,1,1
2006-10-07 00:00:00,0.7,,1.51,1.28,1.36,4.5,,,,,0.61,1.92,0.43,0.21,0,0,1,0.86,0.91,1,0
2006-10-07 01:00:00,0.7,,1.56,1.7,1.32,5.2,,,,,0.52,1.71,0.41,0.2,0,0,1,0.95,0.79,0,0
2006-10-07 02:00:00,0.5,,1.4,1.58,1.53,5.6,,,,,0.52,1.43,0.42,0.17,0,1,0,0.91,0.76,0,0
2006-10-07 03:00:00,0.6,,1.35,1.63,1.89,6,,,,,0.42,1.14,0.48,0.19,0,2,0,0.48,0.72,0,0
2006-10-07 04:00:00,0.3,,1.29,1.68,2.2,6,,,,,0.4,1.13,0.56,0.21,0,8,0,0.63,0.73,0,0
2006-10-07 05:00:00,0,,1.11,1.63,2.02,5.7,,,,,0.41,1.36,0.65,0.22,0,10,0,1.23,0.81,0,0
2006-10-07 06:00:00,0,,1.23,1.67,3.86,5.6,,,,,0.44,1.33,0.66,0.22,0,11,0,1.58,0.84,1,0
2006-10-07 07:00:00,0,,1.61,1.92,4.6,5.8,,,,,0.6,1.82,0.65,0.21,0,9,0,0.87,0.9,1,0
2006-10-07 08:00:00,0,,2.18,1.91,2.6,5.5,,,,,0.62,2.46,0.5,0.21,0,15,0,1.4,1.12,1,0
2006-10-07 09:00:00,0,,2.49,1.83,2.14,5.6,,,,,0.47,2.43,0.37,0.21,0,8,0,2.17,1.06,1,0
2006-10-07 10:00:00,0,,2.3,1.76,1.79,4.6,,,,,0.34,2.13,0.31,0.16,,0,0,2.12,1.07,0,0
2006-10-07 11:00:00,1,,2.26,1.52,1.62,4.2,,,,,0.3,1.87,0.22,0.17,,0,0,1.52,1.22,0,0
2006-10-07 12:00:00,2.8,,1.96,1.4,1.47,5.1,,,,,0.22,2,0.22,0.13,,0,0,0.6,1.27,1,1
2006-10-07 13:00:00,1.8,,1.54,1.3,1.43,6,,,,,0.21,1.59,0.17,0.11,,0,0,0.7,1.26,1,0
2006-10-07 14:00:00,1.2,,2.09,1.23,1.67,6,,,,,0.21,1.53,0.22,0.1,,0,0,0.8,1.45,1,0
2006-10-07 15:00:00,2.9,,2.2,1.32,1.59,5.6,,,,,0.17,2.33,0.26,0.13,,0,0,1.04,1.36,1,0
2006-10-07 16:00:00,0.9,,2.2,1.32,1.78,5.8,,,,,0.27,2.08,0.34,0.16,,0,0,1.2,1.28,1,0
2006-10-07 17:00:00,1.5,,2.44,1.63,3.23,6,,,,,0.36,2.56,0.42,0.17,,1,0,0.81,1.21,1,0
2006-10-07 18:00:00,4.2,,2.46,2.21,6.38,6.4,,,,,0.67,2.58,0.68,0.21,,1,1,0.82,1.28,1,0
2006-10-07 19:00:00,0.9,,2.62,2.45,7.45,7,,,,,0.83,2.85,0.68,0.27,,4,0,0.81,1.17,1,0
2006-10-07 20:00:00,2.6,,2.44,2.35,1.8,5.1,,,,,0.81,2.35,0.81,0.29,,4,0,0.92,1.3,2,0
2006-10-07 21:00:00,2.8,,2.42,2.1,1.44,,,,,,0.9,2.65,0.46,0.26,,3,0,0.68,1.21,1,0
2006-10-07 22:00:00,1.4,,2.24,1.96,5.3,,,,,,0.78,2.31,0.19,0.16,,2,0,0.56,1.02,1,0
2006-10-07 23:00:00,0,,1.78,1.8,2.57,3.3,,,,,0.52,,0.19,0.12,,1,0,0.08,1.06,0,0
2006-10-08 00:00:00,0.4,,1.05,1.75,,3.1,,,,,0.28,1.08,0.17,0.11,,0,0,0,0.92,0,0
2006-10-08 01:00:00,0.3,,0.74,1.72,1.03,2.7,,,,,0.24,1.04,0.19,0.1,,0,0,0,0.9,0,0
2006-10-08 02:00:00,0,,0.76,1.83,0.65,2.5,,,,,0.25,0.72,0.19,0.11,,0,0,0.08,0.86,0,0
2006-10-08 03:00:00,0,,0.79,1.55,0.79,2.1,,,,,0.29,0.68,0.14,0.11,,0,0,1.85,0.8,0,0
2006-10-08 04:00:00,0,,0.93,1.29,0.69,1.8,,,,,0.26,0.44,0.12,0.07,,0,0,2.29,0.62,0,0
2006-10-08 05:00:00,0,,0.9,1.14,0.76,2,,,,,0.24,0.4,0.1,0.07,,0,0,2.38,0.5,0,0
2006-10-08 06:00:00,0,,0.92,1.11,0.69,1.8,,,,,0.15,0.41,0.11,0.06,,0,0,1.49,0.4,0,0
2006-10-08 07:00:00,0,,0.97,1.02,0.66,2.1,,,,,0.18,0.51,0.11,0.06,,0,1,1.23,0.39,0,0
2006-10-08 08:00:00,1.8,,1.19,0.97,2.65,2.6,,,,,0.17,0.73,0.11,0.06,,1,0,0.69,0.39,0,0
2006-10-08 09:00:00,4,,1.14,0.88,0.78,2.7,,,,,0.16,0.71,0.11,0.06,,0,0,0.37,0.42,0,0
2006-10-08 10:00:00,7,,1.61,0.93,0.83,2.1,,,,,0.16,1.04,0.1,0.06,,0,0,0.42,0.55,0,0
2006-10-08 11:00:00,3.9,,1.83,0.86,0.84,2.2,,,,,0.16,1.14,0.1,0.08,,0,0,0.69,0.42,0,0
2006-10-08 12:00:00,2.9,,1.99,0.85,0.79,2.2,,,,,0.16,1.32,0.1,0.07,,0,0,1.19,0.44,0,0
2006-10-08 13:00:00,2.6,,2.08,0.8,0.86,2.4,,,,,0.16,1.17,0.1,0.06,,0,0,0.98,0.48,1,0
2006-10-08 14:00:00,4.4,,1.85,1.09,0.83,2.2,,,,,0.16,1.18,0.1,0.06,,0,0,0.79,0.6,0,0
2006-10-08 15:00:00,2.5,,1.94,0.82,0.68,2.1,,,,,0.13,1.2,0.11,0.06,,0,0,0.58,0.67,1,1
2006-10-08 16:00:00,3.3,,1.7,0.88,0.96,2.3,,,,,0.16,1.07,0.12,0.08,,0,0,1.14,0.85,0,1
2006-10-08 17:00:00,2.1,,1.91,1.05,4.91,3.9,,,,,0.17,1.48,0.15,0.07,,0,0,2.58,1.03,1,0
2006-10-08 18:00:00,1.1,,2.01,1.14,3.12,3.3,,,,,0.4,1.38,0.17,0.1,,0,3,6.99,0.8,1,1
2006-10-08 19:00:00,0.9,,2.31,1.54,4.21,4.3,,,,,0.41,1.6,0.2,0.1,,1,4,15.06,0.82,1,1
2006-10-08 20:00:00,1.6,,2.24,1.4,1.96,3.9,,,,,0.29,1.2,0.18,0.11,,5,3,23.12,0.74,1,1
2006-10-08 21:00:00,1.9,,1.8,1.1,4.12,3.2,,,,,0.3,1.08,0.16,0.11,,7,3,23.53,0.65,0,1
2006-10-08 22:00:00,1.8,,1.33,1.02,1.2,2.2,,,,,0.23,0.94,0.16,0.09,,7,3,19.88,0.6,0,1
2006-10-08 23:00:00,3.1,,0.95,1.06,1.02,2,,,,,0.22,0.72,0.27,0.08,,5,3,21.06,0.57,0,0
2006-10-09 00:00:00,7.1,,1.03,0.99,0.95,1.5,,,,,0.23,0.7,0.16,0.08,,3,3,25.2,0.57,0,0
2006-10-09 01:00:00,6.7,,0.99,1.03,0.87,1.5,,,,,0.21,0.45,0.13,0.07,,2,3,17.42,0.5,0,0
2006-10-09 02:00:00,4.7,,1,1.05,0.88,1.2,,,,,0.19,0.51,0.16,0.07,,5,3,15.08,0.48,0,0
2006-10-09 03:00:00,4.2,,0.99,1.04,0.91,1.1,,,,,0.2,0.43,0.16,0.08,,10,3,15.28,0.46,0,0
2006-10-09 04:00:00,4,,0.99,1.03,0.94,1.4,,,,,0.21,0.39,0.18,0.07,,11,3,18.67,0.41,0,0
2006-10-09 05:00:00,2.2,,1.01,1.02,0.88,1.6,,,,,0.28,0.62,0.19,0.07,,22,3,24.91,0.41,0,0
2006-10-09 06:00:00,2.5,,1.26,1.19,1.03,1.5,,,,,0.35,0.73,0.35,0.08,,39,4,23.97,0.38,1,0
2006-10-09 07:00:00,4.3,,2.19,1.64,2.97,2.4,,,,,0.38,2.18,0.37,0.12,,84,4,14.16,0.5,1,0
2006-10-09 08:00:00,6.8,,2.7,1.92,2.82,2,,,,,0.43,3.2,0.3,0.13,,68,2,3.96,0.89,1,1
2006-10-09 09:00:00,15.7,,2.79,1.6,2.7,3.2,,,,,0.41,3.06,0.2,0.13,,34,2,1.55,0.73,1,1
2006-10-09 10:00:00,16.4,,2.61,1.57,1.93,2.6,,,,,0.31,2.36,0.18,0.12,,29,1,0.83,0.59,1,3
2006-10-09 11:00:00,3.4,,2.29,1.57,1.78,2.4,,,,,0.3,2.02,0.16,0.11,,26,0,1.04,0.57,0,3
2006-10-09 12:00:00,0.6,,2.15,1.44,1.52,1.6,,,,,0.3,2.43,0.15,0.11,,5,0,1.52,0.49,0,2
2006-10-09 13:00:00,0.5,,1.88,1.44,1.11,1.7,,,,,0.25,2.31,0.18,0.1,,3,0,1.21,0.45,0,1
2006-10-09 14:00:00,0.3,,1.84,1.37,1.08,2,,,,,0.25,2.79,0.2,0.11,0,0,0,0.9,0.46,0,1
2006-10-09 15:00:00,0,,2.15,1.55,1.22,2.7,,,,,0.27,2.58,0.21,0.12,0,0,1,1.32,0.43,0,1
2006-10-09 16:00:00,0,,1.86,1.55,1.55,1.4,,,,,0.31,4.12,0.41,0.12,0,1,2,4.77,0.45,0,1
2006-10-09 17:00:00,0,,2.14,1.56,1.42,2.8,,,,,0.37,3.97,0.45,0.14,0,3,2,14.41,0.66,1,1
2006-10-09 18:00:00,0.6,,2.78,2.81,8.39,5.8,,,,,0.74,3.7,0.7,0.19,0,7,4,19.35,0.82,1,1
2006-10-09 19:00:00,2,,3.42,2.82,5.52,9.6,,,,,1.15,5.22,2,0.34,1,11,4,12.51,1.53,2,2
2006-10-09 20:00:00,5.8,,4.54,2.22,6.58,,,,,,2.01,6.58,2.78,0.41,6,8,5,14.44,2.39,4,2
2006-10-09 21:00:00,12.6,,4.24,2.52,9.85,,,,,,2.02,,2.66,0.51,21,5,7,13,3.44,4,3
2006-10-09 22:00:00,11.9,,4.11,2.49,,14.4,,,,,2.51,,1.96,0.45,41,19,6,11.11,3.51,3,3
2006-10-09 23:00:00,6.6,,3.84,2.38,,10,,,,,3.33,6.2,1.63,0.47,65,31,5,11.51,3.41,3,4
2006-10-10 00:00:00,1.5,,3.38,2.07,3.63,8.2,,,,,3.21,5.07,1.47,0.4,59,23,4,11.76,3.62,3,4
2006-10-10 01:00:00,0.8,,2.93,1.91,2.89,6.7,,,,,1.95,4.39,1.37,0.4,51,28,4,14.07,3.17,3,1
2006-10-10 02:00:00,0.6,,3.68,1.82,3.74,5.4,,,,,1.53,3.7,1.44,0.37,61,32,3,9.88,2.56,2,1
2006-10-10 03:00:00,0.6,,4.23,2.07,3.85,3.5,,,,,1.24,3.01,1.93,0.37,80,40,4,8.46,1.8,2,0
2006-10-10 04:00:00,0.6,,3.92,2.28,2.48,4.7,,,,,1.26,2.12,1.82,0.44,71,44,3,7.74,1.39,2,1
2006-10-10 05:00:00,0.6,,3.54,2.44,2.8,,,,,,1.17,2.93,3.33,0.47,66,32,4,7.86,1.35,2,1
2006-10-10 06:00:00,0.5,,3.3,2.94,5.28,1.8,,,,,1.17,3.99,4.88,0.58,56,27,5,6.51,1.5,2,1
2006-10-10 07:00:00,0.9,,3.41,3.74,3.78,3.8,,,,,1.85,4.7,7.47,0.79,33,27,8,7.17,1.73,2,1
2006-10-10 08:00:00,3.6,,3.54,8.05,5.41,5.8,,,,,2.88,10.14,7.31,1.19,47,34,4,3.64,2.33,4,0
2006-10-10 09:00:00,7.6,,4.5,7.64,5.23,1.9,,,,,2.41,5.37,2.15,0.72,44,21,1,1.73,2.85,3,1
2006-10-10 10:00:00,1,,4.29,3.16,4.34,4,,,,,0.6,3.81,0.71,0.45,10,16,1,1.35,3.03,3,2
2006-10-10 11:00:00,0,,3.02,1.1,4.07,4.9,4.36,,,,0.42,3.29,0.36,0.16,1,17,0,1.02,2.35,2,2
2006-10-10 12:00:00,0,,3.13,1.09,3.08,4.3,2.05,,,,0.29,1.95,0.2,0.16,0,4,0,0.64,1.6,2,3
2006-10-10 13:00:00,0.6,,2.86,0.93,2.02,2.2,1.83,,,,0.26,1.53,0.2,0.11,2,3,0,0.53,1.05,1,3
2006-10-10 14:00:00,2.1,,2.51,0.81,2.39,3,2.03,,,,0.24,2.32,0.17,0.09,0,1,0,0.58,1.03,1,2
2006-10-10 15:00:00,5.2,,2.21,0.86,1.92,1.8,2.08,,,,0.28,2.57,0.21,0.1,0,1,0,0.64,0.79,1,2
2006-10-10 16:00:00,1.5,,2.29,1.16,2.11,4.6,2.51,,,,0.26,4.2,0.31,0.1,0,1,0,2.59,0.83,1,2
2006-10-10 17:00:00,1.5,,2.38,1.93,2.49,5.4,3.91,,,,0.39,6.7,2.45,0.16,0,1,3,6.65,0.98,2,1
2006-10-10 18:00:00,2,,2.9,2.73,5.27,3.5,4.32,,,,0.66,3.47,3.76,0.32,0,5,3,7.19,1.2,2,2
2006-10-10 19:00:00,3.3,,3.67,4.41,5.92,6.7,3.81,,,,1.46,3.72,1.56,0.37,0,10,2,9.82,1.57,3,2
2006-10-10 20:00:00,5.6,,6.86,4.98,5.71,5.1,2.99,,,,1.75,3.86,0.87,0.33,5,12,1,7.05,1.86,3,4
2006-10-10 21:00:00,17.8,,7.25,4.2,6.02,3.1,2.35,,,,1.38,2.71,0.94,0.3,17,24,0,6.69,2.48,3,2
2006-10-10 22:00:00,16.8,,6.89,3.5,3.98,5.8,2.49,,,,1.12,2.41,0.69,0.35,19,16,0,5.44,2.67,4,2
2006-10-10 23:00:00,15.4,,4.28,3.18,4.06,3.5,2.29,,,,1.11,1.92,0.65,0.29,6,18,0,4.44,2.2,5,1
2006-10-11 00:00:00,10.5,,6.89,2.61,3.13,3.9,2.13,,,,1.02,1.84,0.61,0.26,6,16,1,6.48,1.97,6,1
2006-10-11 01:00:00,5.3,,8.69,2.22,2.52,2.1,2.14,,,,0.83,1.31,0.6,0.23,8,16,2,6.26,1.74,6,1
2006-10-11 02:00:00,1.8,,6.53,2.45,2.33,2.2,2.06,,,,0.68,1.11,0.62,0.21,36,17,1,4.13,1.26,6,1
2006-10-11 03:00:00,1.3,,5.81,2.08,2.08,2,2.01,,,,0.65,1.15,0.56,0.21,42,37,1,3.79,1.55,5,1
2006-10-11 04:00:00,1.6,,4.62,1.63,1.97,2.1,2.51,,,,0.58,0.97,0.52,0.21,39,36,2,4.52,1.45,4,1
2006-10-11 05:00:00,4.6,,4.02,1.9,1.92,2.2,2.24,,,,0.55,1.13,0.54,0.2,36,36,3,7.04,1.35,4,1
2006-10-11 06:00:00,6.4,,3.54,2.13,2.19,2.7,2.3,,,,0.53,1.03,0.73,0.2,37,36,3,5.83,1.37,3,1
2006-10-11 07:00:00,5.5,,3.99,3.62,2.56,2.4,2.22,,,,0.66,2.35,1.15,0.26,50,27,3,6.34,1.55,3,1
2006-10-11 08:00:00,7.3,,3.86,3.98,3.4,5,2.18,,,,0.68,2.76,1.49,0.3,64,34,2,2.64,1.63,4,1
2006-10-11 09:00:00,11,,4.08,2.95,2.4,6.3,1.81,,,,0.69,2.59,1.17,0.28,70,35,1,1.81,1.83,4,2
