Kod stacji,LdLodzWIOSARubinst,LdLodzWIOSAZachodn,LuZgoraWIOS_AUT,MzPlockPKN,MzPlockPKN1,MzPlockPKN2,MzPlockPKN3,MzPlockReja,MzRadomTochter,MzWarNiepodKom,MzWarszUrsynow,OpKkozle1a,OpZdze2a,SlZabrzZabr_sklod,WpWKP002,ZpSzczecin002
Wskaźnik,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6
Czas uśredniania,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g
2005-01-11 00:00:00,1.87,1.47,0.1,1.5,1.76,,1.25,0.66,1.47,0.92,0.6,,,,,0
2005-01-11 01:00:00,1.55,1.05,0,1.41,1.43,,1.39,0.59,1.36,0.82,0.59,,,,,0
2005-01-11 02:00:00,1.48,0.92,0,1.38,1.31,,1.2,0.56,1.22,0.68,0.61,,,,,0
2005-01-11 03:00:00,1.54,1.02,0,1.23,1.57,,0.9,0.48,1.15,0.64,0.57,,,,,0
2005-01-11 04:00:00,1.6,1.02,0,1.11,1.25,,0.99,0.41,1.09,0.54,0.51,,,,,0
2005-01-11 05:00:00,1.48,0.88,0,1.15,1.1,,0.9,0.42,1.04,0.45,0.52,,,,,0
2005-01-11 06:00:00,,0.85,0,,0.94,,1.13,0.41,0.97,0.52,0.53,,,,,0
2005-01-11 07:00:00,,1.15,0,,1.64,,1.31,0.51,1.16,0.62,0.56,,,,,0
2005-01-11 08:00:00,1.44,1.87,0.1,,2.57,,1.3,0.58,1.23,0.93,0.56,,,,,0
2005-01-11 09:00:00,2.09,2.06,0.1,1.4,2.03,,0.98,0.86,1.25,1.57,0.71,,,,,0
2005-01-11 10:00:00,1.68,2.21,0.1,1.42,1.82,,1.13,0.8,1.32,1.6,0.66,,,,,0.5
2005-01-11 11:00:00,1.44,3.35,0.1,1.35,1.96,,1.15,0.64,1.55,1.27,0.59,,,,,1
2005-01-11 12:00:00,1.24,3.15,0.1,1.4,3.16,,1.04,0.75,1.35,1.54,0.51,,,,,1
2005-01-11 13:00:00,1,1.68,0.1,1.49,2.17,,1.29,0.77,1.27,1.36,0.46,,,,,1
2005-01-11 14:00:00,1.07,1.49,0.1,1.61,1.71,,1.38,0.74,1.27,1.26,0.47,,,,,1
2005-01-11 15:00:00,1.31,1.78,0.1,1.52,2.28,,1.59,0.96,1.71,1.38,0.52,,,,,1.5
2005-01-11 16:00:00,1.23,2,0.1,1.68,2.39,,1.42,1.06,1.6,1.56,0.6,,,,,1.5
2005-01-11 17:00:00,1.85,1.97,0.1,1.92,2.29,,1.34,1.12,1.77,2.18,0.68,,,,,2
2005-01-11 18:00:00,2.51,2.17,0.2,1.89,2.33,,1.43,1.05,1.82,,0.85,,,,,2
2005-01-11 19:00:00,2.47,2.7,0.2,2.06,3.14,,1.75,1.09,1.53,,0.92,,,,,1.5
2005-01-11 20:00:00,2.7,2.71,0.1,2.21,2.63,,2.75,1.42,1.55,2.12,0.9,,,,,1.5
2005-01-11 21:00:00,2.75,2.67,0.1,2.37,2.38,,2.78,1.51,1.82,2.18,1.04,,,,,1.5
2005-01-11 22:00:00,2.36,2.52,0.1,2.26,4.01,,2.05,1.14,1.78,2.19,0.99,,,,,1
2005-01-11 23:00:00,2.28,2,0.1,1.99,3.12,,1.98,1.06,1.76,1.61,0.68,,,,,1
2005-01-12 00:00:00,1.84,2.65,0.1,1.84,2.23,,1.69,0.84,1.36,1.28,0.63,,,,,1
2005-01-12 01:00:00,1.62,1.62,0.1,1.92,3.22,,1.65,0.99,,1.15,0.76,,,,,1
2005-01-12 02:00:00,1.79,1.31,0.1,1.77,1.46,,1.47,0.78,1.25,1.01,0.78,,,,,0
2005-01-12 03:00:00,1.83,1.1,0.1,1.77,1.49,,1.5,0.7,1.21,0.83,0.74,,,,,0
2005-01-12 04:00:00,1.58,1.07,0.1,1.75,1.42,,1.38,0.71,1.19,0.75,,,,,,0
2005-01-12 05:00:00,1.49,0.98,0.1,1.71,1.44,,1.62,0.69,1.14,0.71,0.7,,,,,0
2005-01-12 06:00:00,1.51,1.01,0.1,1.61,1.39,,1.5,0.67,1.44,0.68,0.63,,,,,0.5
2005-01-12 07:00:00,1.67,1.28,0.1,2.1,1.68,,1.37,0.89,1.94,0.95,0.66,,,,,0
2005-01-12 08:00:00,1.92,1.53,0.2,3.49,2.13,,1.93,1.12,2.68,1.46,0.86,,,,,0
2005-01-12 09:00:00,2.92,2.18,0.2,4.36,2.09,,1.89,1.32,3,3.53,0.89,,,,,1
2005-01-12 10:00:00,3.43,2.98,0.1,3.22,2.26,,1.98,1.41,2.64,3.94,0.83,,,,,1
2005-01-12 11:00:00,3.38,3,0.2,2.38,1.84,,1.64,1.26,2.43,3.37,0.79,,,,,1.5
2005-01-12 12:00:00,2.68,2.87,0.2,2.3,1.71,,1.7,0.71,1.96,2.68,0.81,,,,,1
2005-01-12 13:00:00,2.3,,0.1,1.98,1.71,,1.68,0.94,1.65,2.45,0.75,,,,,1
2005-01-12 14:00:00,1.99,,0.2,1.99,1.7,,1.63,0.96,1.42,2.3,0.73,,,,1,1
2005-01-12 15:00:00,2.23,1.85,0.1,2.07,1.63,,1.93,1.07,1.31,2.37,0.68,,,,1,1.5
2005-01-12 16:00:00,2.72,2.15,0.2,2.74,1.99,,2.22,,1.45,2.94,0.77,,,,1,1
2005-01-12 17:00:00,3.43,2.6,0.2,2.88,2.33,,2.86,,2.19,4.68,0.92,,,,2,1
2005-01-12 18:00:00,3.3,3.57,0.2,3.05,2.42,,3.17,1.68,2.89,4.78,1.05,,,,3,1
2005-01-12 19:00:00,3.18,3.34,0.2,2.76,2.31,,2.76,1.8,2.55,4.4,1.21,,,,1,1
2005-01-12 20:00:00,3.02,3.06,0.2,2.85,2.42,,3.22,1.51,2.81,4.38,1.15,,,,1,1
2005-01-12 21:00:00,2.9,2.99,0.1,2.82,2.67,,3.33,1.55,2.98,3.71,1.19,,,,2,0.5
2005-01-12 22:00:00,2.31,2.93,0.1,2.91,2.8,,3.07,1.36,2.64,3.23,1.1,,,,1,0
2005-01-12 23:00:00,2.09,2.02,0,2.84,4.4,,2.95,1.31,2.37,2.43,1.11,,,,1,0
2005-01-13 00:00:00,1.85,1.49,0,2.53,3.86,,2.59,1.21,2.17,1.86,1.04,,,,0,0
2005-01-13 01:00:00,1.46,1.1,0,2.18,3.46,,1.95,0.96,1.98,1.61,0.91,,,,0,0
2005-01-13 02:00:00,1.39,0.86,0,1.8,4.11,,1.32,0.89,2.02,1.28,0.88,,,,0,0
2005-01-13 03:00:00,1.28,0.82,0,1.47,4.68,,1.34,0.62,1.92,0.93,0.72,,,,0,0
2005-01-13 04:00:00,1.29,0.79,0,1.38,3.33,,1.2,0.56,1.92,0.7,0.59,,,,0,0
2005-01-13 05:00:00,,0.82,0,1.22,2.08,,1.13,0.48,1.98,0.57,0.53,,,,0,0
2005-01-13 06:00:00,,0.82,0,1.17,4.33,,1.15,0.49,1.77,0.53,0.5,,,,0,0
2005-01-13 07:00:00,1.4,0.94,0,1.43,2.05,,1.27,0.64,1.84,0.57,0.47,,,,0,0
2005-01-13 08:00:00,1.36,1.1,0.1,1.49,3.23,,1.66,0.95,2.35,0.97,0.56,,,,0,0
2005-01-13 09:00:00,1.11,1.86,0.1,1.42,2.61,,1.34,1.07,2.05,2.35,0.71,,,,1,0.5
2005-01-13 10:00:00,1.09,1.98,0.1,1.6,1.92,,1.23,0.99,1.71,2.13,0.64,,,,1,0
2005-01-13 11:00:00,1.05,1.86,0.1,1.6,3.09,,1.12,0.88,1.71,1.81,0.55,,,,,0.5
2005-01-13 12:00:00,1.07,1.58,0.1,1.71,1.27,,0.98,0.8,,1.33,0.46,,,,0,1
2005-01-13 13:00:00,1.08,1.4,0.1,1.21,1.36,,0.99,0.66,1.01,1.29,0.43,,,,0,1
2005-01-13 14:00:00,1.65,1.35,0.1,1.23,1.72,,1.05,0.71,1.4,1.4,0.4,,,,0,1
2005-01-13 15:00:00,1.3,1.38,0.1,1.26,2.34,,0.79,0.65,1.39,1.35,0.41,,,,0,1
2005-01-13 16:00:00,1.58,1.46,0.1,1.23,1.4,,1.01,0.74,1.71,1.61,0.44,,,,0,1
2005-01-13 17:00:00,2.34,2.25,0.1,1.59,1.31,,0.98,0.81,1.84,,0.57,,,,0,1
2005-01-13 18:00:00,1.92,3.54,0.1,1.41,1.38,,0.95,0.84,1.94,2.51,0.74,,,,1,1
2005-01-13 19:00:00,2.08,3.94,0.1,1.41,1.21,,0.63,0.96,2.04,2.58,0.74,,,,1,1
2005-01-13 20:00:00,1.96,2.78,0.1,1.47,1.63,,1.37,1.1,2,2.16,0.67,,,,0,1
2005-01-13 21:00:00,1.82,1.71,0.1,1.45,1.91,,1.37,0.77,1.6,1.97,0.65,,,,0,1
2005-01-13 22:00:00,1.71,1.41,0.1,1.16,1.1,,0.98,0.54,1.55,1.74,0.67,,,,1,1
2005-01-13 23:00:00,1.63,1.06,0,1.21,1.31,,0.98,0.55,,0.9,0.37,,,,1,0.5
2005-01-14 00:00:00,1.29,0.8,0,1.25,3.34,,0.98,0.52,,0.68,0.46,,,,0,0
2005-01-14 01:00:00,1.02,0.66,0,1.2,1.3,,0.94,0.51,1.2,0.61,0.5,,,,0,0
2005-01-14 02:00:00,0.91,0.57,0,1.08,2.7,,0.81,0.43,1.1,0.57,0.42,,,,0,0
2005-01-14 03:00:00,0.98,0.52,0,1,5,,0.68,0.35,1.08,0.47,,,,,0,0
2005-01-14 04:00:00,0.89,0.47,0,0.97,4.72,,0.51,0.36,0.94,0.38,0.32,,,,0,0
2005-01-14 05:00:00,0.84,0.49,0,0.91,4.66,,0.42,0.31,0.83,0.34,0.32,,,,0,0
2005-01-14 06:00:00,0.65,0.45,0,0.87,3.59,,0.52,0.36,0.79,0.34,0.33,,,,0,0
2005-01-14 07:00:00,1.05,0.56,0.1,0.94,3.21,,0.57,0.45,0.83,0.35,0.31,,,,0,0
2005-01-14 08:00:00,1.11,0.7,0.1,0.93,5.97,,0.59,0.44,1.03,0.57,0.33,,,,0,0
2005-01-14 09:00:00,1.19,1.19,0.1,1.05,4.66,,0.63,0.62,1.4,0.93,0.44,,,,0,1
2005-01-14 10:00:00,0.89,1.47,0.1,0.99,3.22,,0.83,0.62,1.08,1.21,0.44,,,,0,1
2005-01-14 11:00:00,1.09,1.15,0.1,1.09,3.67,,0.89,0.46,1.1,1.11,0.41,,,,0,1
2005-01-14 12:00:00,1.26,,0.1,1.17,3.61,,0.75,0.5,1.09,0.97,0.39,,,,0,1
2005-01-14 13:00:00,1.11,1.38,0.1,1.21,2.9,,0.72,0.52,1.27,1.04,0.44,,,,0,1
2005-01-14 14:00:00,1.34,1.7,0.1,1.17,3.09,1.75,0.74,0.57,1.3,0.98,0.47,,,,0,1
2005-01-14 15:00:00,0.88,2.03,0.1,1.21,2.12,0.97,0.91,,1.32,1.19,0.53,,,,0,1
2005-01-14 16:00:00,1.66,1.85,0.1,1.21,1.84,0.96,1.08,,1.34,1.34,0.54,,,,1,1.5
2005-01-14 17:00:00,1.99,1.69,0.1,1.45,3.03,1.37,1.06,0.66,1.36,1.74,0.59,,,,1,2.5
2005-01-14 18:00:00,1.94,1.45,0.1,1.6,5.17,1.67,2.21,0.75,1.47,1.76,0.65,,,,1,2
2005-01-14 19:00:00,1.97,1.27,0.1,2.01,2.23,2.17,5.33,0.85,1.57,2.15,0.62,,,,1,2
2005-01-14 20:00:00,2.02,1.22,0.1,1.84,1.91,2.07,9.96,0.79,1.65,1.98,0.61,,,,1,1.5
2005-01-14 21:00:00,1.71,1.13,0.1,1.86,1.75,1.85,8.1,0.87,1.58,1.5,0.56,,,,1,1
2005-01-14 22:00:00,1.63,0.92,0.1,1.76,1.66,1.73,5.24,0.75,1.52,1.41,0.51,,,,0,1
2005-01-14 23:00:00,1.55,0.8,0.1,1.62,1.71,1.7,2.22,1.06,1.09,1.24,0.54,,,,0,1
2005-01-15 00:00:00,1.12,0.73,0,1.63,1.77,1.64,1.3,0.83,0.99,1.07,0.48,,,,0,0
2005-01-15 01:00:00,1.14,0.63,0,1.55,1.78,1.53,1.57,0.79,1.04,0.87,0.41,,,,0,0
2005-01-15 02:00:00,1.01,0.65,0,1.44,1.87,1.46,1.47,0.64,1.07,0.74,0.39,,,,0,0
2005-01-15 03:00:00,1.04,0.64,0,1.21,1.5,1.28,1.19,0.5,0.99,0.63,0.34,,,,0,0
2005-01-15 04:00:00,,0.52,0,1.16,1.34,1.17,0.76,0.47,0.99,0.54,0.35,,,,0,0
2005-01-15 05:00:00,,0.57,0,1.24,1.17,1.17,1.07,0.55,1.07,0.46,0.34,,,,0,0
2005-01-15 06:00:00,1.01,0.56,0,1.24,1.17,1.14,0.98,0.47,1.05,0.48,0.34,,,,0,0
2005-01-15 07:00:00,1.11,0.6,0,1.39,1.18,0.9,1.1,0.52,1.05,0.53,0.37,,,,0,0
2005-01-15 08:00:00,1.15,0.75,0,1.51,1.28,1.26,1.05,0.54,1.54,0.73,0.39,,,,1,1
2005-01-15 09:00:00,1.3,0.94,0.1,1.24,1.42,1.33,6.68,0.72,1.6,0.99,0.51,,,,0,1
2005-01-15 10:00:00,1.13,1.06,0.1,1.11,1.31,1.17,3.2,2.02,1.84,1.49,0.62,,,,0,1.5
2005-01-15 11:00:00,1.58,1.12,0.1,1.28,1.61,1.5,1.65,0.78,1.6,1.87,0.69,,,,,2
2005-01-15 12:00:00,1.64,1.37,0.1,1.3,1.7,1.3,1.27,0.74,1.49,1.83,0.7,,,,0,
2005-01-15 13:00:00,1.61,1.41,0.1,1.44,1.68,1.16,1.28,0.73,1.56,2.02,0.68,,,,0,1
2005-01-15 14:00:00,1.67,1.42,0.1,1.5,1.81,1.38,1.25,0.73,1.91,1.79,0.58,,,,0,1
2005-01-15 15:00:00,1.75,1.56,0.2,1.42,1.09,1.07,6.42,0.97,1.84,,0.52,,,,0,1
2005-01-15 16:00:00,2.19,1.55,0.1,2.84,1.03,1,23.99,1.67,1.9,,0.55,,,,1,1
2005-01-15 17:00:00,2.71,1.73,0.2,2.7,1.2,2.03,19.03,1.89,1.83,1.91,0.59,,,,1,1
2005-01-15 18:00:00,2.35,2.24,0.2,1.53,1.48,1.91,3.3,3.99,2.16,2.32,0.66,,,,2,1
2005-01-15 19:00:00,2.31,2.22,0.2,2.58,2.26,1.36,1.86,2.78,2.07,2.23,0.76,,,,7,1
2005-01-15 20:00:00,3.02,3.67,0.3,3.57,2.68,0.98,2.91,2.33,2.2,1.98,0.72,,,,9,1
2005-01-15 21:00:00,2.16,2.04,0.3,3.57,2.01,2.29,3.24,3.21,1.92,1.91,0.67,,,,9,1
2005-01-15 22:00:00,1.78,1.44,,3.99,2.36,2.16,3.68,2.49,,1.8,0.65,,,,9,0
2005-01-15 23:00:00,1.74,1.23,0.1,3.28,3.86,2.42,3.34,1.67,1.88,1.61,0.67,,,,6,0
2005-01-16 00:00:00,1.79,1.32,0.2,3.28,5.72,2.58,3.63,1.54,1.89,1.64,0.82,,,,4,0
2005-01-16 01:00:00,1.57,1.19,0.2,3.65,5.03,2.83,4.25,1.53,1.74,1.7,,,,,4,0
2005-01-16 02:00:00,1.62,1.01,0.1,3.62,7.69,3.74,4.24,1.35,1.68,2.14,,,,,2,0
2005-01-16 03:00:00,1.49,1.09,0.1,3.26,7.63,2.76,3.66,1.25,1.59,1.86,1.18,,,,1,0.5
2005-01-16 04:00:00,1.47,0.98,0.1,3.18,13.52,3.33,3.26,1.27,1.58,1.58,1.12,,,,,0
2005-01-16 05:00:00,1.8,0.97,0.1,3.22,9.69,3.01,3.81,1.29,1.63,1.83,1.18,,,,0,0
2005-01-16 06:00:00,1.7,1.23,0.1,2.75,5.95,2.62,3.03,1.07,1.64,1.72,1.16,,,,0,0
2005-01-16 07:00:00,1.4,1.12,0.1,2.88,4.11,2.27,2.85,1.11,1.64,1.58,1.17,,,,1,0
2005-01-16 08:00:00,1.63,1.09,0.1,3.09,4.9,2.31,2.78,1.2,1.39,1.74,1.17,,,,2,0
2005-01-16 09:00:00,2.08,1.63,0.1,2.78,3.29,2.77,2.91,1.76,1.68,2.41,1.17,,,,1,1
2005-01-16 10:00:00,4.36,,0.2,3.09,4.99,2.43,2.88,2.09,1.82,2.7,1.14,,,,2,1
2005-01-16 11:00:00,4.21,,0.3,3.53,4.65,2.47,3.32,1.63,1.69,3.02,1.2,,,,3,1
2005-01-16 12:00:00,2.19,2.95,0.2,3.48,2.49,2.04,3.28,1.4,1.35,3.55,1.21,,,,3,1
2005-01-16 13:00:00,1.9,2.07,0.2,1.86,1.55,1.95,1.52,0.92,1.15,3.44,0.95,,,,2,1
2005-01-16 14:00:00,2.18,2.07,0.2,1.75,1.41,1.92,1.57,,1.14,2.89,0.75,,,,2,1
2005-01-16 15:00:00,1.81,1.65,0.3,1.71,1.5,1.85,1.72,0.8,1.22,2.49,0.71,,,,1,1
2005-01-16 16:00:00,1.95,2.14,0.3,1.78,1.69,1.77,1.5,0.85,1.45,2.58,0.72,,,,1,1
2005-01-16 17:00:00,3,2.63,0.3,2.96,2.43,1.87,2.65,1.14,1.93,2.21,0.74,,,,2,1
2005-01-16 18:00:00,3.71,3.27,0.4,4.2,4.27,2.51,3.66,2.05,2.49,1.88,0.73,,,,2,1
2005-01-16 19:00:00,3.07,2.71,0.3,3.38,3.46,4.26,3.41,2.87,2.76,2.27,0.82,,,,3,1
2005-01-16 20:00:00,2.54,2.81,0.3,3.27,3.03,4.84,3.26,2.2,2.5,2.27,0.97,,,,3,2
2005-01-16 21:00:00,2.71,2.82,0.3,2.98,3.06,3.59,3.18,2.03,2.27,2.28,1.04,,,,4,1.5
2005-01-16 22:00:00,2.47,3.23,0.2,2.68,2.57,2.96,2.9,1.61,2.07,2.18,1.14,,,,3,1.5
2005-01-16 23:00:00,2.92,2.64,0.2,2.66,2.3,2.39,2.89,1.36,1.85,2.28,1.19,,,,3,1.5
2005-01-17 00:00:00,2.15,2.32,0.1,2.63,2.35,2.81,2.8,1.24,1.63,2.01,1.13,,,,3,2
2005-01-17 01:00:00,2.02,1.96,0.1,2.46,2.2,2.59,2.95,1.25,1.62,1.73,1.13,,,,2,1
2005-01-17 02:00:00,2.11,1.92,0.1,2.41,2.24,2.59,2.68,1.13,1.63,1.48,1.2,,,,2,1
2005-01-17 03:00:00,,1.83,0.1,2.39,2.26,2.49,2.53,1.07,1.73,1.3,1.02,,,,2,1
2005-01-17 04:00:00,2.74,1.95,0.1,2.55,2.36,2.37,2.61,1.06,1.8,1.06,0.85,,,,2,1
2005-01-17 05:00:00,2.42,2.01,0.1,2.69,2.38,2.47,2.68,1.12,1.83,0.92,0.83,,,,2,1
2005-01-17 06:00:00,2.44,2.18,0.1,3.36,2.43,3,3.58,1.16,1.71,0.92,0.84,,,,2,1
2005-01-17 07:00:00,2.12,2.21,0.1,3.63,2.91,3.13,3.91,1.81,1.81,1.04,0.91,,,,2,1
2005-01-17 08:00:00,2.5,2.66,0.2,4.14,3.79,3.4,4.8,2.58,1.97,1.8,1.06,,,,4,1.5
2005-01-17 09:00:00,3.21,3.22,0.2,4.53,4.51,3.73,4.86,3.54,2.69,4.15,1.28,,,,7,2
2005-01-17 10:00:00,3.31,3.24,0.2,4.12,3.91,3.24,4.06,2.39,2.58,4.44,1.22,,,,2,2
2005-01-17 11:00:00,2.86,3.4,0.2,3.95,3.45,3.21,4.15,1.77,2.83,,1.22,,,,2,2
2005-01-17 12:00:00,3.03,3.08,0.2,3.45,3.06,2.32,3.57,1.48,2.43,2.23,1.13,,,,1,2.5
2005-01-17 13:00:00,2.67,2.73,0.1,3.15,2.8,2.68,3.4,1.38,2.28,2.96,1,,,,2,2
2005-01-17 14:00:00,2.53,2.44,0.1,2.79,2.69,2.34,2.66,1.42,1.93,,0.99,,,,1,2.5
2005-01-17 15:00:00,2.59,2.39,0.1,2.67,2.51,2.38,2.61,1.36,1.9,,0.99,,,,1,2
2005-01-17 16:00:00,3.85,3.77,0.3,3.5,2.81,2.38,3.49,1.39,2.55,3.67,1.08,,,,3,2
2005-01-17 17:00:00,5.42,4.97,0.3,3.68,3.16,1.39,4.05,1.71,3.25,5.26,1.22,,,,3,2.5
2005-01-17 18:00:00,4.52,5.17,0.3,4.55,4.05,2.57,4.3,1.7,3.29,5.65,1.32,,,,7,2.5
2005-01-17 19:00:00,5.36,6.07,0.2,5.27,4.72,2.64,5.18,1.89,3.02,5.41,1.32,,,,11,3
2005-01-17 20:00:00,5.01,5.53,0.2,5.91,4.84,3.13,4.51,2.55,3.2,5.59,1.41,,,,11,2
2005-01-17 21:00:00,3.55,3.68,0.2,4.78,4.27,3.08,4.52,2.04,,5.12,1.43,,,,6,2
2005-01-17 22:00:00,2.74,2.94,0.2,4.39,3.54,3.31,4.64,1.71,2.98,4.25,1.54,,,,4,1.5
2005-01-17 23:00:00,3.02,2.54,0.2,4.07,3.49,2.8,4.26,1.54,2.62,3.43,1.46,,,,,
2005-01-18 00:00:00,3.03,2.14,0.1,3.68,3.28,2.93,4.2,1.55,2.52,3.36,,,,,3,1
2005-01-18 01:00:00,2.23,1.87,0.1,3.57,3.24,3.06,3.93,1.43,2.42,3.04,,,,,2,1.5
2005-01-18 02:00:00,1.74,1.52,0.1,4.14,3.39,3.07,4.07,1.52,2.19,2.47,1.34,,,,2,0.5
2005-01-18 03:00:00,1.62,1.38,0.1,4.18,3.3,3.14,3.96,1.46,2.2,2.07,1.28,,,,2,0.5
2005-01-18 04:00:00,1.48,1.08,0.1,3.23,3.07,2.67,3.6,1.33,2.07,1.88,1.23,,,,2,0
2005-01-18 05:00:00,1.41,1.03,0.1,2.86,2.64,2.71,3.42,1.18,1.84,1.7,1.23,,,,1,0
2005-01-18 06:00:00,1.53,1.18,0.1,2.41,2.32,2.4,2.7,1.04,1.75,1.61,1.19,,,,1,0.5
2005-01-18 07:00:00,1.51,1.09,0.1,2.68,2.17,2.3,2.69,1.18,1.68,1.76,1.2,,,,1,1
2005-01-18 08:00:00,1.6,1.58,0.2,2.92,2.32,2.24,2.92,1.46,1.83,2.23,1.27,,,,1,1
2005-01-18 09:00:00,2.22,,0.1,3.39,2.36,3.18,3.01,1.35,1.93,3.63,1.35,,,,2,1
2005-01-18 10:00:00,2.18,,0.2,3.31,2.49,2.93,3.19,1.52,2.08,4.18,1.23,,,,1,1
2005-01-18 11:00:00,2.36,2.47,0.2,3.22,2.3,2.76,3.43,1.46,1.91,3.37,1.08,,,,1,1
2005-01-18 12:00:00,1.85,1.95,0.2,2.87,2.17,2.19,2.95,,2.02,2.74,0.95,,,,2,1
2005-01-18 13:00:00,1.9,1.46,0.1,2.92,2.46,2.32,2.51,,1.96,2.48,0.9,,,,2,2
2005-01-18 14:00:00,2.52,1.72,0.1,3.11,2.45,2.72,3.13,1.37,1.89,2.37,0.9,,,,1,1
2005-01-18 15:00:00,2.99,2.13,0.2,3.07,2.66,2.43,3.02,1.4,2.48,2.27,0.86,,,,1,1
2005-01-18 16:00:00,2.89,2.21,0.3,3.53,2.99,2.95,3.71,1.7,2.16,1.99,0.96,,,,2,1.5
2005-01-18 17:00:00,3.63,2.97,0.2,3.77,3.33,3.75,4.5,1.94,2.21,2.36,1.01,,,,2,2
2005-01-18 18:00:00,3.94,3.62,0.2,4.08,3.57,4.69,5.41,1.98,2.11,2.54,1.07,,,,2,2
2005-01-18 19:00:00,5.02,4.25,0.3,3.78,3.24,5.57,4.26,1.82,2.02,2.83,1.06,,,,2,2
2005-01-18 20:00:00,3.51,3.37,0.2,3.6,3.02,4.44,3.89,1.68,2.03,2.35,1.03,,,,2,1.5
2005-01-18 21:00:00,4.5,3.73,0.2,3.55,3.18,4.16,4.03,1.68,2.33,2.06,0.98,,,,2,2
2005-01-18 22:00:00,6.1,3.63,0.1,3.67,3.2,3.71,4.18,1.64,1.83,1.72,0.9,,,,2,1
2005-01-18 23:00:00,3.23,2.93,0.2,3.47,3.11,3.43,3.93,1.59,1.66,1.4,0.85,,,,2,1
2005-01-19 00:00:00,3.39,2.51,0.1,3.3,3.11,3.76,3.88,1.48,1.54,1.18,0.85,,,,2,1.5
2005-01-19 01:00:00,,2.37,0.1,3.16,3.03,3.4,3.52,1.4,1.47,0.98,0.83,,,,2,1
2005-01-19 02:00:00,,2.18,0.1,3,2.97,3.16,3.38,1.32,1.29,0.82,0.79,,,,2,1
2005-01-19 03:00:00,2.69,2.13,0.1,3.11,2.98,3.28,3.32,1.33,1.26,0.86,0.73,,,,1,0.5
2005-01-19 04:00:00,2.27,1.99,0.1,3.1,2.86,2.97,3.47,1.27,1.24,0.77,0.7,,,,1,0
2005-01-19 05:00:00,2.14,1.81,0.1,2.9,2.76,3.16,3.24,1.22,1.19,0.62,0.68,,,,1,0
2005-01-19 06:00:00,2.06,1.77,0.1,3.05,2.74,2.9,3.08,1.2,1.2,0.67,0.75,,,,1,0
2005-01-19 07:00:00,2.19,1.59,0.1,3.26,2.69,2.98,3.35,1.33,1.34,0.81,0.77,,,,1,0
2005-01-19 08:00:00,2.29,2.37,0.1,3.28,2.76,2.2,3.71,1.48,1.63,1.13,0.84,,,,1,0
2005-01-19 09:00:00,2.63,2.72,0.1,3.8,2.96,3.53,4.01,1.69,1.96,2.17,1.03,,,,1,1
2005-01-19 10:00:00,2.89,2.71,0.1,4.46,3.62,3.48,4.41,2.16,2.26,2.81,0.97,,,,1,0.5
2005-01-19 11:00:00,3.18,3.1,0.1,4.88,3.78,2.8,4.86,2.1,3.16,2.86,1,,,,1,1
2005-01-19 12:00:00,4.1,3.76,0.1,4.82,4.39,2.63,4.45,2.13,2.27,2.57,0.99,,,,0,1
2005-01-19 13:00:00,3.8,3.34,0.1,4.64,4.14,2.57,4.2,1.65,2.16,,1,,,,0,1
2005-01-19 14:00:00,3.42,4.4,,4.78,3.73,2.74,4.36,1.72,2.31,,1.07,,,,0,1
2005-01-19 15:00:00,3.17,5.04,0.1,5.6,3.98,2.71,5.24,1.85,2.36,3.37,1.14,,,,1,1
2005-01-19 16:00:00,3.6,5,0.1,5.63,4.39,2.93,5.78,2.55,2.97,3.94,1.17,,,,2,1
2005-01-19 17:00:00,4.84,5.02,0.1,6.45,4.54,4.01,6.66,3.57,3.2,4.35,1.27,,,,2,1
2005-01-19 18:00:00,5.56,4.75,0.1,5.96,4.52,5.77,6.42,3.46,3.47,4.81,1.36,,,,1,1
2005-01-19 19:00:00,6.01,5.9,0.3,6.01,4.31,4.13,5.88,3.09,4.14,5.27,1.46,,,,2,1
2005-01-19 20:00:00,4.49,4.57,0.1,5.31,4.18,4.16,4.92,2.45,,5.33,1.57,,,,1,1
2005-01-19 21:00:00,3.89,3.38,0.1,4.36,3.64,3.53,4.4,1.78,4.46,5.31,1.76,,,,1,1
2005-01-19 22:00:00,3.34,3.17,0,3.24,2.83,2.77,3.29,1.46,3.92,4.95,1.65,,,,1,1
2005-01-19 23:00:00,2.62,2.89,0,3.08,2.71,3.02,3.34,1.35,3.23,4.27,,,,,0,0
2005-01-20 00:00:00,2.03,2.4,0,3.34,2.89,2.39,3.08,1.41,2.87,3.77,1.37,,,,0,0
2005-01-20 01:00:00,2.27,1.77,0,2.13,1.77,1.98,2.34,0.91,2.48,2.63,1.27,,,,0,0
2005-01-20 02:00:00,1.49,1.22,0,1.85,1.62,1.23,1.9,0.77,2.43,1.94,1.1,,,,0,0
2005-01-20 03:00:00,1.31,0.89,0,1.62,1.43,1.43,1.63,0.71,2.17,1.15,0.72,,,,,0
2005-01-20 04:00:00,1.19,0.77,0,1.28,1.11,1.05,1.27,0.5,2.02,0.84,0.65,,,,0,0
