Kod stacji,DsJelGorOgin,DsLegAlRzecz,DsWalbrzWyso,DsWrocWybCon,DsZgorBohGet,KpBydPlPozna,KpCiechTezni,KpZielBoryTu,LbLubObywate,LbZamoHrubie,LdLodzGdansk,LdLodzZachod,LuGorzKosGdy,LuZielKrotka,MpKrakBulwar,MpNoSaczNadb,MzPlocKroJad,MzPlocMiReja,MzRadTochter,MzSiedKonars,MzWarAlNiepo,MzWarWokalna,OpKKozBSmial,OpZdziePiast,PkMielSolski,PkPrzemGrunw,PkRzeszRejta,PmGdaKacze02,PmSlupKniazi,PmStaGdaLubi,SkKielJagiel,SlCzerKopaln,SlCzestoBacz,SlDabro1000L,SlRybniBorki,WmElbBazynsk,WmOlsPuszkin,WpPoznDabrow,ZpSzczPils02
Wskaźnik,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6
Czas uśredniania,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g
2015-09-21 11:00:31.605000,0.51874,0.7367,0.28546,0.64948,0.16913,0.97,0.15,0.211438,0.37,0.295,0.44,0.66,0,0.15224,0.99671,0.7127,0.3675,0.5,0.22,0.65,0.898,0.693,0.05844,0.06552,0.23716,0.0857,0.14672,0.21749,,1.9,0.07,0.23103,0.14846,0.5473,0.41281,0.273064,0.071883,0.25101,0.32574
2015-09-21 12:00:31.610000,0.51769,0.70194,0.33571,0.59004,0.19809,0.72,0.14,0,0.42,0.295,0.5,0.57,0,0.15644,0.89249,0.6785,0.3465,0.72,0.22,0.55,0.717,0.404,0.0852,0.04866,0.30478,0.05595,0.14359,0.17268,,2.7,0.06,0.20973,0.13392,0.4036,0.41859,0.246141,0.063325,0.27488,0.30642
2015-09-21 13:00:31.615000,0.59653,0.78411,0.34893,0.74851,0.16445,0.78,0.14,0.209966,0.35,0.295,0.46,0.45,0,0.12984,1.37827,0.6998,0.3045,0.48,0.29,0.52,0.936,0.058,0.06537,0.0785,0.3068,0.06425,0.12759,0.14483,,1.4,0.09,0.49536,0.12297,0.34024,0.36683,0.237753,0.0325,0.2772,0.35767
2015-09-21 14:00:31.620000,0.78336,1.03282,0.30729,0.69274,0.17048,0.62,0.13,0.042744,0.35,0.295,0.59,0.62,0,0.22085,1.54418,0.84358,0.3045,0.49,0.47,0.49,1.012,0.2,0.06329,0.04584,0.22404,0.07953,0.12793,0.1392,,1.3,0.09,0.66507,0.14066,0.41025,0.53899,0.304209,0.0325,0.26921,0.31011
2015-09-21 15:00:31.625000,0.62004,1.87386,0.33097,0.81088,0.19764,0.31,0.12,0.078594,0.77,0.295,0.57,0.62,0.28357,0.16065,1.35883,0.76534,0.294,0.5,0.39,0.54,1.056,0.306,0.06768,0.04297,0.22202,0.08017,0.11516,0.14766,0.54481,2.4,0.19,0.71177,0.18227,0.36813,1.17817,0.484976,0.04058,0.30382,0.34272
2015-09-21 16:00:31.630000,0.52756,1.13265,0.48462,1.40473,0.2172,0.53,0.13,0.127995,0.44,0.295,0.58,0.81,0.20691,0.18952,1.46413,1.19083,0.273,0.52,0.27,0.56,1.271,0.684,0.10522,0.05206,0.21597,0.08609,0.11015,0.14923,1.95196,2.6,0.09,0.66356,0.19745,0.34762,0.64413,0.312569,0.050872,0.29063,0.48906
2015-09-21 17:00:31.635000,0.49555,0.91715,0.70478,1.24358,0.22021,0.95,0.14,0.056912,0.75,0.295,0.58,0.64,0.24542,0.16902,2.10743,1.35229,0.273,0.5,0.33,0.72,1.348,0.528,0.20544,0.05315,0.26744,0.08806,0.11009,0.13836,1.79452,0.7,0.1,1.44934,0.18596,0.61559,0.7052,0.536296,0.067347,0.31873,0.41425
2015-09-21 18:00:31.640000,0.82346,1.34929,0.44644,1.23972,0.27703,0.68,0.18,0.152142,0.79,0.295,0.64,1.01,0.46549,0.21954,2.55367,2.29236,0.315,0.28,0.43,0.79,1.76,0.913,0.85953,0.08317,0.55708,0.14985,0.12221,0.17401,1.79559,0.3,0.17,2.30334,0.24185,1.02104,1.60494,0.605069,0.0975,0.39592,0.57929
2015-09-21 19:00:31.645000,1.59495,2.60406,1.54569,1.69783,0.3924,1.21,0.46,0.109774,0.79,0.59,1.09,1.94,0.10877,0.54187,2.96286,3.81194,0.525,2.53,1.19,1.39,1.548,0.532,0.76419,0.73062,2.15363,0.33247,0.22522,0.23848,1.44725,0.8,0.38,2.25883,0.63763,1.51753,1.71213,1.079988,0.129774,1.14182,0.81319
2015-09-21 20:00:31.650000,5.93422,3.77302,2.96368,1.7142,0.5313,1.65,1.3,0.102053,0.62,1.18,1.82,2.45,0.56218,0.54555,2.87242,3.33028,0.525,1.55,2.43,1.86,2.292,0.603,0.29893,1.01457,1.06975,0.31658,0.56631,0.24262,3.61653,0.8,0.49,6.21472,1.23971,1.98074,6.07398,2.301041,0.21924,2.90201,0.89763
2015-09-21 21:00:31.655000,4.24283,4.92508,3.41574,2.30246,1.17768,1.41,1.36,0.342431,0.66,1.475,2.73,3.79,0.62478,0.35862,3.40143,3.04612,0.525,1.4,3.64,1.66,2.399,0.411,0.17698,0.50844,0.81543,0.22663,0.72032,0.48526,5.69236,0.3,0.9,6.09778,1.88338,2.99278,9.9443,2.168816,0.172882,5.36323,1.02379
2015-09-21 22:00:31.660000,2.70227,4.94467,3.47697,3.10297,0.83935,0.92,1.34,0.16743,0.81,1.18,2.36,4.75,0.75096,0.35059,2.94921,2.85148,0.714,1.33,2.18,1.38,2.221,0.504,0.29475,0.63355,0.76296,0.16979,0.67324,0.60035,4.87,0.2,1.34,5.11145,2.16652,2.96278,8.66148,1.415016,0.157399,3.6417,0.76439
2015-09-21 23:00:31.665000,3.14099,4.55828,2.63502,3.7379,0.56753,0.81,1.44,0.334592,1.01,1.18,1.94,4.09,0.69585,0.32131,2.59119,2.51791,1.1655,1.73,1.96,1.13,1.949,0.609,0.39776,1.22892,0.64993,0.18019,0.57245,0.69248,4.28389,0.2,1.25,4.85308,2.28472,2.41845,8.57505,1.471252,0.12359,3.14994,0.47925
2015-09-22 00:00:31.670000,3.25451,3.62149,2.64242,4.06086,0.65973,0.84,1.28,0.478742,0.97,0.59,1.53,3.53,0.76719,0.66227,2.58443,2.34373,1.092,1.47,1.41,1.11,1.556,0.462,0.48937,0.97485,0.56616,0.14526,0.47322,0.60708,3.28006,3.3,0.97,5.42707,1.6866,2.26967,8.05516,0.999354,0.0975,3.00107,0.41484
2015-09-22 01:00:31.675000,3.42197,3.42695,1.66616,4.16705,0.67866,0.98,0.82,0.43171,0.84,0.59,1.24,3.13,0.60295,0.50884,2.75273,2.29532,1.0185,1.43,1.23,1.03,1.565,0.37,0.58317,3.24528,0.55708,0.13204,0.39448,0.54589,2.38558,1,0.82,4.72318,1.39297,2.14963,7.90888,0.971078,0.117271,3.03401,0.36499
2015-09-22 02:00:31.680000,2.02547,3.65926,1.52532,3.21009,0.74102,1.23,0.68,0.576043,0.87,0.59,1.1,2.62,0.61089,0.27363,1.99152,2.08418,1.1655,1.77,1.26,0.9,1.535,0.419,0.62459,9.11901,0.50258,0.10949,0.38859,0.51608,1.75535,3.4,0.63,3.39841,1.36963,1.95317,7.0859,0.71434,0.150622,2.69357,0.3367
2015-09-22 03:00:31.685000,1.9719,2.76861,1.25984,2.87799,0.64412,1.51,0.8,0.50605,0.94,0.59,1.26,2.17,0.54595,0.24278,1.63785,1.88861,1.1865,1.04,1.19,0.87,1.625,0.368,0.99958,11.1111,0.43093,0.10017,0.32745,0.58806,1.72119,0.4,0.49,3.16753,1.43388,2.30114,6.23287,0.714115,0.178434,2.00632,0.30991
2015-09-22 04:00:31.690000,1.55106,3.14778,0.71358,2.75347,0.33997,0.94,0.66,0.516445,0.89,0.59,1.43,2.27,0.47082,0.22608,1.57636,1.89823,0.735,0.91,1.14,0.89,1.539,0.393,6.12267,12.4491,0.4168,0.10054,0.31223,0.52753,1.60496,0.2,0.51,3.29149,1.33864,2.09458,5.77652,0.649987,0.191073,1.38615,0.29249
2015-09-22 05:00:31.695000,2.0155,3.32019,0.77847,2.89581,0.35115,1.32,0.57,0.466802,0.98,0.295,1.55,2.52,0.47496,0.19832,1.78156,1.89513,0.735,1.07,1.14,0.87,1.516,0.452,13.6036,9.32639,0.42891,0.10736,0.31809,0.52623,1.57328,0.2,0.39,3.38646,1.17824,1.98387,5.67326,0.64958,0.215222,1.22214,0.41956
2015-09-22 06:00:31.700000,2.23469,3.66622,2.80809,4.33135,0.49078,1.88,0.52,0.439954,1.09,0.59,2.18,2.9,0.43835,0.26925,3.07717,2.22876,0.8505,0.89,1.22,1.04,1.549,0.421,39.7402,9.04797,0.44001,0.10795,0.32751,0.62922,1.51466,0.2,0.5,4.08622,1.4736,2.4835,5.89463,0.706673,0.32175,1.24282,0.5643
2015-09-22 07:00:31.705000,2.08283,4.33662,3.58582,3.36001,,2.5,0.53,0.487411,1.61,0.885,2.1,2.87,0.49499,0.39014,3.12309,2.47097,1.092,1.54,1.72,1.26,1.948,0.405,58.7142,14.9633,0.81241,0.15566,0.64903,0.58429,1.62852,0.3,0.85,20.6854,2.04364,1.50092,6.09893,0.832946,0.701413,1.59623,0.76605
2015-09-22 08:00:31.710000,4.59454,3.61579,1.80868,2.76545,0.67503,2.48,0.58,0.517937,1.63,0.59,1.81,3.13,0.59844,0.4743,2.51361,2.44999,1.2285,1.32,1.16,1.15,2.368,0.486,25.5912,8.33089,1.64701,0.66586,0.96578,0.7093,2.20133,0.2,0.66,14.1204,2.76492,1.87999,5.52045,1.130046,0.554757,1.50812,0.72561
2015-09-22 09:00:31.715000,5.4757,2.25178,0.53591,2.20493,0.42041,2,0.52,0.705089,1.48,0.295,1.56,2.54,0.85595,0.37152,2.86499,2.24607,0.9555,1.15,0.79,0.91,1.847,0.488,1.73263,3.95715,1.36847,0.77337,0.58259,0.52855,2.25824,1.1,0.31,4.63831,2.14215,1.18233,3.50542,0.657057,0.32184,1.20339,0.54492
2015-09-22 10:00:31.720000,1.94039,0.93357,0.71362,1.91603,,0.99,0.55,0.895994,0.72,0.295,0.98,2.2,0.98655,0.42342,1.21391,1.67323,0.924,1.39,0.74,0.74,1.426,0.483,0.98843,0.94021,1.36847,1.03374,0.3224,0.48907,1.75665,2.4,0.17,1.93145,0.41317,0.84747,1.89239,0.473333,0.212424,0.79963,0.52991
2015-09-22 11:00:31.725000,1.11676,0.84528,0.5083,1.58717,,0.62,0.54,0.983896,0.61,0.59,0.64,1.88,0.82799,0.44618,0.84131,1.42595,0.777,1.31,0.39,0.6,1.217,0.492,0.50694,0.50633,1.10205,0.85496,0.23676,0.40528,1.73119,0.9,0.15,0.52855,0.26393,0.49079,0.95675,0.43582,0.0975,0.60709,0.52582
2015-09-22 12:00:31.730000,0.51674,0.92439,0.40055,1.48981,0.17611,0.47,0.46,0.697174,0.56,0.295,0.55,1.94,0.79966,0.4778,0.64985,1.19031,0.5145,0.9,0.32,0.55,0.799,0.555,0.26633,0.32576,0.52579,0.30843,0.21335,0.42527,1.46601,2,0.11,0.32071,0.22913,0.54675,0.74734,0.347204,0.076059,0.42579,0.46285
2015-09-22 13:00:31.735000,0.49834,0.96433,0.37107,0.70902,0.18599,0.37,0.25,0.756683,0.51,0.295,0.55,1.48,0.68223,0.28222,0.47385,0.89928,0.3255,0.6,0.3,0.51,0.71,0.613,0.26001,0.18133,0.40974,0.21809,0.18819,0.34801,1.44112,2.1,0.11,0.91586,0.21209,0.38302,0.81883,0.316583,0.070417,0.38035,0.377
2015-09-22 14:00:31.740000,0.50554,0.94207,0.37194,0.68515,0.20147,0.45,0.22,0.39959,0.57,0.59,0.54,1.62,0.5399,0.21775,0.67179,0.74948,0.3255,0.43,0.29,0.55,0.707,0.588,0.24078,0.12084,0.87195,0.15985,0.15711,0.31497,1.46229,0.1,0.14,0.84361,0.27421,0.35392,0.66525,0.303189,0.075743,0.34136,0.30487
2015-09-22 15:00:31.745000,0.64412,1.05723,0.46816,0.76253,0.23273,0.66,0.19,0.350949,0.71,0.295,0.53,1.38,0.24542,0.24769,1.31143,0.99357,0.336,0.54,0.32,0.58,0.87,0.538,0.15586,0.10334,0.79424,0.17288,0.15358,0.30576,1.44472,0.2,0.16,1.73662,0.22654,0.56655,0.83082,0.370519,0.086892,0.39071,0.35832
2015-09-22 16:00:31.750000,0.64216,1.14061,0.56307,0.7681,0.22629,0.57,0.17,0.249815,0.72,0.295,0.55,1.24,0.56408,0.22974,2.3393,1.09883,0.315,0.68,0.38,0.64,0.605,0.658,0.1076,0.12006,0.58433,0.15374,0.13496,0.32252,1.4141,0.4,0.14,0.37252,0.2435,0.42981,0.63074,0.326324,0.105625,0.46891,0.50893
2015-09-22 17:00:31.755000,0.67068,1.25151,0.52817,1.01687,0.24873,1.29,0.27,0.235402,0.81,0.59,0.63,1.6,0.71849,0.21697,1.62021,1.33,0.3465,0.35,0.4,0.67,0.74,0.625,0.1037,0.11856,0.81947,0.14642,0.15097,0.39864,1.65377,0.2,0.15,0.5397,0.30896,0.45482,1.02446,0.320416,0.091497,0.50588,0.5359
2015-09-22 18:00:31.760000,1.39119,1.72666,0.59921,1.37711,0.35121,1.29,0.45,0.224803,0.93,0.59,0.68,1.67,0.276,0.23923,2.26395,1.88012,0.4515,0.58,0.67,0.84,0.788,0.772,0.12155,0.20935,1.28471,0.27797,0.2382,0.62658,1.7852,0.4,0.17,1.11136,0.60485,0.69667,1.88051,0.470544,0.181007,0.79222,0.63058
2015-09-22 19:00:31.765000,2.37649,3.63878,0.87472,1.95264,0.72053,1.45,0.4,0.420239,0.87,0.59,0.88,1.66,0.53801,0.32654,1.85247,1.89155,0.483,0.68,1.46,2.18,1.027,0.533,0.24418,0.30139,1.60362,0.73564,0.55106,0.53896,2.2649,0.3,0.27,3.59427,2.16374,1.2643,3.56886,0.401726,0.189087,0.88011,0.71676
2015-09-22 20:00:31.770000,2.63782,2.79495,0.99116,2.13533,1.1161,1.12,0.42,0.423264,0.96,0.59,1.12,2.07,0.52746,0.39762,2.74361,1.40067,0.483,0.81,1.77,1.47,1.132,0.622,0.23467,0.39984,1.55316,0.68243,0.82967,0.68053,2.45634,0.7,0.28,3.74027,2.07496,1.30816,6.53835,0.371015,0.470392,1.2928,0.5715
2015-09-22 21:00:31.775000,2.01298,1.93858,1.30421,1.73128,0.70654,0.86,0.43,0.40179,0.78,0.59,1.05,2.05,0.60674,0.26919,3.07027,1.47295,0.5145,0.98,1.37,1.09,1.13,0.465,0.22303,0.22242,1.62481,0.59596,0.85786,0.66238,2.41126,0.3,,3.94633,3.29826,1.34504,8.6999,0.35699,0.237205,1.42873,0.8069
2015-09-22 22:00:31.780000,1.01411,2.29889,0.53328,1.76242,0.64516,1.25,0.34,0.412823,0.72,0.59,1.05,1.81,0.52782,0.24866,3.23618,2.57771,0.5565,0.74,1.1,0.85,1.054,0.736,0.21115,0.27447,1.35838,0.78365,0.76135,0.71801,2.34715,1,,4.38396,0.77618,1.79395,10.4901,0.381207,0.211385,1.16468,0.77473
2015-09-22 23:00:31.785000,0.92778,1.89387,0.48504,2.16081,0.9667,0.41,0.31,0.510837,0.75,0.59,1,1.56,0.49499,0.30282,2.18454,2.04547,0.5355,0.93,0.91,0.74,0.993,0.381,0.36366,0.2636,1.22416,0.66297,0.63826,0.76478,2.29357,0.3,,12.3516,0.93712,1.85093,7.63706,0.340845,0.404309,1.33236,0.56021
2015-09-23 00:00:31.790000,0.7172,1.28266,0.42388,1.7459,0.27498,0.37,0.31,0.580318,0.82,0.885,0.86,1.46,0.55199,0.35853,1.94872,1.63966,0.5985,1.31,0.84,0.82,0.927,0.8,0.54205,5.24154,0.93553,0.54774,0.54727,0.64883,2.26888,0.2,,22.754,0.97091,2.06201,7.91968,0.294395,0.305635,1.34541,0.51744
2015-09-23 01:00:31.795000,0.65644,0.72543,0.38159,1.34477,0.22904,1.11,0.33,0.749498,0.83,0.885,0.9,1.39,0.54595,0.37852,1.82348,1.84512,0.6825,1.37,0.8,0.83,0.77,0.944,0.7589,10.4163,0.50662,0.45852,0.39625,0.37761,2.07179,0.7,,18.0201,0.75365,1.77638,7.47821,0.287224,0.319719,1.20067,0.66173
2015-09-23 02:00:31.800000,0.58341,0.80686,0.39803,1.40332,0.22589,0.46,0.36,0.664831,0.87,1.18,0.95,1.52,0.5905,0.41669,1.65182,1.59309,0.7035,1.35,0.75,0.73,0.72,0.917,0.73394,2.07555,0.47432,0.45034,0.38595,0.32942,2.05701,0.2,,26.5328,0.78179,1.56495,6.2213,0.325423,0.349831,1.07447,0.72572
2015-09-23 03:00:31.805000,0.65852,1.08145,0.51203,1.35065,0.1964,0.91,0.38,0.785165,0.83,1.18,0.91,1.6,0.52367,0.42409,1.53657,1.52704,0.7245,0.79,0.76,0.77,0.749,0.671,3.33732,16.401,0.41781,0.36827,0.32046,0.70526,2.10352,0.3,,27.8025,0.81199,1.21211,4.73063,0.360778,0.275076,1.00347,0.74945
2015-09-23 04:00:31.810000,0.59327,0.99986,0.60314,1.48663,0.23567,0.55,0.41,0.867581,0.82,1.18,0.87,1.77,0.50329,0.26038,1.6438,1.50975,0.714,1.29,0.84,0.74,0.726,0.679,13.763,17.1085,0.45919,0.34626,0.3498,0.5817,2.08138,0.6,,27.9171,1.00788,1.19649,4.19781,0.381568,0.188681,0.98397,0.66217
2015-09-23 05:00:31.815000,0.606,1.40204,0.62919,1.46703,0.2258,0.97,0.43,0.840061,0.95,1.18,0.92,1.51,0.24353,0.28765,2.01689,1.75511,0.7245,1.2,0.8,0.74,0.726,0.858,20.02,12.6931,0.53286,0.34902,0.42377,0.74138,2.1269,0.3,,21.0372,0.76287,1.14588,4.03287,0.433971,0.292816,0.96666,0.67045
2015-09-23 06:00:31.820000,0.75994,1.2903,1.24669,1.95083,0.19914,1.44,0.44,0.785396,1.52,1.18,1.01,1.87,0.47875,0.4451,3.2124,2.40491,0.8085,1.27,0.9,0.79,0.999,0.862,14.6182,14.5749,0.88305,0.6092,0.7198,0.35657,2.24205,0.6,,24.6136,0.70208,1.32112,3.5076,0.47077,0.153969,0.95347,0.70392
2015-09-23 07:00:31.825000,0.91933,1.89132,1.85535,2.15522,0.30604,2.18,0.46,0.851429,2.28,1.475,1.28,2.24,0.6494,0.5211,2.51037,2.32626,0.8505,1.24,1.05,0.87,1.539,0.669,4.00406,22.7452,2.20207,0.94025,1.75236,0.55174,2.63607,1.3,,25.3372,1.24825,2.08597,3.31193,0.520016,0.21942,1.01069,0.83196
2015-09-23 08:00:31.830000,0.86885,2.31031,1.00436,2.45912,0.32176,2.18,0.53,0.902323,2.22,1.475,1.49,2.71,0.72832,1.15123,3.12919,2.20314,0.8925,2.04,1.02,0.94,1.7,0.819,0.97608,16.9408,2.88127,0.66881,0.94626,0.54499,3.00776,0.4,,24.9964,2.53845,2.08158,3.19892,0.740767,0.202538,1.24292,0.8153
2015-09-23 09:00:31.835000,0.75536,3.33154,0.72677,2.62393,0.40756,1.13,0.53,1.037045,1.6,1.77,1.32,2.38,0.81969,0.59928,1.47015,1.98477,0.861,1.12,0.9,0.89,1.869,0.706,0.42586,15.1201,0.83057,1.19115,0.32854,0.6664,2.17953,0.4,,19.0082,2.9162,1.27668,2.95571,0.645206,0.13,1.27889,0.72235
2015-09-23 10:00:31.840000,0.7909,2.78081,0.73003,3.29425,0.53615,0.97,0.6,1.034794,1.1,1.475,1.21,2.34,0.84233,0.25951,2.49661,1.55287,0.9345,1.02,0.74,0.91,2.721,1.058,0.28728,13.9093,0.34515,1.38681,0.25382,0.5857,2.92598,0.4,,16.6844,2.09561,1.12473,2.92902,0.607194,0.162365,0.84775,0.72451
2015-09-23 11:00:31.845000,1.0506,1.21377,0.80805,3.73631,0.35756,0.85,0.49,1.107139,0.92,0.885,1.01,2.15,0.79362,0.18785,1.57114,1.5071,0.8505,1.77,0.49,0.9,2.012,1.422,0.25357,1.71172,0.30478,0.69961,0.21902,0.61583,3.07988,0.2,,7.55212,0.51703,1.30789,2.4672,0.603762,0.164351,0.61752,0.46426
2015-09-23 12:00:31.850000,1.03841,1.13305,0.77094,3.69193,0.43217,0.96,0.51,1.202312,0.96,0.885,0.83,1.87,0.60484,0.23566,1.95291,1.47017,0.7665,1.14,0.47,0.81,1.238,1.263,0.18285,0.34273,0.28762,0.28899,0.21341,0.72231,2.60856,0.2,,2.95326,0.67889,0.72623,1.65184,0.579184,0.160333,0.55744,0.47739
2015-09-23 13:00:31.855000,1.30352,1.02739,0.76739,2.05379,0.39589,0.75,0.46,1.137346,0.92,0.59,0.56,1.45,0.53197,0.24686,1.66008,1.41697,0.7035,1.1,0.48,0.76,1.079,1.217,0.14568,0.29609,0.26542,0.16756,0.17453,0.92226,2.3803,0.2,,3.37919,0.25286,0.35896,1.76325,0.595193,0.129044,0.44459,0.45012
2015-09-23 14:00:31.860000,1.11994,1.09221,0.7401,1.73304,0.35624,1.77,0.38,0.857961,1,0.295,0.54,1.42,0.46477,0.21602,1.46862,1.43229,0.6825,1.29,0.52,0.78,0.934,1.048,0.15568,0.17891,0.34212,0.14929,0.18074,1.00845,2.12441,0.2,,2.87512,0.27007,0.41923,1.92612,0.529622,0.130786,0.55601,0.42672
2015-09-23 15:00:31.865000,0.89842,1.18129,0.61472,1.72541,0.77736,0.67,0.39,0.696219,1.15,0.295,0.61,1.39,0.45233,0.21324,1.62252,1.79247,0.6405,2.53,0.51,0.77,0.812,1.137,0.38821,0.16795,0.29973,0.13473,0.16204,0.68274,2.0318,0.2,,3.70187,0.29334,0.60354,1.63818,0.535484,0.128736,0.60456,0.38317
2015-09-23 16:00:31.870000,0.83008,1.20754,0.59247,1.61985,0.48179,0.82,0.41,0.574731,0.81,0.59,0.77,1.47,0.25597,0.2525,2.77168,1.96638,0.5775,0.77,0.44,0.78,1.054,1.241,0.08758,0.13159,0.38148,0.18214,0.19567,0.74197,1.86506,0.2,,1.0835,0.33242,0.39356,2.38283,0.45679,0.131264,0.56383,0.4296
2015-09-23 17:00:31.875000,0.94348,1.1449,0.56195,1.53684,0.37866,0.81,0.4,0.663027,1,0.59,0.83,1.61,0.45837,0.19915,3.70933,2.02409,0.483,0.68,0.51,0.93,1.019,1.099,0.08059,0.12655,0.52781,0.28727,0.23601,0.76535,2.40288,0.5,,1.44527,0.31336,0.61886,2.07093,0.534131,0.13966,0.62243,0.48806
2015-09-23 18:00:31.880000,3.3666,1.50624,0.78505,1.56766,0.56016,1.41,0.42,0.640714,1.74,0.885,2.21,2.39,0.46288,0.26234,3.30887,3.4278,0.6825,1.51,0.6,1.18,2.453,1.153,0.1229,0.20192,1.19792,0.5116,0.47968,0.89298,2.31549,0.7,,4.05325,0.60494,0.96446,3.25418,0.832675,0.182587,0.81893,0.64634
2015-09-23 19:00:31.885000,4.88361,1.83762,0.72603,1.29413,0.63208,2.2,0.67,0.621509,2.45,1.77,1.97,3.65,0.47271,0.32159,5.14188,3.42341,1.13,2.51,1.39,1.27,4.12,1.368,0.22158,0.5175,1.78931,1.44122,1.1404,1.34586,3.48581,0.8,,6.58622,1.75613,3.53753,5.71599,1.411498,0.393792,0.60695,0.7324
2015-09-23 20:00:31.890000,7.21912,2.04035,2.05382,1.77237,0.91694,5.27,1.04,0.873549,3.24,1.475,3.59,6.27,0.40055,0.41976,5.34195,3.52087,1.79,3.24,1.8,1.85,4.278,1.212,0.48535,0.73725,2.17382,1.82158,1.70954,2.08526,4.64531,0.6,,9.2002,2.05028,3.30008,13.4191,1.018476,0.479285,0.66991,1.56174
2015-09-23 21:00:31.895000,2.80261,1.88074,1.85774,1.58348,1.02126,5.25,1.99,1.124191,2.76,1.475,4.66,6.56,0.34211,0.26803,5.56227,3.86755,2.61,3.65,1.63,2.15,2.213,0.702,0.40626,0.40352,2.3151,0.71233,1.6335,2.43037,6.12069,0.4,,12.4023,2.04175,3.6009,12.371,1.043099,0.365264,0.73732,1.42875
2015-09-23 22:00:31.900000,3.44368,1.92055,1.54978,0.92251,0.62656,5.12,2.2,1.290482,1.99,1.18,6.43,6.72,0.52367,0.40553,4.36914,3.72389,2.36,3.97,1.95,1.44,2.093,0.747,0.2279,0.31502,2.36254,0.55926,1.306,2.52567,4.84635,0.5,,8.52088,2.51191,3.80466,5.21164,0.833352,0.306493,0.71743,0.77559
2015-09-23 23:00:31.905000,1.28292,1.44171,2.61349,1.19351,0.62087,3.46,2.03,1.383749,1.79,1.18,4.06,5.83,0.57237,0.23526,3.78036,3.2839,2.34,3.77,2.2,1.27,2.103,0.81,0.41271,0.19655,2.16372,0.65068,1.10613,2.08815,4.06159,0.8,,4.90374,2.69731,4.20984,1.73373,0.673978,0.271375,0.66811,0.62761
2015-09-24 00:00:31.910000,1.12509,1.23574,2.15238,1.72362,0.60469,2.16,1.86,1.433331,1.7,1.18,3.19,4.92,0.51537,0.16351,3.43116,2.93326,2.09,3.21,2.23,1.05,2.092,1.132,0.18051,0.18958,1.63289,0.48398,0.90885,2.1361,4.84514,0.8,,4.45665,1.4264,3.39284,2.56022,0.67506,0.246278,0.69015,0.59891
2015-09-24 01:00:31.915000,1.10468,0.88528,0.86577,1.62995,0.56508,1.17,1.85,1.346374,1.72,0.885,3.58,4.76,0.63731,0.16995,2.82771,2.72224,2.24,3.5,3.61,1.07,2.304,0.938,0.34023,0.13978,1.47646,0.43911,0.71148,2.04292,6.96607,0.8,,2.14504,0.88672,2.19682,1.70786,0.657563,0.26,0.53825,0.59463
2015-09-24 02:00:31.920000,1.21585,0.95704,0.86453,1.54676,0.53366,0.91,2.41,1.365688,1.53,0.885,2.32,4.27,0.45647,0.19041,2.4057,2.61485,2.64,3.21,3.16,1.09,2.294,1.123,1.16464,0.12987,1.26049,0.44236,0.66409,2.29379,5.94099,0.8,,3.0056,0.64928,1.72685,2.03389,0.723349,0.231755,0.41522,0.51621
2015-09-24 03:00:31.925000,0.96655,1.67983,2.14059,1.62939,0.46694,0.53,2.15,1.224632,1.49,0.885,2.02,3.27,0.61693,0.22316,2.98971,2.43629,3.16,3.36,2.52,1.07,2.76,1.087,1.16945,0.13361,1.21911,0.4003,0.63337,2.01453,4.30823,0.8,,3.23303,0.59497,1.49579,1.99397,0.722548,0.23558,0.50123,0.4208
2015-09-24 04:00:31.930000,0.88794,0.87401,2.01949,0.97963,0.50016,0.48,1.36,1.170351,1.49,0.885,2.31,2.85,0.53152,0.2713,1.5066,2.50273,3.13,3.96,2.55,1.17,2.892,0.846,0.14179,0.14379,1.01021,0.39756,0.62072,1.54342,3.15511,0.8,,2.39184,0.49157,1.20961,1.52584,0.713438,0.24858,0.50007,0.31071
2015-09-24 05:00:31.935000,1.00305,0.83918,2.28815,1.08798,0.42868,0.88,1.01,1.131024,1.36,1.18,2.58,5.2,0.4829,0.21212,1.87814,2.6035,2.09,,2.23,1.38,2.895,0.639,0.52075,0.15204,0.65497,0.36388,0.54276,1.55512,2.70374,0.8,,2.24932,0.41123,1.21327,1.66881,0.585678,0.34134,0.51904,0.30381
2015-09-24 06:00:31.940000,0.94223,1.46421,1.37169,1.88037,0.55806,1.68,0.72,1.025551,1.39,0.885,1.75,2.98,0.53558,0.18826,2.11153,2.90187,2.21,4.35,1.91,1.94,3.165,0.95,0.67514,0.18933,0.65093,0.36479,0.5609,1.38392,2.17837,,,3.5975,0.44391,1.36478,2.38736,0.930491,0.475854,0.68972,0.42596
