Kod stacji,DsLegAlRzecz,DsWalbrzWyso,DsWrocWybCon,KpBydPlPozna,LbLubObywate,LdLodzGdansk,LdLodzZachod,LuGorzKosGdy,LuZielKrotka,MpKrakBulwar,MpSuchaBWIOSHand1512,MzPlocKroJad,MzPlocMiReja,MzRadTochter,MzSiedKonars,MzWarAlNiepo,MzWarWokalna,OpKKozBSmial,PmGdaKacze02,PmStaGdaLubi,SlDabro1000L,SlRybniBorki,SlZlotPotLes,WmOlsPuszkin,WpPoznDabrow
2013-01-30 04:00:00,,,,0.08,2.1,1.67,2.24,0,,1.6,1,,2.27,1.79,3.01,1.31,1.88,1,0.95,0.3,2.2,1.7,2,0.88,0.7
2013-01-30 05:00:00,,,,0.13,2.18,2.15,2.38,0,,1.6,1,,2.06,1.89,2.79,1.42,1.7,0,0.66,0.3,2.6,1.5,2.6,0.83,0.8
2013-01-30 06:00:00,,,,0.22,2.17,2.16,2.05,0,,1.6,2,,2.49,2.34,2.56,2.03,1.85,0,0.62,0.3,2.2,2.3,2,0.77,0.7
2013-01-30 07:00:00,,,,0.35,2.43,2.85,2.72,0,,1.6,4.2,,2.85,3.19,2.57,1.9,1.89,0,0.63,0.4,1.8,3.1,1.9,0.72,0.7
2013-01-30 08:00:00,,,,0.73,2.83,2.89,3.56,0,,1.9,5.5,,3.08,4.14,4.12,3.08,1.68,1,0.92,0.2,2,2.9,2,0.81,0.7
2013-01-30 09:00:00,,,,0.8,3.23,3.9,4.55,0,,1.9,8.5,,2.73,5.93,4.4,3.12,1.97,1,0.84,0.4,2.4,2.6,2,0.83,0.7
2013-01-30 10:00:00,,,,0.9,5.27,5.63,4.38,0,,1.9,7.6,,2.8,4.66,4.57,3.4,2.22,1,0.92,0.7,3,3.3,2.2,0.89,0.9
2013-01-30 11:00:00,,,,0.54,3.64,3.86,3.89,0,,2.5,1.5,,3.02,4.22,4.37,3.15,2.29,1,1.24,0.7,3,2.6,2.3,0.88,0.9
2013-01-30 12:00:00,,,,0.21,3.11,4.16,4.24,0,,2.8,2.2,,3.08,3.47,4.55,3.04,2.04,1,1.34,1.3,3.4,3.1,2.9,0.9,0.7
2013-01-30 13:00:00,,,,0.29,3.08,3.93,4.2,0,,2.9,3.2,,2.89,3.47,4.75,3.01,2.34,0,1.36,1.1,3.7,2.7,2.8,0.82,0.8
2013-01-30 14:00:00,,,,0.28,3.3,3.92,4.14,0,,2.6,3.8,,2.84,3.26,3.67,2.86,2.38,0,1.26,1,3.7,2.9,2.6,0.81,0.7
2013-01-30 15:00:00,,,,0.13,4.01,4.48,3.87,0,,2.6,2.9,,2.77,4.03,3.59,3.08,2.43,0,1.36,0.6,2.9,2.3,2.7,0.93,0.7
2013-01-30 16:00:00,,,,0.18,3.78,4.5,4.02,0,,2.5,5.3,1.17,2.57,3.93,3.75,3.52,2.19,0,1.38,0.5,2.8,1.9,2.7,1.06,0.7
2013-01-30 17:00:00,,,,0.71,,6.23,4.58,0,,2.3,4.9,1.22,2.68,3.53,6.52,5,1.78,1,1.87,0.8,2.5,2.3,2.8,0.89,1.1
2013-01-30 18:00:00,,,,0.71,,4.39,3.76,0,,2.3,7.9,1.15,2.52,3.58,4.68,2.31,1.65,1,1.46,0.5,2.5,3.2,3.1,0.66,2
2013-01-30 19:00:00,,,,1.45,3.27,4.54,5.01,0,,2.3,7.6,1.09,2.55,3.01,3.67,1.21,1.63,1,0.31,0.6,2.2,3.3,3,0.58,1.9
2013-01-30 20:00:00,,,,1.11,3.27,4.43,4.08,0,,1.9,6,1.14,2.63,,3.45,1.49,1.48,1,0.29,0.6,1.9,1.9,2.6,0.5,2.5
2013-01-30 21:00:00,,,,0.47,2.66,3.71,3.95,0,,1.9,6.8,1.3,2.59,2.81,3.51,1.24,1.28,0,0.58,0.4,2,1.2,2.2,0.5,1.1
2013-01-30 22:00:00,,,,0.62,2.6,3.31,3.2,0,,1.9,5,1.36,2.78,2.16,2.79,1.2,1.63,0,0.63,0.4,2.1,1.4,2.4,0.43,0.8
2013-01-30 23:00:00,,,,0.18,3.09,2.51,2.73,0,,1.9,2.8,1.4,2.56,2.17,2.44,1.17,1.48,1,0.51,0.3,2.2,1.4,2.2,0.54,0.5
2013-01-31 00:00:00,,,,,2.45,1.8,1.64,0,,1.9,2,1.27,2.16,1.96,2.36,1.25,1.39,0,0.35,0.2,2.1,1.2,1.7,0.46,0
2013-01-31 01:00:00,,,,,2.2,1.47,1.31,0,,1.8,0.8,0.84,1.79,1.68,2.6,1.51,1.23,0,0.21,0.2,1.5,1,1.4,0.41,0
2013-01-31 02:00:00,,,,,1.85,1.11,1.01,0,,1.5,1.5,,1.4,1.27,2.37,1.81,1.19,0,0.2,0.2,1.6,0.4,0.7,0.35,0
2013-01-31 03:00:00,,,,,1.42,0.88,1.13,0,,1.2,0.4,,1.25,0.62,1.5,1.4,1.04,0,0.19,0.1,1.2,0.2,0.4,0.28,0
2013-01-31 04:00:00,,,,,0.91,0.77,0.84,0,,1,0.4,,1.06,0.49,1.32,0.8,0.71,0,0.18,0.1,0.5,0.4,0.4,0.23,0
2013-01-31 05:00:00,,,,,0.66,0.96,0.84,0,,0.4,0.4,,1.15,0.42,1.15,0.53,0.62,0,0.18,0.1,0.8,0.4,0.4,0.19,0
2013-01-31 06:00:00,,,,,0.59,0.95,0.82,0,,0.4,3.1,,1.06,0.33,1.05,0.41,0.43,0,0.22,0.1,0.8,0.4,0.5,0.16,0
2013-01-31 07:00:00,,,,0,0.61,0.77,0.88,0,,0.4,11.3,,1.2,0.39,1.09,0.41,0.49,0,0.4,0.1,0.4,0.6,0.7,0.17,0
2013-01-31 08:00:00,,,,0,0.74,0.84,1.05,0,,0.4,7.4,,1.39,0.51,1.26,0.52,0.45,0,0.31,0.2,0.8,0.9,0.7,0.26,0
2013-01-31 09:00:00,,,,0.17,0.97,2.11,1.41,0,,0.4,1.7,,1.46,0.9,1.37,0.56,0.59,0,0.28,0.3,1.4,1.7,0.9,0.24,0.2
2013-01-31 10:00:00,,,,,1.03,1.86,0.89,0,,0.4,2.8,,1.49,1.05,1.4,0.67,,0,0.27,0.3,1.3,2.1,0.9,0.26,0.2
2013-01-31 11:00:00,,,,0,0.88,1.51,1.62,0,,0.4,1,,1.6,0.76,1.32,0.74,0.66,0,0.29,0.3,1.1,1.3,0.7,0.3,0
2013-01-31 12:00:00,1.2,,,,0.83,1.37,1.59,0,,0.4,1,,1.7,0.81,1.55,0.65,0.56,0,0.3,0.4,1.2,1.4,0.6,0.24,0
2013-01-31 13:00:00,1.4,,,,0.76,1.22,1.61,0,,0.4,1,,1.62,0.76,1.42,0.65,0.6,0,0.24,0.3,1.1,1.3,0.6,0.22,0
2013-01-31 14:00:00,1.5,,,,0.93,1.3,2.35,0,,0.4,1,,1.66,0.79,1.46,0.69,0.68,0,0.23,0.1,0.7,0.8,0.6,0.22,0
2013-01-31 15:00:00,1.8,,,,0.94,1.27,2.94,0,,0.4,1.2,,1.52,1.02,1.44,0.64,0.63,0,0.23,,0.5,0.9,0.6,0.22,0
2013-01-31 16:00:00,2.6,,,0.03,1.26,1.57,1.84,0,,0.7,2.2,0.28,1.66,1.38,1.83,0.66,0.64,0,0.25,,0.9,0.9,0.7,0.2,0
2013-01-31 17:00:00,2.1,,,0.02,1.14,1.79,1.86,0,,0.4,2.5,,2.06,1.54,1.67,0.72,0.77,0,0.26,,2.2,1.2,0.9,0.21,0.7
2013-01-31 18:00:00,1.9,,,0.28,1.22,2.5,2.1,0,,0.4,3,,1.73,1.28,1.95,1.19,0.88,0,0.25,,1.7,1.8,1.2,0.21,1.2
2013-01-31 19:00:00,2.1,,,0.76,,2.65,2.47,0,,0.7,3,0.73,1.77,1.14,2.13,0.9,0.78,1,0.24,,1.8,1.5,1.3,0.2,0.8
2013-01-31 20:00:00,1.8,,,0.99,1.69,3.32,3.56,0,,1,2.3,0.89,1.67,1.11,2.02,0.87,0.94,0,0.28,,1.7,1.9,1.3,0.2,0.7
2013-01-31 21:00:00,2.1,,,0.09,1.73,2.94,3.36,0,,1,1.3,0.68,1.87,1.06,2.01,0.94,1.12,0,0.32,,1.8,1.3,1.5,0.26,0.5
2013-01-31 22:00:00,1.9,,,0.19,1.51,1.97,1.86,0,,1,0.7,0.59,1.59,,1.99,1,0.93,0,0.37,,1.5,1,1.2,0.28,
2013-01-31 23:00:00,1.6,,,0.02,2.42,2.14,1.72,0,,0.4,0.4,,1.44,1.16,1.82,0.81,0.89,0,0.37,,0.9,0.8,1,0.27,0.5
2013-02-01 00:00:00,1.4,,,,1.65,1.86,1.59,0,,0.4,0.7,,1.38,0.94,1.8,0.72,0.82,0,0.37,,1.4,0.8,0.9,0.31,0.2
2013-02-01 01:00:00,1.2,,,,1.13,0.96,1.21,0,,0.4,0.4,,1.33,0.97,1.49,0.77,0.89,0,0.4,,1.3,0.5,0.7,0.39,0
2013-02-01 02:00:00,1.1,,,,1.01,0.85,1.03,0,,0.4,0.4,,1.42,0.64,1.29,0.61,0.76,0,0.35,,0.9,0.4,0.8,0.47,0
2013-02-01 03:00:00,1.2,,,,0.94,0.86,1.03,0,,0.4,0.4,,1.25,0.7,1.24,0.55,0.58,0,0.31,,0.7,0.3,0.7,0.28,0
2013-02-01 04:00:00,1.1,,,,0.77,0.78,0.78,0,,0.4,0.4,,1.13,0.65,1.11,0.48,0.52,0,0.35,0.1,0.6,0.4,0.5,0.23,0
2013-02-01 05:00:00,1.1,,,,0.68,0.57,0.71,0,,0.4,0.4,,1.14,0.5,1.13,0.43,0.48,0,0.47,,0.6,0.3,0.4,0.2,0
2013-02-01 06:00:00,1.2,,,,0.65,0.59,0.89,0,,0.4,1.7,,0.96,0.41,1.01,0.42,0.47,0,0.24,0.1,0.3,0.4,0.4,0.2,0
2013-02-01 07:00:00,1.2,,,,0.66,0.69,1.11,0,,0.4,3.5,,1.2,0.29,1.06,0.39,0.4,0,0.32,0.2,0.5,0.5,0.5,0.24,0
2013-02-01 08:00:00,1.5,,,0.05,0.72,0.9,1.06,0,,0.4,2.8,,1.3,0.49,1.16,0.55,0.49,0,0.28,0.4,1.2,0.6,0.5,0.35,0
2013-02-01 09:00:00,1.6,,,0.48,0.7,1.4,1.31,0,,0.4,2.5,,1.65,0.93,1.52,0.72,0.63,0,0.36,0.4,1.8,1.4,0.6,0.34,0.2
2013-02-01 10:00:00,1.8,,,0.51,1.08,1.43,1.4,0,,0.4,2,,1.51,1.01,2.07,0.73,0.66,0,0.46,0.7,1.4,1.2,0.7,0.27,0
2013-02-01 11:00:00,1.8,,,1.33,1.06,1.56,1.75,0,,0.4,2.2,,1.73,1.17,2.12,0.79,0.84,0,0.46,0.9,1.8,1.2,0.7,0.26,0.4
2013-02-01 12:00:00,1.9,,,0.26,1.06,2.38,1.9,0,,0.4,3.3,,1.78,0.97,2.08,0.84,0.92,0,0.54,0.8,1.5,1.5,0.7,0.29,0.5
2013-02-01 13:00:00,1.9,,,0.39,0.99,2.02,1.97,0,,0.4,2,0.86,1.76,1.52,1.8,0.94,0.99,0,0.73,0.7,1,1.1,0.7,0.36,0.7
2013-02-01 14:00:00,1.9,,,0.19,1.17,2.35,2.83,0,,0.4,1.8,0.66,1.85,1.54,1.62,1.04,0.97,0,0.62,1,1.4,1,0.7,0.41,0.4
2013-02-01 15:00:00,2,,,0.62,1.61,2.32,2.32,0,,0.4,3.2,0.68,2,1.66,2.27,1.09,1.07,0,0.7,0.6,1.3,1,0.8,0.44,0.5
2013-02-01 16:00:00,2.6,,,1.22,1.68,3.09,3.48,0,,0.4,5.2,1.01,3.12,2.57,3.46,2.21,1.05,0,1.14,0.7,1.2,1,0.8,0.5,0.7
2013-02-01 17:00:00,3.8,,,1.36,1.78,4.89,5.47,0,,0.7,5.9,1.15,3.44,2.03,3.68,2.19,1.04,0,1.07,2,1.7,1.3,1.3,0.91,1
2013-02-01 18:00:00,3.8,,,1.3,2.22,5.45,4.6,0,,1,11.2,1.28,4.08,2.55,4.4,3.05,1.56,1,1.22,1.9,3.3,2.8,0.9,1.65,1.4
2013-02-01 19:00:00,3.3,,,1.48,2.28,7.24,5.68,0,,1.6,21.4,1.74,3.83,3.3,3.94,3.17,1.56,1,3.41,1.7,3.9,4.5,1.4,1.46,1.8
2013-02-01 20:00:00,3.6,,,3.37,2.33,8.33,5.7,0,,2.5,28.3,1.98,3.56,3.67,3.87,2.97,1.51,1,2.42,2.1,3.6,4,2.5,1.26,1.9
2013-02-01 21:00:00,3.3,,,2.81,3.9,5.32,5.21,0,,2.8,28.6,1.83,3.89,2.78,3.97,2.84,1.92,2,2.32,2.1,3.8,3.8,2.8,1.16,2.6
2013-02-01 22:00:00,3.1,,,1.32,2.49,6.98,5.61,0,,2.9,24.8,2.29,3.67,3.35,2.98,2.57,1.89,1,1.72,1.5,4.9,3.5,3,0.98,3.6
2013-02-01 23:00:00,2.5,,,1.05,2.44,5.71,4.84,0,,3.2,26.6,2.49,3.98,,3.13,2.24,1.96,0,1.2,1.1,4.3,4,3.1,0.78,2
2013-02-02 00:00:00,2.1,,,1.23,3.27,4.75,4.7,0,,2.5,6.3,1.91,3.27,,3.9,2.13,1.77,0,1.51,0.7,3.3,1.1,2.4,0.66,0.9
2013-02-02 01:00:00,2,,,1.02,3.43,3.8,4.87,0,,1.9,2.5,1.98,2.61,2.93,3.16,1.82,1.79,1,1.29,0.6,1.8,2.1,1.8,0.79,0.9
2013-02-02 02:00:00,1.9,,,1.55,4.42,3.89,5.39,0,,1.5,4,1.65,2.96,3.44,2.51,1.31,2.02,1,1.07,0.9,1.3,2.3,1.3,0.63,1.3
2013-02-02 03:00:00,1.9,,,1.39,2.75,3.28,3.84,0,,1.2,2.1,1.85,3,2.28,2.59,2.1,2.18,1,0.92,0.9,0.9,1,1.1,0.51,1.2
2013-02-02 04:00:00,1.6,,,1.15,1.9,1.91,2.6,0,,1,1.5,1.96,3.23,1.75,2.64,3.44,2.16,0,1.07,2,0.6,0.9,0.8,0.54,1.4
2013-02-02 05:00:00,2.3,,,0.84,1.42,1.46,1.68,0,,1,1,2.07,3.39,1.56,2.36,2.79,1.89,0,1.09,1.6,0.7,0.9,0.7,0.58,1.3
2013-02-02 06:00:00,2,,,0.79,1.19,1.41,1.82,0,,1,1.9,1.95,3.2,1.19,2.48,1.92,1.76,0,1.02,0.7,0.9,1.1,0.8,0.55,1.1
2013-02-02 07:00:00,2.3,,,0.73,1.19,1.33,1.88,0,,1,6.1,1.72,2.81,1.5,2.39,1.32,2.01,0,1.16,0.7,1.2,1.9,0.9,0.61,1
2013-02-02 08:00:00,2.7,,,1.12,0.97,1.43,2.04,0,,1.3,6.9,1.87,2.93,1.55,2.45,1.52,1.58,1,1.49,0.9,1.5,2.2,1,0.63,1.1
2013-02-02 09:00:00,3,,,1.5,1,2.21,2.92,0,,1.3,10.6,1.99,3.36,1.65,1.81,1.03,1.32,1,1.42,1.2,1.9,3.3,1.2,0.83,1.1
2013-02-02 10:00:00,2.1,,,2.89,1.11,3.4,4.39,0,,1.3,12.8,1.76,3.33,1.93,1.69,0.92,1.18,0,1.27,1.4,2.8,2.6,1.4,1.22,1.1
2013-02-02 11:00:00,2.2,,,4.83,1.25,5.13,5.08,0,,1.5,13,2.04,3.64,2.07,1.55,0.94,1.22,1,0.93,1.1,4.4,2.6,1.9,1.12,1.3
2013-02-02 12:00:00,2.4,,,7.58,1.62,13.84,7.31,0,,2.3,8.7,2.14,3.78,2.24,1.68,1.03,1.66,2,0.54,1.1,4.6,2.6,2.5,0.9,1.4
2013-02-02 13:00:00,2.5,,,11.07,1.95,6.51,5.58,0,,3.1,6.9,2.28,3.95,3.1,1.6,1.15,1.9,2,0.42,1.2,3.9,3.1,2.5,0.76,1.7
2013-02-02 14:00:00,2.6,,,5.25,3.34,3.61,5.04,0,,3.2,7.1,2.87,3.94,3.44,1.67,1.6,1.83,0,0.43,1.4,2.9,2.6,2.1,0.74,1.7
2013-02-02 15:00:00,2.5,,,4.66,3.34,3.26,3.8,0,,2.8,4,2.24,4.56,2.9,1.83,2.92,2.02,0,0.53,1.3,2,2,1.4,0.74,1.5
2013-02-02 16:00:00,2.4,,,4.43,2.99,4.54,6.24,0,,2.5,7.7,2.49,4.61,2.68,2.42,3.72,2.33,0,0.5,1.7,1.4,1.8,0.9,0.8,1
2013-02-02 17:00:00,2.4,,,4.98,3.51,3.45,3.25,0,,1.9,9.2,3.66,5.41,3.84,4.22,3.98,3.44,0,0.42,1.1,1.5,1.5,1,0.83,0.5
2013-02-02 18:00:00,2.5,,,4.31,4.05,3.28,3.17,0,,1.6,9.1,3.72,6.53,3.92,5.39,4.28,3.54,0,0.51,0.8,1.6,1.3,1.2,0.77,0.9
2013-02-02 19:00:00,2.4,,,4.12,3.18,3.48,3.59,0,,1.3,4.1,3.48,5.58,3.94,7.74,3.38,3.22,0,0.46,0.9,1.8,1.4,1.6,0.81,0.9
2013-02-02 20:00:00,2.5,,,1.23,2.85,3.99,3.72,0,,,2,2.95,5.96,2.67,4.54,2.78,2.64,1,0.34,1.1,1.9,1.3,1.9,0.81,0.8
2013-02-02 21:00:00,2,,,2.12,2.89,3.04,3.37,0,,,2,2.14,5.26,3,4.5,3.34,2.49,3,0.26,0.8,1.7,1.2,2.4,0.75,0.6
2013-02-02 22:00:00,2,,,0.84,2.7,2.96,3.1,0,,1,1.8,1.75,5.37,2.81,4.1,3.62,2.34,5,0.25,0.4,1.5,1.7,2.3,0.69,0.7
2013-02-02 23:00:00,1.8,,,0.71,2.18,2.58,2.65,0,,1,1.5,1.71,3.86,3.13,3.54,2.97,2.07,5,0.24,0.3,1.3,1.3,2,0.62,0.6
2013-02-03 00:00:00,1.8,,,,2.11,2.26,2.33,0,,1,1,1.33,4.42,2.97,2.64,1.91,1.7,1,0.26,0.3,1.3,1.1,1.6,0.53,0.5
2013-02-03 01:00:00,1.6,,,0.1,1.95,1.64,2.05,0,,1,1,1.47,4.21,,2.24,1.28,1.39,2,0.34,0.3,1.2,1.1,1.3,0.46,0.4
2013-02-03 02:00:00,1.5,,,0.02,1.97,1.38,1.72,0,,1,1,1.67,4.76,,2.03,1.35,1.34,0,0.31,0.2,0.8,1.1,1.1,0.33,0.4
2013-02-03 03:00:00,1.4,,,,1.77,1.23,1.56,0,,1,1,1.26,4.57,1.52,1.84,1.33,1.14,0,0.28,0.2,0.5,0.5,1.1,0.22,0.5
2013-02-03 04:00:00,1.3,,,,1.51,1.08,1.23,0,,1,1,0.72,4.04,1.18,1.55,0.84,1,0,0.25,0.2,0.5,0.5,0.9,0.2,0.4
2013-02-03 05:00:00,1.3,,,,1.35,0.83,1.07,0,,0.7,1,1.58,3.47,0.96,1.4,0.74,1.02,0,0.24,0.1,0.5,0.4,0.9,0.16,0.1
2013-02-03 06:00:00,1.3,,,,1.11,0.9,1.03,0,,0.4,0.4,1.98,2.92,1.02,1.33,0.54,0.73,0,0.25,0.2,0.4,0.4,0.8,0.16,0.1
2013-02-03 07:00:00,1.3,,,,1.04,0.9,1.05,0,,0.4,0.7,3.29,1.45,0.77,1.44,0.43,0.53,0,0.3,0.2,0.5,0.4,0.8,0.19,0
2013-02-03 08:00:00,1.7,,,0.1,0.99,0.68,0.92,0,,0.4,1,1.82,1.78,0.6,1.27,0.44,0.48,0,0.39,0.3,0.5,0.4,0.8,0.19,0
2013-02-03 09:00:00,1.9,,,0.34,0.98,0.92,1.01,0,,0.4,1,1.2,2.81,0.66,1.03,0.54,,0,0.33,0.5,0.6,1.4,1,0.2,0.2
2013-02-03 10:00:00,1.8,,,0.64,1.01,1.34,1.45,0,,0.4,1,0.25,1.56,1.1,1.07,0.55,,0,0.36,0.3,1,2,1.1,0.33,0.3
2013-02-03 11:00:00,2,,,0.55,0.81,1.48,1.43,0,,0.4,1.4,,2.28,1.73,1.1,0.66,0.72,0,0.41,0.4,0.8,1.7,1.3,0.24,0.5
2013-02-03 12:00:00,2.2,,,0.45,0.7,1.93,2.41,0,,0.4,3,0.29,1.4,1.83,1.13,0.68,0.74,1,0.41,0.5,1.1,1.8,1.2,0.24,0.5
2013-02-03 13:00:00,2.2,,,0.58,0.81,3.51,1.63,0,,0.4,4.1,0.36,1.42,1.61,1.04,0.83,0.82,0,0.43,0.6,1,2.1,1.3,0.27,0.6
2013-02-03 14:00:00,2.1,,,0.47,0.89,2.17,1.36,0,,0.4,4.4,0.74,1.27,2.03,1.12,0.79,0.86,0,0.45,0.6,1,2.7,1.2,0.28,0.5
2013-02-03 15:00:00,1.9,,,0.48,0.88,2.24,1.78,0,,0.4,3.3,0.66,1.4,1.35,1.34,0.72,0.72,1,0.48,0.5,1.1,2,1.3,0.31,0.7
2013-02-03 16:00:00,2.4,,,2.2,0.95,1.83,2.29,0,,0.4,2.2,0.47,1.33,1.51,1.36,0.86,0.8,1,0.48,0.5,1.1,1.5,1.3,0.34,0.3
2013-02-03 17:00:00,2.8,,,3.3,0.86,2.13,2.9,0,,0.7,3,0.88,1.77,2.08,1.29,0.9,1,0,0.6,0.5,1.4,2.5,1.1,0.35,0.7
2013-02-03 18:00:00,2.8,,,0.93,1.03,2.37,3.08,0,,1,4.2,1.07,1.91,3.58,1.6,0.96,1.41,1,0.77,0.6,2.4,5.6,1.3,0.64,0.8
2013-02-03 19:00:00,3.1,,,1.24,1.06,3.97,3.94,0,,1,3.8,1.13,2.1,4.14,2.37,2.08,1.79,1,0.88,0.5,3.4,8.8,1.3,0.81,1
2013-02-03 20:00:00,2.5,,,0.59,1.33,4.62,4.31,0,,1,6.5,1.26,2.82,4.28,1.44,2.05,1.84,2,0.56,0.7,5.2,5.8,1.6,0.64,1.7
2013-02-03 21:00:00,2.3,,,0.37,1.28,3.31,3.22,0,,1,6.7,1.55,2.93,3.16,2.16,1.37,1.99,2,0.67,0.6,5.6,4.9,2,0.71,1.3
2013-02-03 22:00:00,1.7,,,0.36,1.35,1.78,2.11,0,,1.3,4.5,1.53,2.86,2.45,2.98,1.45,1.78,2,0.56,0.5,4.9,4.4,1.7,0.59,1.6
2013-02-03 23:00:00,1.6,,,0.28,1.46,1.89,2.24,0,,1.3,5,1.11,1.99,3.03,2.72,2.66,1.61,1,0.48,0.4,5,3.7,1.6,0.47,1.1
2013-02-04 00:00:00,2.1,,,0.25,2.41,3.2,2.5,0,,1.3,4.8,1.04,1.81,2.3,2.49,3.43,1.85,1,0.95,0.4,4.1,4.3,1.8,0.54,0.7
2013-02-04 01:00:00,2,,,0.25,1.54,2.5,2.41,0,,1.3,2.3,0.89,1.46,1.72,2.19,2.62,1.64,0,0.58,0.2,3.6,3.2,2.5,0.46,0.6
2013-02-04 02:00:00,1.8,,,0.28,1.33,1.83,1.82,0,,1.3,1.8,0.94,1.62,1.58,2.22,2.26,1.36,0,0.55,0.2,2.6,2.1,3.1,0.48,0.2
2013-02-04 03:00:00,1.8,,,0.43,1.25,1.74,1.73,0,,1.3,1.9,0.95,1.69,,1.96,1.58,1,0,0.44,0.2,1.8,1.5,3.7,0.5,0
2013-02-04 04:00:00,1.6,,,0.19,1.26,1.65,1.65,0,,1,3,0.96,1.74,1.84,1.94,1.17,0.99,0,0.41,0.3,1.4,1.5,2.4,0.46,0
2013-02-04 05:00:00,1.4,,,0.14,1.23,1.37,1.58,0,,1,3,1.14,1.86,1.54,1.83,1.15,1.33,0,0.46,0.3,0.8,0.8,1.7,0.46,0.1
2013-02-04 06:00:00,1.5,,,0,1.28,1.66,1.7,0,,1,3,1.4,2.15,1.9,1.69,1.38,1.48,0,0.48,0.3,0.7,0.8,1.3,0.45,0.3
2013-02-04 07:00:00,1.6,,,0.12,1.57,1.95,2.35,0,,,4.6,1.22,2.51,2.94,1.83,1.16,1.29,0,0.5,0.4,0.9,1.2,1,0.47,0.5
2013-02-04 08:00:00,2.3,,,0.49,2.19,2.25,2.71,0,,1,9.2,1.32,2.48,3.99,2.6,1.93,1.71,0,0.61,0.5,1.3,1.2,1,0.5,0.6
2013-02-04 09:00:00,2.8,,,1.63,5.55,2.88,3.2,0,,1.3,11.7,1.57,2.85,4.73,3.56,3.19,2.13,0,0.71,0.8,1.8,1.3,1.2,0.59,1.2
2013-02-04 10:00:00,2.2,,,1.03,3.24,3.81,3.81,0,,1.3,5.7,1.67,2.46,2.44,3.24,3.61,2.33,0,0.81,0.7,2,1.3,1.7,0.68,1.1
2013-02-04 11:00:00,2.4,,,0.43,1.46,3.69,4.25,0,,1.2,4.3,1.89,2.93,2.11,2.61,2.89,2.14,0,0.83,0.8,2.1,1.1,1.6,0.84,1.1
2013-02-04 12:00:00,1.9,,,0.64,1.32,3.33,3.4,0,,1,3.3,2.13,3.2,2.29,2.79,2.79,2.17,0,0.86,0.9,2.2,1.1,1.7,0.85,0.9
2013-02-04 13:00:00,1.7,,,0.7,1.57,3.51,4.09,0,,1,3,1.79,2.93,2.58,2.78,2.64,1.88,0,0.92,1.1,2.3,1,1.4,0.74,0.7
2013-02-04 14:00:00,2.1,,,0.56,2.2,2.86,3.39,0,,1,1.8,1.19,2.32,2.56,2.98,2.69,1.89,0,0.84,1,2.1,1.4,1.3,0.73,0.9
2013-02-04 15:00:00,2.3,,,0.41,2.48,4.26,3.16,0,,0.4,1,1.12,2.48,3.2,2.88,3.01,1.97,0,0.66,0.9,1.8,0.9,1.1,0.73,1.1
2013-02-04 16:00:00,2.1,,,0.39,2.19,3.31,3.24,0,,0.4,1,1.13,2.36,3.26,3.04,3.31,2.2,0,0.83,1.3,1.7,0.9,1.3,0.65,1
2013-02-04 17:00:00,2.3,,,0.66,2.45,4.47,4.13,0,,0.4,1.2,1.04,2.85,1.98,2.89,3.12,2.26,0,0.8,1,1.7,1.1,1.5,0.75,1.2
2013-02-04 18:00:00,2.7,,,0.39,2.36,4.7,6.08,0,,1,4,1.46,2.22,2.51,3.17,2.46,1.57,0,0.9,0.6,1.9,1.2,1.7,0.72,1.1
2013-02-04 19:00:00,2.8,,,0.45,2.34,4.84,1.47,0,,1,6.4,1.44,2.2,3.42,3.47,2.6,1.46,0,0.85,0.8,1.5,1.9,1.9,0.69,1
2013-02-04 20:00:00,2.5,,,0.6,3.84,5.66,3.8,0,,1,7.1,1.41,2.24,3.57,3.2,1.76,1.79,0,1.07,0.7,1.3,1.7,1.9,0.74,0.7
2013-02-04 21:00:00,2.5,,,0.39,3.28,3.61,2.95,0,,1,1.8,1.15,2.16,2.1,3.45,1.69,2.14,0,0.65,0.6,1.7,1.1,1.7,0.8,0.3
2013-02-04 22:00:00,2.3,,,0.29,1.64,2.02,2.1,0,,1,1.7,1.14,2.24,2.27,2.87,2.4,1.74,0,0.38,0.3,1.8,1.4,1.3,0.59,0
2013-02-04 23:00:00,2.6,,,0.02,1.5,2,2.14,0,,0.7,1.3,0.94,1.64,1.89,2.67,1.27,1.5,1,0.22,0.3,1.9,1.3,1.5,0.56,0.2
2013-02-05 00:00:00,1.5,,,,1.6,1.37,1.37,0,,0.4,1,0.24,1.28,1.55,2.27,1,1.26,0,0.22,0.2,1.8,1.2,1.4,0.39,0.4
2013-02-05 01:00:00,1.6,,,,1.39,0.9,0.97,0,,0.4,1,,1.4,1.26,1.89,0.73,0.91,0,0.19,0.2,1.8,0.9,1.3,0.32,0.4
2013-02-05 02:00:00,1.6,,,,1.3,1.23,1.37,0,,0.4,1,,1.3,0.88,1.6,0.66,0.82,0,0.18,0.1,1.9,0.8,1.3,0.27,0
2013-02-05 03:00:00,1.3,,,,1.12,0.91,1.02,0,,0.4,0.4,,1.13,0.9,1.32,0.42,0.54,0,0.17,0.1,1.7,0.7,1.1,0.2,0
2013-02-05 04:00:00,1.2,,,,1.02,0.81,0.98,0,,0.4,0.4,,0.93,0.62,1.1,0.29,0.5,0,0.16,0.1,1.6,0.6,0.6,0.16,0
